run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
modified_sn__threshold_6p000,modified_sn__threshold_6p000,new_prices,modified_sn,decimal_shift,1490,1205,0.8087248322147651
modified_sn__threshold_6p000,modified_sn__threshold_6p000,new_prices,modified_sn,list_price_violation,1504,1089,0.7240691489361702
modified_sn__threshold_6p000,modified_sn__threshold_6p000,new_prices,modified_sn,price_drop,1517,1192,0.7857613711272248
modified_sn__threshold_6p000,modified_sn__threshold_6p000,new_prices,modified_sn,price_spike,1508,1249,0.8282493368700266
modified_sn__threshold_6p000,modified_sn__threshold_6p000,new_products,modified_sn,decimal_shift,3273,2284,0.6978307363275282
modified_sn__threshold_6p000,modified_sn__threshold_6p000,new_products,modified_sn,list_price_violation,3204,1917,0.598314606741573
modified_sn__threshold_6p000,modified_sn__threshold_6p000,new_products,modified_sn,price_drop,3114,2015,0.647077713551702
modified_sn__threshold_6p000,modified_sn__threshold_6p000,new_products,modified_sn,price_spike,3226,2199,0.6816491010539367
