run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
hybrid_weighted__threshold_4p000__w_0p250,hybrid_weighted__threshold_4p000__w_0p250,new_prices,hybrid_weighted,0.8430455117559003,0.32399309551208283,0.5242138189130313,0.8784711088308856,0.40047223150722927,0.6786064358411315,84465,176235,76662,1273914,1611276,161127,260700
hybrid_weighted__threshold_4p000__w_0p250,hybrid_weighted__threshold_4p000__w_0p250,new_products,hybrid_weighted,0.8066224241165088,0.2634995351760439,0.5201912824323888,0.8384480036935197,0.3498067300108423,0.6604190656652852,160994,449990,148496,2335429,3094909,309490,610984
