run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,decimal_shift,4159,4159,1.0,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,list_price_violation,1454,1403,0.9649243466299863,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,price_drop,4062,4052,0.9975381585425899,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,price_spike,4082,4069,0.9968152866242038,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,decimal_shift,11196,10543,0.94167559842801,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,list_price_violation,1198,496,0.41402337228714525,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,price_drop,11104,10479,0.943713976945245,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,price_spike,11083,10479,0.9455021203645222,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,decimal_shift,4159,4159,1.0,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,list_price_violation,1454,1180,0.811554332874828,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,price_drop,4062,4049,0.9967996061053668,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,price_spike,4082,4061,0.9948554630083293,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,decimal_shift,11196,10533,0.9407824222936764,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,list_price_violation,1198,313,0.2612687813021703,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,price_drop,11104,10436,0.9398414985590778,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,price_spike,11083,10446,0.9425245872056303,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,decimal_shift,4159,4159,1.0,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,list_price_violation,1454,955,0.6568088033012379,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,price_drop,4062,4041,0.9948301329394387,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,price_spike,4082,4053,0.9928956393924547,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,decimal_shift,11196,10512,0.9389067524115756,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,list_price_violation,1198,174,0.14524207011686144,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,price_drop,11104,10389,0.9356087896253602,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,price_spike,11083,10409,0.9391861409365695,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,decimal_shift,4159,4159,1.0,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,list_price_violation,1454,751,0.5165061898211829,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,price_drop,4062,4029,0.9918759231905465,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,price_spike,4082,4047,0.9914257716805488,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,decimal_shift,11196,10493,0.9372097177563415,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,list_price_violation,1198,79,0.0659432387312187,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,price_drop,11104,10339,0.9311059077809798,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,price_spike,11083,10388,0.9372913471081837,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,decimal_shift,4159,4159,1.0,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,list_price_violation,1454,500,0.343878954607978,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,price_drop,4062,4010,0.9871984244214672,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,price_spike,4082,4035,0.9884860362567369,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,decimal_shift,11196,10482,0.9362272240085745,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,list_price_violation,1198,34,0.028380634390651086,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,price_drop,11104,10260,0.9239913544668588,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,price_spike,11083,10356,0.9344040422268339,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,decimal_shift,4159,4159,1.0,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,list_price_violation,1454,197,0.13548830811554333,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,price_drop,4062,3913,0.9633185622845889,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,price_spike,4082,4024,0.9857912787849094,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,decimal_shift,11196,10473,0.9354233654876741,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,list_price_violation,1198,7,0.005843071786310518,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,price_drop,11104,9959,0.8968840057636888,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,price_spike,11083,10295,0.9289001172967608,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,decimal_shift,4159,4159,1.0,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,list_price_violation,1454,26,0.017881705639614855,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,price_drop,4062,3695,0.9096504185130477,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,price_spike,4082,4009,0.9821166095051446,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,decimal_shift,11196,10464,0.9346195069667739,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,list_price_violation,1198,5,0.004173622704507512,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,price_drop,11104,9424,0.8487031700288185,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,price_spike,11083,10264,0.9261030406929531,1,42,0.5,coarse
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_prices,threshold,decimal_shift,4159,4159,1.0,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_prices,threshold,list_price_violation,1454,89,0.061210453920220086,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_prices,threshold,price_drop,4062,3822,0.9409158050221565,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_prices,threshold,price_spike,4082,4016,0.9838314551690348,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_products,threshold,decimal_shift,11196,10464,0.9346195069667739,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_products,threshold,list_price_violation,1198,7,0.005843071786310518,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_products,threshold,price_drop,11104,9763,0.8792327089337176,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_products,threshold,price_spike,11083,10284,0.9279076062437968,1,42,0.45,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_prices,threshold,decimal_shift,4159,4159,1.0,1,42,0.475,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_prices,threshold,list_price_violation,1454,44,0.030261348005502064,1,42,0.475,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_prices,threshold,price_drop,4062,3771,0.9283604135893648,1,42,0.475,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_prices,threshold,price_spike,4082,4014,0.9833414992650662,1,42,0.475,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_products,threshold,decimal_shift,11196,10464,0.9346195069667739,1,42,0.475,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_products,threshold,list_price_violation,1198,6,0.005008347245409015,1,42,0.475,refine
