run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
hybrid_weighted__threshold_3p750__w_0p200,hybrid_weighted__threshold_3p750__w_0p200,new_prices,hybrid_weighted,0.8737515937101572,0.4238932873294107,0.7309817254568636,0.8896149124049677,0.5366091449741639,0.8064069962878173,27520,37402,10128,301430,376480,37648,64922
hybrid_weighted__threshold_3p750__w_0p200,hybrid_weighted__threshold_3p750__w_0p200,new_products,hybrid_weighted,0.8157375253455147,0.30231451864245523,0.6443004637937866,0.8347860877401512,0.4115324354398723,0.7333846627108996,55290,127599,30524,644727,858140,85814,182889
