run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
hybrid_weighted__threshold_5p000__w_0p200,hybrid_weighted__threshold_5p000__w_0p200,new_prices,hybrid_weighted,decimal_shift,1983,1563,0.7881996974281392
hybrid_weighted__threshold_5p000__w_0p200,hybrid_weighted__threshold_5p000__w_0p200,new_prices,hybrid_weighted,price_drop,2031,1313,0.6464795667159035
hybrid_weighted__threshold_5p000__w_0p200,hybrid_weighted__threshold_5p000__w_0p200,new_prices,hybrid_weighted,price_spike,2054,1647,0.8018500486854917
hybrid_weighted__threshold_5p000__w_0p200,hybrid_weighted__threshold_5p000__w_0p200,new_products,hybrid_weighted,decimal_shift,7534,5678,0.7536501194584551
hybrid_weighted__threshold_5p000__w_0p200,hybrid_weighted__threshold_5p000__w_0p200,new_products,hybrid_weighted,price_drop,7504,4699,0.6261993603411514
hybrid_weighted__threshold_5p000__w_0p200,hybrid_weighted__threshold_5p000__w_0p200,new_products,hybrid_weighted,price_spike,7462,5756,0.7713749664969177
