run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_prices,hybrid_avg,0.7355188666090303,0.25445462114904244,0.8523218519035002,0.7225415614396604,0.3919079221570324,0.784753440083889,6112,17908,1059,46635,71714,7171,24020,1,42,1.0,coarse
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_products,hybrid_avg,0.6180455719392883,0.16407978900779094,0.6886132315521628,0.6102048317100408,0.2650133424731314,0.6482245915364481,10825,55149,4895,86333,157202,15720,65974,1,42,1.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_prices,hybrid_avg,0.8656887079231391,0.41587475217064335,0.8482777855250314,0.8676231349642873,0.5581245985870263,0.8578959328483794,6083,8544,1088,55999,71714,7171,14627,1,42,2.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_products,hybrid_avg,0.7571023269424053,0.24374885928089068,0.6796437659033079,0.7657087120623118,0.3588124664159054,0.7213938956291502,10684,33148,5036,108334,157202,15720,43832,1,42,2.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_prices,hybrid_avg,0.8990713110410798,0.4972421173952416,0.8422814112397156,0.9053809088514634,0.6253235324567761,0.8732614211202203,6040,6107,1131,58436,71714,7171,12147,1,42,3.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_products,hybrid_avg,0.8215035432119184,0.31557867049258725,0.6716284987277353,0.8381560905274169,0.4293964535545794,0.750286289879028,10558,22898,5162,118584,157202,15720,33456,1,42,3.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_prices,hybrid_avg,0.915455838469476,0.550797726022373,0.8376795426021475,0.9240971135522055,0.6646014272279692,0.8798279646614878,6007,4899,1164,59644,71714,7171,10906,1,42,4.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_products,hybrid_avg,0.8471202656454753,0.3573071509492259,0.6620865139949109,0.8676792807565626,0.4641352092577315,0.7579437645773756,10408,18721,5312,122761,157202,15720,29129,1,42,4.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_prices,hybrid_avg,0.9289399559360795,0.6051058656671057,0.8329382233998047,0.9396061540368437,0.7009740640769863,0.8846659712224563,5973,3898,1198,60645,71714,7171,9871,1,42,5.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_products,hybrid_avg,0.8653006959198992,0.3949466548549859,0.6522900763358779,0.8889682079699185,0.4919991363385553,0.7614887656668788,10254,15709,5466,125773,157202,15720,25963,1,42,5.0,coarse
hybrid_avg__threshold_6p000__attempt_01,hybrid_avg__threshold_6p000,new_prices,hybrid_avg,0.9369997490029841,0.6438564147055634,0.8279180030679124,0.9491191918565918,0.7243777452415813,0.8864495845762128,5937,3284,1234,61259,71714,7171,9221,1,42,6.0,coarse
hybrid_avg__threshold_6p000__attempt_01,hybrid_avg__threshold_6p000,new_products,hybrid_avg,0.8779913741555451,0.4267693870640027,0.6413486005089059,0.9042846439829801,0.5125050833672224,0.7615521590017184,10082,13542,5638,127940,157202,15720,23624,1,42,6.0,coarse
hybrid_avg__threshold_5p500__attempt_01,hybrid_avg__threshold_5p500,new_prices,hybrid_avg,0.9331232395348189,0.624488940140476,0.8307070143634082,0.944502114869157,0.712986235786954,0.8857790536600435,5957,3582,1214,60961,71714,7171,9539,1,42,5.5,refine
hybrid_avg__threshold_5p500__attempt_01,hybrid_avg__threshold_5p500,new_products,hybrid_avg,0.872584318265671,0.41261151662611517,0.647264631043257,0.8976194851641905,0.5039623576027736,0.7622318183348411,10175,14485,5545,126997,157202,15720,24660,1,42,5.5,refine
hybrid_avg__threshold_5p750__attempt_01,hybrid_avg__threshold_5p750,new_prices,hybrid_avg,0.9350754385475639,0.634018970478525,0.8295914098452098,0.9467951598159366,0.7187386734324029,0.8862579373220437,5949,3434,1222,61109,71714,7171,9383,1,42,5.75,refine
hybrid_avg__threshold_5p750__attempt_01,hybrid_avg__threshold_5p750,new_products,hybrid_avg,0.8753260136639482,0.4196794632873649,0.6446564885496183,0.900955598592047,0.5083903980735947,0.7621068642437676,10134,14013,5586,127469,157202,15720,24147,1,42,5.75,refine
