schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,multiplier
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_1p000,iqr__multiplier_1p000,tuning,iqr,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,88.66363029996864,988440,102106,271847,0.29455287494889953,0.870816999139322,0.44014348930965247,coarse,1,0.44014348930965247,0.816868849360405,0.25,0.7935282941257125,0.0,0.31699434419606787,0.0,0.9222331047992165,0.0,0.47181440096206845,0.0,0.8477207660401775,0.0,0.7401516294091898,0.0,0.24218944670550685,0.0,0.7508460859329017,0.0,0.3662446954540153,0.0,0.7448810437742692,0.0,1.0
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_1p500,iqr__multiplier_1p500,tuning,iqr,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,93.83764560008422,988440,102106,271847,0.3278057450669307,0.8392613229882877,0.4713196243904941,coarse,1,0.4713196243904941,0.8226780556979421,0.0,0.8272971225980843,0.0,0.3547503521677884,0.0,0.8879529872673849,0.0,0.5069619191410837,0.0,0.8535906202393072,0.0,0.7712389689788741,0.0,0.26493499516492963,0.0,0.7256474396703944,0.0,0.3881542699724518,0.0,0.7505487384347567,0.0,1.5
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_2p000,iqr__multiplier_2p000,tuning,iqr,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,94.9975231999997,988440,102106,271847,0.36055922719980654,0.8033903534890317,0.49757566968335887,coarse,1,0.49757566968335887,0.8212936643439259,0.25,0.8516345758329579,0.0,0.38895633796483653,0.0,0.8472086190009794,0.0,0.533144318777158,0.0,0.8496639100201603,0.0,0.8019915614297748,0.0,0.29429930208140326,0.0,0.7011477339611536,0.0,0.4145821551311611,0.0,0.7550964244327129,0.0,2.0
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_2p500,iqr__multiplier_2p500,tuning,iqr,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,94.07245870004408,988440,102106,271847,0.3814662908777241,0.7723275718447042,0.5104601228706972,coarse,1,0.5104601228706972,0.8144046546003949,0.5,0.8652282921669637,0.0,0.41179392915693774,0.0,0.8118511263467189,0.0,0.5464253930584395,0.0,0.8409822666070874,0.0,0.8171324311101466,0.0,0.310701801559559,0.0,0.6801059446733373,0.0,0.4265411590992986,0.0,0.7523902265847794,0.0,2.5
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_3p000,iqr__multiplier_3p000,tuning,iqr,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,95.91485020006076,988440,102106,271847,0.40162763114068223,0.7424918399888394,0.5209920969738357,coarse,1,0.5209920969738357,0.8060784144453351,0.75,0.8760405852741269,0.0,0.4332624229531446,0.0,0.7779627815866798,0.0,0.5565637809620573,0.0,0.8306649701505388,0.0,0.8306988857703046,0.0,0.3278131169116034,0.0,0.6597263095938788,0.0,0.43799150100131884,0.0,0.748709784466527,0.0,3.0
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_1p250,iqr__multiplier_1p250,tuning,iqr,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,88.93771850015037,988440,102106,271847,0.31118535330456565,0.8563442904998562,0.45636891727151346,refine,1,0.45636891727151346,0.8209736088123425,0.125,0.8118915636691282,0.0,0.3364479185602618,0.0,0.9063663075416258,0.0,0.49073313005435515,0.0,0.8522660835303394,0.0,0.7547076112666316,0.0,0.2522393677079413,0.0,0.7396262507357269,0.0,0.37618575411154975,0.0,0.7479578344703499,0.0,1.25
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_1p750,iqr__multiplier_1p750,tuning,iqr,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,94.26067909994163,988440,102106,271847,0.3401182481430195,0.8228411978527439,0.48111319884630727,refine,1,0.48111319884630727,0.8215059779230302,0.125,0.8380212720114391,0.0,0.36866569827765094,0.0,0.8700293829578845,0.0,0.5178836904241363,0.0,0.8520616822322437,0.0,0.7819619123992539,0.0,0.2735075311622129,0.0,0.7127354326074161,0.0,0.3953153851647062,0.0,0.7502093345348655,0.0,1.75
