schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,multiplier
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_1p000,iqr__multiplier_1p000,tuning,iqr,COMPETITOR_1_COUNTRY_3,by_competitor,ok,,61.82391229993664,753374,65592,203694,0.3429084070512293,0.8861780302825882,0.49414995565081554,coarse,1,0.49414995565081554,0.8462909330243106,0.25,0.8371295279912184,0.0,0.3742376189314467,0.0,0.9355084616557402,0.0,0.5346111958179047,0.0,0.879156452111956,0.0,0.7684320598544876,0.0,0.26980691266405554,0.0,0.7710736904119004,0.0,0.399740395260941,0.0,0.7696047218198047,0.0,1.0
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_1p500,iqr__multiplier_1p500,tuning,iqr,COMPETITOR_1_COUNTRY_3,by_competitor,ok,,63.672239099862054,753374,65592,203694,0.3890520824089201,0.8450629639815626,0.5321428842195525,coarse,1,0.5321428842195525,0.8470133140643809,0.0,0.8698774240761068,0.0,0.4275341059116914,0.0,0.8887025461198353,0.0,0.5773287772990641,0.0,0.8781819077063894,0.0,0.8002935776213339,0.0,0.29926069423578716,0.0,0.7432372723255928,0.0,0.426709133700692,0.0,0.7742865955663609,0.0,1.5
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_2p000,iqr__multiplier_2p000,tuning,iqr,COMPETITOR_1_COUNTRY_3,by_competitor,ok,,63.98737160000019,753374,65592,203694,0.43678905572213805,0.8012202190817412,0.5648370572099847,coarse,1,0.5648370572099847,0.8409712635499893,0.25,0.8912824734723747,0.0,0.4753235547886109,0.0,0.83991462113127,0.0,0.6070857898506805,0.0,0.867983216541095,0.0,0.8372362465266527,0.0,0.34687522456703473,0.0,0.7109332809661741,0.0,0.4662566810483611,0.0,0.7779433732374095,0.0,2.0
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_2p500,iqr__multiplier_2p500,tuning,iqr,COMPETITOR_1_COUNTRY_3,by_competitor,ok,,64.12569070002064,753374,65592,203694,0.46290014011969716,0.7618127301553153,0.5751639959863388,coarse,1,0.5751639959863388,0.8277071663333178,0.5,0.9013904134650567,0.0,0.5043982600289996,0.0,0.7955481018447934,0.0,0.6173686701372456,0.0,0.8523232752275665,0.0,0.850020128231563,0.0,0.36607119366465835,0.0,0.6830968628798665,0.0,0.4766864229675562,0.0,0.7702695789134045,0.0,2.5
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_3p000,iqr__multiplier_3p000,tuning,iqr,COMPETITOR_1_COUNTRY_3,by_competitor,ok,,67.4537866001483,753374,65592,203694,0.4928765758816074,0.7227501162778329,0.5854101857982121,coarse,1,0.5854101857982121,0.8132990505923146,0.75,0.9100652518599829,0.0,0.5357220177527603,0.0,0.7545357524012807,0.0,0.6265746660758371,0.0,0.8364899891798656,0.0,0.8646450067257749,0.0,0.39290387818225075,0.0,0.6485836319897884,0.0,0.4893597318170874,0.0,0.7591868605546956,0.0,3.0
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_1p250,iqr__multiplier_1p250,tuning,iqr,COMPETITOR_1_COUNTRY_3,by_competitor,ok,,64.27674820018001,753374,65592,203694,0.36281233095658033,0.8658210289109367,0.5108188723925424,refine,1,0.5108188723925424,0.846405736036941,0.125,0.8533967557019149,0.0,0.398283090437213,0.0,0.9124866595517609,0.0,0.5545260817196331,0.0,0.8790462932886125,0.0,0.7811030270896541,0.0,0.28004722550177097,0.0,0.7569345574156807,0.0,0.40883538396266444,0.0,0.770244435783041,0.0,1.25
phase2.v1,all_global_single_attempt_batch,iqr__multiplier_1p750,iqr__multiplier_1p750,tuning,iqr,COMPETITOR_1_COUNTRY_3,by_competitor,ok,,65.17219950002618,753374,65592,203694,0.40416441506496115,0.823689937724752,0.5414320579969956,refine,1,0.5414320579969956,0.8423056693376616,0.125,0.8787504573728504,0.0,0.44529901114424736,0.0,0.865070894953499,0.0,0.5879488109424382,0.0,0.8726375340048385,0.0,0.809488742918299,0.0,0.30818369087996006,0.0,0.7271343708576758,0.0,0.4328929677909628,0.0,0.7715313184475827,0.0,1.75
