run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
standard_zscore__threshold_2p750,standard_zscore__threshold_2p750,new_prices,standard_zscore,0.931546530064642,0.6023548036014643,0.9281902729074554,0.9319194348923483,0.7305892235689428,0.9300529848349988,6088,4019,471,55014,65592,6559,10107
standard_zscore__threshold_2p750,standard_zscore__threshold_2p750,new_products,standard_zscore,0.8585083507614363,0.38407307840017557,0.6873680593058078,0.8775235237965362,0.49279341111873715,0.7766476946126982,14001,22453,6368,160872,203694,20369,36454
