run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.5203407410252963,0.15469140331568926,0.8504610065309258,0.4836630599483535,0.2617692705638903,0.6413552625382474,8855,48388,1557,45326,104126,10412,57243,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.5422732850161552,0.14536454781927924,0.7331861413043478,0.5210614459252271,0.24262520812403843,0.6180898243138948,17268,101523,6284,110452,235527,23552,118791,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.5236252232871713,0.15560906167067962,0.8503649635036497,0.48732313208271977,0.2630773573412964,0.6437410328913377,8854,48045,1558,45669,104126,10412,56899,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.5426638984065522,0.14548318885266343,0.7332286005434783,0.5214907418327633,0.2427927706269815,0.6183622941532071,17269,101432,6283,110543,235527,23552,118701,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.5271497992816395,0.15653420149332956,0.8496926623127161,0.4913139979085302,0.2643657552666966,0.6461160104148506,8847,47671,1565,46043,104126,10412,56518,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.5431606567399916,0.1456386818227814,0.7333135190217391,0.5220332586389904,0.24301392992823975,0.618719682844294,17271,101317,6281,110658,235527,23552,118588,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.5317403914488216,0.1578693790149893,0.8496926623127161,0.49641462321531465,0.2662673809667129,0.6494612096274762,8847,47193,1565,46521,104126,10412,56040,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.5435215495463365,0.14573118760495868,0.7332286005434783,0.5224436843967449,0.24313802789139108,0.6189270163541125,17269,101230,6283,110745,235527,23552,118499,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.5365038511034708,0.15926686111411184,0.8495966192854398,0.5017179930426617,0.26824756648573245,0.6528843011772616,8846,46696,1566,47018,104126,10412,55542,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.5443622174952341,0.14598108247466252,0.7332710597826086,0.5233730392734992,0.24348806880265056,0.6194952002798114,17270,101033,6282,110942,235527,23552,118303,1,42,1.0,0.7,coarse
