run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_prices,hybrid_max,0.8009431281117438,0.30842358114160084,0.7974210526315789,0.8013344561009556,0.4448065292701544,0.7993753595739475,15151,33973,3849,137033,190006,19000,49124
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_products,hybrid_max,0.7671575620297068,0.2625108109906194,0.7342024958443942,0.7708192057690081,0.3867432917645445,0.752288099547241,59187,166278,21427,559254,806146,80614,225465
