run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,multiplier,stage
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,0.866450355230009,0.4271654927102226,0.9838735792234707,0.8534035181140779,0.5956983765979139,0.9163193623888998,30383,40744,498,237189,308814,30881,71127,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,0.8928133524698457,0.4379394304161081,0.2535920792079208,0.963837438328267,0.32119424547041475,0.494390068674626,16008,20545,47117,547584,631254,63125,36553,1,42,1.0,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,0.87393058604856,0.44116572397363385,0.9774618697581037,0.8624272756383733,0.60794344524783,0.9181447475076421,30185,38236,696,239697,308814,30881,68421,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,0.8976735196925485,0.47729450678537205,0.2445940594059406,0.9702373932680782,0.3234388419883948,0.4871491584790815,15440,16909,47685,551220,631254,63125,32349,1,42,1.5,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,0.8784543446864456,0.4500525446629635,0.9707587189534018,0.8681984507057456,0.6149901016504088,0.9180475019324642,29978,36632,903,241301,308814,30881,66610,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,0.9019808191314431,0.5220209992248608,0.2347089108910891,0.97612162026582,0.32382222125083326,0.4786485583283792,14816,13566,48309,554563,631254,63125,28382,1,42,2.0,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,0.8805526951498313,0.4542616059461435,0.965804216184709,0.8710804402499883,0.6178978008432001,0.9172203452984845,29825,35831,1056,242102,308814,30881,65656,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,0.9036552639666442,0.5441193344807803,0.22536237623762376,0.9790206097558829,0.3187184944550241,0.46971737353454696,14226,11919,48899,556210,631254,63125,26145,1,42,2.5,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,0.8834184978660294,0.46026227981686973,0.9603639778504582,0.8748691231339927,0.6222879684418147,0.9166203091746896,29657,34778,1224,243155,308814,30881,64435,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_products,iqr,0.9050192157198211,0.5651422931403192,0.2176950495049505,0.9813880298312531,0.3143147951189945,0.4622156593384526,13742,10574,49383,557555,631254,63125,24316,1,42,3.0,coarse
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_prices,iqr,0.8690635787237625,0.43187004392720635,0.9805705773776756,0.8566740905182184,0.5996415735120845,0.9165311819921593,30281,39835,600,238098,308814,30881,70116,1,42,1.25,refine
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_products,iqr,0.895073932204786,0.455052607237831,0.2493940594059406,0.9668156351814464,0.32220300651855793,0.49103775410352496,15743,18853,47382,549276,631254,63125,34596,1,42,1.25,refine
