run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,multiplier,stage
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,0.7427785419532325,0.2648870636550308,0.8896551724137931,0.7265087853323148,0.40822784810126583,0.8039541645361108,129,358,16,951,1454,145,487,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,0.898989898989899,0.4852941176470588,0.2796610169491525,0.9672897196261683,0.3548387096774193,0.5201088604081985,33,35,85,1035,1188,118,68,1,42,1.0,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,0.7606602475928473,0.279826464208243,0.8896551724137931,0.7463712757830405,0.42574257425742573,0.8148699687934656,129,332,16,977,1454,145,461,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,0.9006734006734006,0.5,0.2796610169491525,0.9691588785046729,0.358695652173913,0.520611138516952,33,33,85,1037,1188,118,66,1,42,1.5,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,0.7840440165061898,0.30210772833723654,0.8896551724137931,0.7723453017570665,0.4510489510489511,0.82892761601823,129,298,16,1011,1454,145,427,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,0.9057239057239057,0.55,0.2796610169491525,0.974766355140187,0.3707865168539326,0.5221150736823478,33,27,85,1043,1188,118,60,1,42,2.0,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,0.7971114167812929,0.31527093596059114,0.8827586206896552,0.787624140565317,0.46460980036297633,0.8338357152025297,128,278,17,1031,1454,145,406,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,0.9107744107744108,0.6111111111111112,0.2796610169491525,0.9803738317757009,0.38372093023255816,0.5236146892369712,33,21,85,1049,1188,118,54,1,42,2.5,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,0.813617606602476,0.33507853403141363,0.8827586206896552,0.8059587471352178,0.4857685009487667,0.8434850514110178,128,254,17,1055,1454,145,382,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_products,iqr,0.9132996632996633,0.6470588235294118,0.2796610169491525,0.983177570093458,0.39053254437869817,0.5243628887458885,33,18,85,1052,1188,118,51,1,42,3.0,coarse
iqr__multiplier_2p750__attempt_01,iqr__multiplier_2p750,new_prices,iqr,0.8046767537826685,0.3240506329113924,0.8827586206896552,0.7960275019098548,0.47407407407407415,0.8382721154953058,128,267,17,1042,1454,145,395,1,42,2.75,refine
iqr__multiplier_2p750__attempt_01,iqr__multiplier_2p750,new_products,iqr,0.9107744107744108,0.6111111111111112,0.2796610169491525,0.9803738317757009,0.38372093023255816,0.5236146892369712,33,21,85,1049,1188,118,54,1,42,2.75,refine
