run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
hybrid_weighted__threshold_3p000__w_0p900,hybrid_weighted__threshold_3p000__w_0p900,new_prices,hybrid_weighted,decimal_shift,2476,2008,0.8109854604200323
hybrid_weighted__threshold_3p000__w_0p900,hybrid_weighted__threshold_3p000__w_0p900,new_prices,hybrid_weighted,price_drop,2447,1702,0.6955455659991827
hybrid_weighted__threshold_3p000__w_0p900,hybrid_weighted__threshold_3p000__w_0p900,new_prices,hybrid_weighted,price_spike,2499,1990,0.7963185274109644
hybrid_weighted__threshold_3p000__w_0p900,hybrid_weighted__threshold_3p000__w_0p900,new_products,hybrid_weighted,decimal_shift,8154,6259,0.7675987245523669
hybrid_weighted__threshold_3p000__w_0p900,hybrid_weighted__threshold_3p000__w_0p900,new_products,hybrid_weighted,price_drop,8139,5579,0.6854650448458042
hybrid_weighted__threshold_3p000__w_0p900,hybrid_weighted__threshold_3p000__w_0p900,new_products,hybrid_weighted,price_spike,8142,6314,0.7754851387865389
