run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.6893048952280331,0.19509476031215162,0.6741140215716487,0.6909926875198709,0.30261110150440945,0.682501179091012,12250,50540,5922,113016,181728,18172,62790,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.6060583441780766,0.14610569747360688,0.6067893421607763,0.6059771242301424,0.235505283974254,0.6063830972051308,18697,109272,12116,168052,308137,30813,127969,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.6923534072900158,0.1968021854411056,0.6739489324235087,0.6943982489178019,0.3046441630805204,0.6840971850072959,12247,49983,5925,113573,181728,18172,62230,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.6061686847084251,0.14613346256966647,0.6067244344919352,0.6061069362911252,0.23553646122058156,0.6064156067936184,18695,109236,12118,168088,308137,30813,127931,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.6956330339848565,0.19870526008372003,0.6739489324235087,0.6980422607547262,0.30691927925218654,0.6858898136159628,12247,49387,5925,114169,181728,18172,61634,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.6065451406354966,0.14626608770488597,0.6067244344919352,0.6065252195987365,0.23570870212068493,0.6066248188675932,18695,109120,12118,168204,308137,30813,127815,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.6997270646240535,0.20110373825635636,0.6737838432753687,0.7026095037785224,0.30975511030155845,0.6880457337835127,12244,48640,5928,114916,181728,18172,60884,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.606606801520103,0.1462878337350152,0.6067244344919352,0.6065937315198108,0.23573693800477907,0.6066590794859251,18695,109101,12118,168223,308137,30813,127796,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.7035954833597464,0.2034332053774698,0.6736737838432754,0.706919954021864,0.3124992022872022,0.690096689095248,12242,47935,5930,115621,181728,18172,60177,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.606775557625342,0.1463363081258807,0.6066595268230941,0.606788449611285,0.2357949707668729,0.606723984792839,18693,109047,12120,168277,308137,30813,127740,1,42,1.0,0.7,coarse
