run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
standard_zscore__threshold_2p750,standard_zscore__threshold_2p750,new_prices,standard_zscore,0.9007336292002536,0.5030111906795436,0.611870321532273,0.9328291722780483,0.5521261508136823,0.7554935377463221,22969,22694,14570,315161,375394,37539,45663
standard_zscore__threshold_2p750,standard_zscore__threshold_2p750,new_products,standard_zscore,0.8818464027158343,0.40121742580149267,0.36867887128194027,0.9388646564578234,0.38426055104694173,0.58833626594778,32363,48299,55418,741735,877815,87781,80662
