sweep_id,run_id,candidate_id,schema_version,threshold,combined_accuracy,combined_precision,combined_recall,combined_tnr,combined_fpr,combined_fnr,combined_f1,combined_g_mean,split_count,weighted_row_count,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_tnr_mean,new_prices_tnr_std,new_prices_fpr_mean,new_prices_fpr_std,new_prices_fnr_mean,new_prices_fnr_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_prices_true_positives_mean,new_prices_true_positives_std,new_prices_false_positives_mean,new_prices_false_positives_std,new_prices_false_negatives_mean,new_prices_false_negatives_std,new_prices_true_negatives_mean,new_prices_true_negatives_std,new_prices_n_rows_mean,new_prices_n_rows_std,new_prices_n_injected_mean,new_prices_n_injected_std,new_prices_n_predicted_mean,new_prices_n_predicted_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_tnr_mean,new_products_tnr_std,new_products_fpr_mean,new_products_fpr_std,new_products_fnr_mean,new_products_fnr_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,new_products_true_positives_mean,new_products_true_positives_std,new_products_false_positives_mean,new_products_false_positives_std,new_products_false_negatives_mean,new_products_false_negatives_std,new_products_true_negatives_mean,new_products_true_negatives_std,new_products_n_rows_mean,new_products_n_rows_std,new_products_n_injected_mean,new_products_n_injected_std,new_products_n_predicted_mean,new_products_n_predicted_std,weighted_f1_mean,rank_score,config_key,is_baseline_config,training_time_sec,n_estimators,max_samples,max_features,experiment_family,detector_family,dataset_name,dataset_granularity,mh_level,scope_id,status,error,stage,model_name,n_train,n_eval_prices,n_eval_products,attempt_count,current_threshold,current_f1,improvement_pct,screening_threshold,screened_config_count,promoted_config_count
eif_mh5_granularity_fixed_gmean_winner,eif_COUNTRY_4_COUNTRY_4_2026-02-08_20260331T210249Z,eif__max_features_0p5__max_samples_256__n_estimators_100__threshold_0p2,phase2.v1,0.2,0.7368922579031979,0.18475413693517412,0.43450412547060197,0.7704894731782949,0.22951052682170503,0.565495874529398,0.25723785501483304,0.5785699274704248,2,483395,1.45,0.7796272605687038,0.0,0.2150452527616229,0.0,0.4542414770662208,0.0,0.8157794845702194,0.0,0.18422051542978057,0.0,0.5457585229337791,0.0,0.29190022421524664,0.0,0.6087371173433543,0.0,6249.0,0.0,22810.0,0.0,7508.0,0.0,101009.0,0.0,137576.0,0.0,13757.0,0.0,29059.0,0.0,0.6371772516836842,0.0,0.11407486667346038,0.0,0.38845030508082473,0.0,0.6648127799304712,0.0,0.3351872200695288,0.0,0.6115496949191753,0.0,0.17635899354720128,0.0,0.5081798177669227,0.0,13433.0,0.0,104323.0,0.0,21148.0,0.0,206915.0,0.0,345819.0,0.0,34581.0,0.0,117756.0,0.0,0.25723785501483304,0.5785699274704248,eif__max_features_0p5__max_samples_256__n_estimators_100,True,1740.686481,100,256,0.5,tuning_forests,eif,COUNTRY_4,by_country,mh5,COUNTRY_4/COUNTRY_4_2026-02-08,ok,,fixed_profile,COUNTRY_4_mh5,1251116,137576,345819,1,0.2,0.25723785501483304,0.0,,1,1
