schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold,w
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_1p000__w_0p300,hybrid_weighted__threshold_1p000__w_0p300,tuning,hybrid_weighted,GLOBAL,global,ok,,1623.4034698000178,10793443,1611276,3094909,0.16228420058148316,0.5583020306333759,0.25129827384296677,coarse,1,0.25129827384296677,0.6152846870286404,0.2,0.6805680715159911,0.0,0.16788466524138915,0.0,0.5546184065985217,0.0,0.25774817895621854,0.0,0.6206586043247437,0.0,0.6334645057415258,0.0,0.14921644970836925,0.0,0.5668971533813694,0.0,0.23624849524537933,0.0,0.6027455466710657,0.0,1.0,0.3
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_1p000__w_0p400,hybrid_weighted__threshold_1p000__w_0p400,tuning,hybrid_weighted,GLOBAL,global,ok,,1618.4803726000246,10793443,1611276,3094909,0.16304856197831613,0.5582180506605565,0.2521896851484781,coarse,1,0.2521896851484781,0.6160045824809524,0.15,0.6827098523158044,0.0,0.1689551685599363,0.0,0.5544942809088483,0.0,0.258994390735292,0.0,0.6216575410033157,0.0,0.6335872880268855,0.0,0.1492664799545357,0.0,0.5669068467478755,0.0,0.23631203877924573,0.0,0.602814345928771,0.0,1.0,0.4
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_1p000__w_0p500,hybrid_weighted__threshold_1p000__w_0p500,tuning,hybrid_weighted,GLOBAL,global,ok,,1631.5387240999844,10793443,1611276,3094909,0.16395359163524342,0.5581432265385502,0.25324715283224675,coarse,1,0.25324715283224675,0.6168641357477123,0.1,0.6851011248228113,0.0,0.17017389448978504,0.0,0.554388774072626,0.0,0.2604122482118468,0.0,0.6227873289957495,0.0,0.6340286580316254,0.0,0.14943955164131306,0.0,0.5669036156257068,0.0,0.23652859694651346,0.0,0.603043351502292,0.0,1.0,0.5
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_1p000__w_0p600,hybrid_weighted__threshold_1p000__w_0p600,tuning,hybrid_weighted,GLOBAL,global,ok,,1622.883552199928,10793443,1611276,3094909,0.16503552303049074,0.5580485838625738,0.25450276086226903,coarse,1,0.25450276086226903,0.6178567144124734,0.15,0.6880217914249328,0.0,0.17168810196666476,0.0,0.5542646483829525,0.0,0.26216760091413877,0.0,0.6241662844547775,0.0,0.6342267252445871,0.0,0.14951283884608468,0.0,0.566877766648357,0.0,0.23661813407457308,0.0,0.603134384313764,0.0,1.0,0.6
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_1p000__w_0p700,hybrid_weighted__threshold_1p000__w_0p700,tuning,hybrid_weighted,GLOBAL,global,ok,,1669.5218011999968,10793443,1611276,3094909,0.16605464060479141,0.5579346249167421,0.2556787683393168,coarse,1,0.2556787683393168,0.6187696720566552,0.19999999999999998,0.6907084819732933,0.0,0.1730985104489592,0.0,0.5541156975553445,0.0,0.2637918808721858,0.0,0.6254136056796158,0.0,0.6345107400573006,0.0,0.14961894430173334,0.0,0.5668454554266696,0.0,0.23674817242928914,0.0,0.6032671602697474,0.0,1.0,0.7
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_1p000__w_0p800,hybrid_weighted__threshold_1p000__w_0p800,tuning,hybrid_weighted,GLOBAL,global,ok,,1692.4439453000668,10793443,1611276,3094909,0.16728674940205357,0.5578206659709103,0.2570968139760225,coarse,1,0.2570968139760225,0.6198576542137088,0.25,0.6938885703008051,0.0,0.17480479651248185,0.0,0.5539667467277365,0.0,0.26575144250522514,0.0,0.6268999974853645,0.0,0.6348438677841578,0.0,0.14974463947772093,0.0,0.5668131442049824,0.0,0.2369026807412164,0.0,0.6034255199131787,0.0,1.0,0.8
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_2p000__w_0p300,hybrid_weighted__threshold_2p000__w_0p300,tuning,hybrid_weighted,GLOBAL,global,ok,,1819.7853525001556,10793443,1611276,3094909,0.22295934908147966,0.550075781482848,0.31675716868704495,coarse,1,0.31675716868704495,0.6568521222413397,0.1,0.7768253235324054,0.0,0.23544733046656519,0.0,0.5481204267441211,0.0,0.3293996978908304,0.0,0.6631156893801767,0.0,0.7247679980251439,0.0,0.1938207258496135,0.0,0.5546382758732108,0.0,0.2872579338782122,0.0,0.6422371322507202,0.0,2.0,0.3
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_2p000__w_0p400,hybrid_weighted__threshold_2p000__w_0p400,tuning,hybrid_weighted,GLOBAL,global,ok,,1775.8549031000584,10793443,1611276,3094909,0.22416825113749772,0.5496728364363636,0.31788532743240555,coarse,1,0.31788532743240555,0.6572545996659843,0.04999999999999999,0.7784290214711819,0.0,0.2369788519637462,0.0,0.547673574261297,0.0,0.33081413003137755,0.0,0.6636015519824684,0.0,0.7255344179748096,0.0,0.19427684920958463,0.0,0.5543377815115189,0.0,0.2877181213681377,0.0,0.642445044260855,0.0,2.0,0.4
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_2p000__w_0p500,hybrid_weighted__threshold_2p000__w_0p500,tuning,hybrid_weighted,GLOBAL,global,ok,,1792.815054900013,10793443,1611276,3094909,0.22560713437645857,0.5493090614452831,0.3192435229308197,coarse,1,0.3192435229308197,0.6577787634989536,0.0,0.7802530416886989,0.0,0.23876935407877564,0.0,0.5472577532008912,0.0,0.33247805078530773,0.0,0.6642040925650642,0.0,0.7265157069238546,0.0,0.19489528840438552,0.0,0.5540954473488643,0.0,0.2883629579370144,0.0,0.6427863290113622,0.0,2.0,0.5
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_2p000__w_0p600,hybrid_weighted__threshold_2p000__w_0p600,tuning,hybrid_weighted,GLOBAL,global,ok,,1812.0940982999746,10793443,1611276,3094909,0.22715200377056094,0.5488646463122927,0.32067923880405635,coarse,1,0.32067923880405635,0.6582945513353888,0.04999999999999999,0.782244010337149,0.0,0.24074266381727452,0.0,0.5467364253042631,0.0,0.3342889614516946,0.0,0.6648217545387568,0.0,0.727391338485235,0.0,0.19544046366156265,0.0,0.5538304953310285,0.0,0.28892321929290044,0.0,0.6430644105275303,0.0,2.0,0.6
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_2p000__w_0p700,hybrid_weighted__threshold_2p000__w_0p700,tuning,hybrid_weighted,GLOBAL,global,ok,,1729.2266226001084,10793443,1611276,3094909,0.22860891496970492,0.5483950636579646,0.32201152015776857,coarse,1,0.32201152015776857,0.6587361547928351,0.09999999999999998,0.7841524357093385,0.0,0.24266086539336437,0.0,0.5462026848386676,0.0,0.33603280603887703,0.0,0.6653924277698088,0.0,0.7280414383750863,0.0,0.19582103064783285,0.0,0.5535106142363243,0.0,0.28929518643518237,0.0,0.6432048511798966,0.0,2.0,0.7
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_2p000__w_0p800,hybrid_weighted__threshold_2p000__w_0p800,tuning,hybrid_weighted,GLOBAL,global,ok,,1721.100099900039,10793443,1611276,3094909,0.22994331794436876,0.5479485689253593,0.3232235667422726,coarse,1,0.3232235667422726,0.6591256514586004,0.15000000000000002,0.7858641225960047,0.0,0.24441238683710936,0.0,0.5457310072179089,0.0,0.33761825777122495,0.0,0.6659063428604537,0.0,0.7286818449266198,0.0,0.19618215719464077,0.0,0.5531228795760768,0.0,0.2896359543413839,0.0,0.6433040381876095,0.0,2.0,0.8
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_3p000__w_0p300,hybrid_weighted__threshold_3p000__w_0p300,tuning,hybrid_weighted,GLOBAL,global,ok,,1745.9795849998482,10793443,1611276,3094909,0.2707844860364837,0.5372728999019742,0.3594525691967802,coarse,1,0.3594525691967802,0.6706999277590554,0.2,0.819763963467463,0.0,0.2861868109695793,0.0,0.5369801460959367,0.0,0.373379019276994,0.0,0.6760688182501065,0.0,0.7785240212232412,0.0,0.2348457278592607,0.0,0.5379559921160619,0.0,0.3269575190096147,0.0,0.6581725166132699,0.0,3.0,0.3
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_3p000__w_0p400,hybrid_weighted__threshold_3p000__w_0p400,tuning,hybrid_weighted,GLOBAL,global,ok,,1785.447602899978,10793443,1611276,3094909,0.2722727362015884,0.536550161371488,0.3605733708404727,coarse,1,0.3605733708404727,0.6707910802009492,0.15,0.8210772083739843,0.0,0.2880175497671255,0.0,0.5361609165440926,0.0,0.3747337737543214,0.0,0.6761677902770838,0.0,0.7793059505142155,0.0,0.23553483788200177,0.0,0.5374583993020776,0.0,0.3275324307081591,0.0,0.6582454233566353,0.0,3.0,0.4
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_3p000__w_0p500,hybrid_weighted__threshold_3p000__w_0p500,tuning,hybrid_weighted,GLOBAL,global,ok,,1761.80720879999,10793443,1611276,3094909,0.2742140844451072,0.5357149355159352,0.3620655118039472,coarse,1,0.3620655118039472,0.6709748469261471,0.1,0.8226151199422073,0.0,0.2901953525937642,0.0,0.5351865298801567,0.0,0.3763316036850673,0.0,0.676272467809893,0.0,0.7807576894829541,0.0,0.2369244587649076,0.0,0.5369478819994185,0.0,0.32877796408133386,0.0,0.65861373153074,0.0,3.0,0.5
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_3p000__w_0p600,hybrid_weighted__threshold_3p000__w_0p600,tuning,hybrid_weighted,GLOBAL,global,ok,,1776.8365732999519,10793443,1611276,3094909,0.274952550366882,0.5348742197667009,0.36248089476507067,coarse,1,0.36248089476507067,0.6707402435716552,0.15,0.8234709633855404,0.0,0.2913395153648301,0.0,0.5342679997765738,0.0,0.3770638645487257,0.0,0.676108054311316,0.0,0.7807050223447604,0.0,0.23671629870500313,0.0,0.5362887330769976,0.0,0.3284539652698758,0.0,0.65821535184578,0.0,3.0,0.6
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_3p000__w_0p700,hybrid_weighted__threshold_3p000__w_0p700,tuning,hybrid_weighted,GLOBAL,global,ok,,1711.5636681001633,10793443,1611276,3094909,0.27684466101684385,0.5339054016112548,0.36386983632284803,coarse,1,0.36386983632284803,0.670807822386015,0.19999999999999998,0.8250411475129028,0.0,0.29362030784372695,0.0,0.5332315502678012,0.0,0.37870777069839096,0.0,0.6761856394696463,0.0,0.7818229873640873,0.0,0.23770148508745004,0.0,0.5354777214126466,0.0,0.3292479894465813,0.0,0.6582595825242087,0.0,3.0,0.7
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_3p000__w_0p800,hybrid_weighted__threshold_3p000__w_0p800,tuning,hybrid_weighted,GLOBAL,global,ok,,1711.8855760998558,10793443,1611276,3094909,0.27994861322193865,0.5327947955997363,0.36621353727107775,coarse,1,0.36621353727107775,0.6711143690455977,0.25,0.8276173666088243,0.0,0.29755494686704786,0.0,0.5319468493796818,0.0,0.3816348975239215,0.0,0.6765530615043929,0.0,0.7830763360085871,0.0,0.2388671680500171,0.0,0.5347733367798636,0.0,0.3302303633477757,0.0,0.6584240866417426,0.0,3.0,0.8
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_4p000__w_0p300,hybrid_weighted__threshold_4p000__w_0p300,tuning,hybrid_weighted,GLOBAL,global,ok,,1757.7498954001348,10793443,1611276,3094909,0.30633501983300593,0.5224456349537507,0.3854961467484892,coarse,1,0.3854961467484892,0.6729525990598619,0.30000000000000004,0.8434284380826128,0.0,0.3246268513138605,0.0,0.5235931904646646,0.0,0.4007743284007506,0.0,0.6783954391110951,0.0,0.8068140291039252,0.0,0.26365407971101196,0.0,0.5197680054282853,0.0,0.34984705622654605,0.0,0.6602526389403182,0.0,4.0,0.3
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_weighted__threshold_4p000__w_0p400,hybrid_weighted__threshold_4p000__w_0p400,tuning,hybrid_weighted,GLOBAL,global,ok,,1814.181111099897,10793443,1611276,3094909,0.30801085179184007,0.5214430661734251,0.38651686963319,coarse,1,0.38651686963319,0.6727823377683403,0.25,0.8445660457922789,0.0,0.32669502048925864,0.0,0.5224946781110552,0.0,0.40202185648830174,0.0,0.6782175378217843,0.0,0.8075197041334656,0.0,0.2644144581645302,0.0,0.5189893049856215,0.0,0.3503385669712625,0.0,0.6601002043103043,0.0,4.0,0.4
