run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,0.9491059147180193,0.6651162790697674,0.9862068965517241,0.944996180290298,0.7944444444444444,0.9653816603899871,143,72,2,1237,1454,145,215,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,0.8518518518518519,0.38114754098360654,0.788135593220339,0.8588785046728972,0.5138121546961326,0.8227470569893103,93,151,25,919,1188,118,244,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,0.9669876203576341,0.7593582887700535,0.9793103448275862,0.9656226126814362,0.8554216867469879,0.9724423961337618,142,45,3,1264,1454,145,187,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,0.8695286195286195,0.4177777777777778,0.7966101694915254,0.8775700934579439,0.5481049562682215,0.836110794626063,94,131,24,939,1188,118,225,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,0.9745529573590096,0.8292682926829268,0.9379310344827586,0.9786096256684492,0.8802588996763754,0.9580544549022221,136,28,9,1281,1454,145,164,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,0.882996632996633,0.44878048780487806,0.7796610169491526,0.8943925233644859,0.5696594427244582,0.8350586711830935,92,113,26,957,1188,118,205,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,0.9821182943603851,0.9047619047619048,0.9172413793103448,0.9893048128342246,0.910958904109589,0.9525918911487892,133,14,12,1295,1454,145,147,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,0.8905723905723906,0.46842105263157896,0.7542372881355932,0.905607476635514,0.5779220779220778,0.826464111315723,89,101,29,969,1188,118,190,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,0.9786795048143053,0.9191176470588235,0.8620689655172413,0.9915966386554622,0.889679715302491,0.9245672979811086,125,11,20,1298,1454,145,136,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,0.8998316498316499,0.4971751412429379,0.7457627118644068,0.9168224299065421,0.5966101694915255,0.826880875111535,88,89,30,981,1188,118,177,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,0.9745529573590096,0.9576271186440678,0.7793103448275862,0.9961802902979373,0.8593155893536121,0.8810979545672153,113,5,32,1304,1454,145,118,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,0.8939393939393939,0.47619047619047616,0.6779661016949152,0.9177570093457944,0.5594405594405594,0.7888017126815535,80,88,38,982,1188,118,168,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,0.9738651994497937,0.9819819819819819,0.7517241379310344,0.998472116119175,0.8515624999999999,0.8663576575167224,109,2,36,1307,1454,145,111,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,0.8914141414141414,0.46496815286624205,0.6186440677966102,0.9214953271028037,0.5309090909090909,0.7550348452981798,73,84,45,986,1188,118,157,1,42,0.5,coarse
threshold__price_change_threshold_0p125__attempt_01,threshold__price_change_threshold_0p125,new_prices,threshold,0.9642365887207703,0.7409326424870466,0.9862068965517241,0.9618029029793735,0.8461538461538461,0.9739284655670184,143,50,2,1259,1454,145,193,1,42,0.125,refine
threshold__price_change_threshold_0p125__attempt_01,threshold__price_change_threshold_0p125,new_products,threshold,0.8661616161616161,0.4104803493449782,0.7966101694915254,0.8738317757009346,0.5417867435158502,0.8343280403703343,94,135,24,935,1188,118,229,1,42,0.125,refine
threshold__price_change_threshold_0p175__attempt_01,threshold__price_change_threshold_0p175,new_prices,threshold,0.9704264099037139,0.7931034482758621,0.9517241379310345,0.972498090145149,0.8652037617554859,0.9620550433748422,138,36,7,1273,1454,145,174,1,42,0.175,refine
threshold__price_change_threshold_0p175__attempt_01,threshold__price_change_threshold_0p175,new_products,threshold,0.8787878787878788,0.4386792452830189,0.788135593220339,0.888785046728972,0.5636363636363637,0.8369487021610733,93,119,25,951,1188,118,212,1,42,0.175,refine
