run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_prices,hybrid_weighted,0.5411859584668115,0.1428316581093662,0.7174540057685307,0.5216007417525148,0.23823515737598217,0.6117389488843903,25621,153758,10090,167643,357112,35711,179379,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_products,hybrid_weighted,0.5070840462139575,0.1348500431030155,0.7255265127837073,0.4828128483476531,0.22742898060589348,0.5918559978481603,94013,603154,35566,563066,1295799,129579,697167,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_prices,hybrid_weighted,0.5633218710096553,0.14924441332633176,0.7162778975665761,0.546326862704223,0.24701957016141884,0.625557236871195,25579,145811,10132,175590,357112,35711,171390,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_products,hybrid_weighted,0.5094910553257103,0.13541717701239528,0.7252409726884758,0.48551902728473184,0.22822089167303136,0.593395560824937,93976,599998,35603,566222,1295799,129579,693974,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_prices,hybrid_weighted,0.6908476892403503,0.20160600854939875,0.7065610036123323,0.6891017762856991,0.31370208745166783,0.6977767856868444,25232,99923,10479,221478,357112,35711,125155,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_products,hybrid_weighted,0.6272276796015431,0.17005117367123015,0.7029225414611936,0.6188172043010752,0.2738520097533696,0.659530561799241,91084,444543,38495,721677,1295799,129579,535627,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_prices,hybrid_weighted,0.7089652545979973,0.2117414415251874,0.7016325501946179,0.7097799944617471,0.3253096517878009,0.7056945143554096,25056,93277,10655,228124,357112,35711,118333,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_products,hybrid_weighted,0.6341176370717989,0.1724560826420196,0.699959098310683,0.6268019756135206,0.27673109487269454,0.662371304986708,90700,435231,38879,730989,1295799,129579,525931,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_prices,hybrid_weighted,0.759767243889872,0.24738960685209285,0.6866791744840526,0.7678880899561606,0.3637361496358485,0.7261492681998877,24522,74601,11189,246800,357112,35711,99123,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_products,hybrid_weighted,0.7053177228875774,0.20463922595268982,0.6744302703370145,0.7087496355747629,0.31400222408660644,0.6913770377456485,87392,339662,42187,826558,1295799,129579,427054,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_prices,hybrid_weighted,0.7720071014135621,0.2568723404255319,0.6761502058189354,0.7826578013136238,0.37230458480776496,0.7274573756887768,24146,69854,11565,251547,357112,35711,94000,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_products,hybrid_weighted,0.712737855176613,0.2082147898925233,0.6681483882419219,0.7176922021573974,0.31749023634463414,0.6924773556768918,86578,329233,43001,836987,1295799,129579,415811,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_prices,hybrid_weighted,0.7968816505746097,0.2811708917174742,0.6624849486152726,0.8118145245347712,0.3947869038480793,0.7333586459376816,23658,60483,12053,260918,357112,35711,84141,1,42,4.0,0.25,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_products,hybrid_weighted,0.7483853591490656,0.22995593260409994,0.6455444169194082,0.7598120423247757,0.3391129849596627,0.7003516415565056,83649,280112,45930,886108,1295799,129579,363761,1,42,4.0,0.25,coarse
hybrid_weighted__threshold_4p000__w_0p750__attempt_01,hybrid_weighted__threshold_4p000__w_0p750,new_prices,hybrid_weighted,0.8073377539819441,0.29175214912335906,0.64909971717398,0.8249196486631964,0.40256334554801065,0.7317479830095466,23180,56271,12531,265130,357112,35711,79451,1,42,4.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p750__attempt_01,hybrid_weighted__threshold_4p000__w_0p750,new_products,hybrid_weighted,0.7542296297496757,0.23307350547164693,0.636422568471743,0.7673192022088456,0.3411935796840318,0.6988127485295631,82467,271357,47112,894863,1295799,129579,353824,1,42,4.0,0.75,coarse
hybrid_weighted__threshold_5p000__w_0p250__attempt_01,hybrid_weighted__threshold_5p000__w_0p250,new_prices,hybrid_weighted,0.8204176840879052,0.30812854442344045,0.639018789728655,0.8405729913721488,0.4157746581519709,0.7328996763713473,22820,51240,12891,270161,357112,35711,74060,1,42,5.0,0.25,coarse
hybrid_weighted__threshold_5p000__w_0p250__attempt_01,hybrid_weighted__threshold_5p000__w_0p250,new_products,hybrid_weighted,0.776760130236248,0.25014159607724107,0.6169055170976778,0.794521616847593,0.35595235444728934,0.7001033987109672,79938,239633,49641,926587,1295799,129579,319571,1,42,5.0,0.25,coarse
hybrid_weighted__threshold_5p000__w_0p750__attempt_01,hybrid_weighted__threshold_5p000__w_0p750,new_prices,hybrid_weighted,0.8280371424091042,0.3170551134017683,0.6235893702220604,0.8507534201822645,0.4203760335258806,0.7283685808062579,22269,47968,13442,273433,357112,35711,70237,1,42,5.0,0.75,coarse
