run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,0.9728875,0.7874679550384539,0.9983125,0.9700625,0.8804431705434902,0.9840861342033278,31946,8622,54,279378,320000,32000,40568,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,0.8122307724641042,0.33892174509299733,0.9233894822056855,0.7998799542649966,0.4958472489853243,0.8594188366538533,59313,115692,4921,462421,642347,64234,175005,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,0.981225,0.8609197956009775,0.96875,0.9826111111111111,0.911657452064463,0.9756559403236824,31000,5008,1000,282992,320000,32000,36008,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,0.8461797128343403,0.3846677341873499,0.8975620387956534,0.8404706346337135,0.538535546484583,0.8685473714022239,57654,92226,6580,485887,642347,64234,149880,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,0.983096875,0.8989886864928128,0.93615625,0.9883125,0.9171960871362308,0.9618809301717781,29957,3366,2043,284634,320000,32000,33323,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,0.8630646675395075,0.41258694883282243,0.8717034592272005,0.8621048134188298,0.560081221929921,0.8668908513034465,55993,79719,8241,498394,642347,64234,135712,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,0.982946875,0.9228342944531175,0.90515625,0.9915902777777778,0.9139097922286904,0.9473880606012468,28965,2422,3035,285578,320000,32000,31387,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,0.8762024264143835,0.43834842997604434,0.8460628327676931,0.879551229603901,0.5774946470222567,0.862644541443916,54346,69633,9888,508480,642347,64234,123979,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,0.98189375,0.9393146918795682,0.8755,0.9937152777777778,0.9062853815546857,0.9327366861523376,28016,1810,3984,286190,320000,32000,29826,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,0.8871466668327244,0.4636687640251683,0.8202665255160818,0.8945777036669301,0.5924472505045848,0.8566166848661236,52689,60946,11545,517167,642347,64234,113635,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,0.977640625,0.9593610176385756,0.81075,0.9961840277777778,0.8788171332757483,0.8986969458726525,25944,1099,6056,286901,320000,32000,27043,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,0.8963255063073385,0.4882645909755152,0.764641778497369,0.9109568544557898,0.5959703203965371,0.8345991069522205,49116,51477,15118,526636,642347,64234,100593,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,0.9728,0.9702462656439241,0.75103125,0.9974409722222223,0.8466795842874758,0.8655110283348624,24033,737,7967,287263,320000,32000,24770,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,0.8971459351409752,0.49014762447085114,0.7102157735778559,0.91791570160159,0.5800086454598621,0.8074145218487426,45620,47454,18614,530659,642347,64234,93074,1,42,0.5,coarse
threshold__price_change_threshold_0p125__attempt_01,threshold__price_change_threshold_0p125,new_prices,threshold,0.97839375,0.8315973140168138,0.983,0.9778819444444444,0.9009824420702889,0.9804376325850048,31456,6370,544,281630,320000,32000,37826,1,42,0.125,refine
threshold__price_change_threshold_0p125__attempt_01,threshold__price_change_threshold_0p125,new_products,threshold,0.8321312312503989,0.3642478140647186,0.9105458168571162,0.8234186050132067,0.5203419837548819,0.86588704016003,58488,102084,5746,476029,642347,64234,160572,1,42,0.125,refine
