run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.5303571428571429,0.1657944549604721,0.916871921182266,0.4874110563765736,0.2808109382366808,0.6685009436533854,1489,7492,135,7124,16240,1624,8981,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.49168524542231645,0.14261036468330135,0.8146929824561403,0.45579695431472084,0.2427311336164652,0.6093722836699131,4458,26802,1014,22448,54722,5472,31260,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.5334975369458128,0.16674132138857783,0.916871921182266,0.49090038314176243,0.28216789842713663,0.6708895418772737,1489,7441,135,7175,16240,1624,8930,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.4919593582105917,0.14267882861257802,0.8146929824561403,0.4561015228426396,0.24283029659285887,0.6095758442945861,4458,26787,1014,22463,54722,5472,31245,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.5381773399014779,0.16817257736616217,0.916871921182266,0.49610016420361247,0.28421454476045044,0.6744333255794851,1489,7365,135,7251,16240,1624,8854,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.4925989547165674,0.14286171985133922,0.814875730994152,0.4567918781725888,0.24310326027695997,0.6101054135459544,4459,26753,1013,22497,54722,5472,31212,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.542179802955665,0.16941631584935715,0.916871921182266,0.5005473453749316,0.2859886680111399,0.6774494860848275,1489,7300,135,7316,16240,1624,8789,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.49334819633785315,0.14304962946328317,0.814875730994152,0.4576243654822335,0.24337526949212673,0.6106611084251805,4459,26712,1013,22538,54722,5472,31171,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.5467364532019704,0.1708548479632817,0.916871921182266,0.5056102900930487,0.2880355933842732,0.6808670046691471,1489,7226,135,7390,16240,1624,8715,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.49371368005555355,0.14311855918328037,0.8146929824561403,0.4580507614213198,0.24346686327517,0.6108770260360435,4458,26691,1014,22559,54722,5472,31149,1,42,1.0,0.7,coarse
