run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_prices,hybrid_weighted,0.6795943091065715,0.16740122761899232,0.554668056874391,0.6934749463675801,0.2571833912225218,0.6202002910292596,89372,444507,71755,1005642,1611276,161127,533879,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_products,hybrid_weighted,0.6334887390873205,0.1492229847829027,0.5668809977705257,0.640889575320625,0.23625528293362477,0.6027504640549722,175444,1000273,134046,1785146,3094909,309490,1175717,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_prices,hybrid_weighted,0.6924220307383713,0.1740161010506618,0.5540474284260242,0.7077969229368845,0.2648482430129187,0.626221258822338,89272,423738,71855,1026411,1611276,161127,513010,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_products,hybrid_weighted,0.6346803734778632,0.1496823791910375,0.5668260686936573,0.6422197163155705,0.23682588753851705,0.6033463988760608,175427,996568,134063,1788851,3094909,309490,1171995,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_prices,hybrid_weighted,0.7760576090005685,0.23472418520132196,0.5483438529855331,0.801359032761461,0.32873149669140284,0.6628878484699954,88353,288059,72774,1162090,1611276,161127,376412,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_products,hybrid_weighted,0.7245153250063249,0.1936732364115476,0.5547481340269476,0.7433782852777266,0.28711063246982804,0.6421742105020808,171689,714799,137801,2070620,3094909,309490,886488,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_prices,hybrid_weighted,0.785030001067477,0.2435652171505616,0.5460040837351903,0.8115883264409381,0.33686112940527796,0.6656805093650865,87976,273225,73151,1176924,1611276,161127,361201,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_products,hybrid_weighted,0.7283816745500433,0.19601736180266058,0.5533264402727067,0.7478321932894118,0.28948418266093723,0.6432692480090751,171249,702393,138241,2083026,3094909,309490,873642,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_prices,hybrid_weighted,0.8191793336461289,0.28538279238864955,0.5373525231649569,0.8504932941373611,0.372783714662143,0.6760286366268716,86582,216807,74545,1233342,1611276,161127,303389,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_products,hybrid_weighted,0.7782519615277864,0.2346254613065893,0.5382080196452228,0.804923424447094,0.32679046133623696,0.6581916455240993,166570,543370,142920,2242049,3094909,309490,709940,1,42,3.0,0.25,coarse
