run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
hybrid_avg__threshold_2p250,hybrid_avg__threshold_2p250,new_prices,hybrid_avg,decimal_shift,1202,289,0.240432612312812
hybrid_avg__threshold_2p250,hybrid_avg__threshold_2p250,new_prices,hybrid_avg,list_price_violation,1236,302,0.24433656957928804
hybrid_avg__threshold_2p250,hybrid_avg__threshold_2p250,new_prices,hybrid_avg,price_drop,1252,295,0.2356230031948882
hybrid_avg__threshold_2p250,hybrid_avg__threshold_2p250,new_prices,hybrid_avg,price_spike,1255,285,0.22709163346613545
hybrid_avg__threshold_2p250,hybrid_avg__threshold_2p250,new_products,hybrid_avg,decimal_shift,3299,1444,0.43770839648378296
hybrid_avg__threshold_2p250,hybrid_avg__threshold_2p250,new_products,hybrid_avg,list_price_violation,3237,1037,0.3203583565029348
hybrid_avg__threshold_2p250,hybrid_avg__threshold_2p250,new_products,hybrid_avg,price_drop,3148,1218,0.3869123252858958
hybrid_avg__threshold_2p250,hybrid_avg__threshold_2p250,new_products,hybrid_avg,price_spike,3265,1486,0.4551301684532925
