run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,0.9821601514351118,0.8495504776175313,0.9984041382346467,0.9803553522952383,0.9179821898401133,0.9893385874775383,18143,3213,29,160343,181728,18172,21356,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,0.7765604260442596,0.2979613950474329,0.9102651478272158,0.7617047208319511,0.44896195156307533,0.8326783654621898,28048,66085,2765,211239,308137,30813,94133,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,0.9851701443916182,0.893556425774297,0.9668721109399075,0.9872031597740224,0.9287696577243294,0.9769847506574787,17570,2093,602,161463,181728,18172,19663,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,0.8208978473860653,0.34578836152902026,0.8868983870444292,0.8135646391945883,0.4975783838898801,0.8494405018940782,27328,51703,3485,225621,308137,30813,79031,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,0.9844382813875683,0.912384433455171,0.9340744001760951,0.9900339944728411,0.9231020230585165,0.9616472375778774,16974,1630,1198,161926,181728,18172,18604,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,0.8462437162690621,0.3810856986977933,0.8614221270243079,0.8445572687542369,0.5284081860168817,0.8529480164957972,26543,43108,4270,234216,308137,30813,69651,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,0.9831231290720197,0.9262373723122073,0.9031476997578692,0.9920088532368119,0.9145468223231451,0.9465360605599072,16412,1307,1760,162249,181728,18172,17719,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,0.8660758039443495,0.41572345296830154,0.8367896666991205,0.8693297370584587,0.5554801529595519,0.8529045321281754,25784,36238,5029,241086,308137,30813,62022,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,0.9814392938897694,0.9381772961449636,0.8718357913273167,0.993616865171562,0.9037907527311104,0.9307366684100377,15843,1044,2329,162512,181728,18172,16887,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,0.8804655072256821,0.44625191957430094,0.8110537760036348,0.8881777271350478,0.5757300005759373,0.8487401836576413,24991,31011,5822,246313,308137,30813,56002,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,0.9770040940306391,0.9536995006808897,0.809322033898305,0.9956345227322752,0.8755990831423212,0.8976574830953358,14707,714,3465,162842,181728,18172,15421,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,0.8919117145944824,0.47462698719645,0.7567260571836563,0.9069319640564827,0.5833625218914186,0.8284316805230783,23317,25810,7496,251514,308137,30813,49127,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,0.9727559869695369,0.9705987043496832,0.7502751485802334,0.9974748709921983,0.8463329091529843,0.865089941589151,13634,413,4538,163143,181728,18172,14047,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,0.8951148352843054,0.4832435800436157,0.7047674682763768,0.9162640088849144,0.5733521669680929,0.8035876217405199,21716,23222,9097,254102,308137,30813,44938,1,42,0.5,coarse
threshold__price_change_threshold_0p125__attempt_01,threshold__price_change_threshold_0p125,new_prices,threshold,0.9839815548512062,0.8730383769249572,0.9827206691613471,0.9841216464085696,0.9246382064359127,0.9834209083067108,17858,2597,314,160959,181728,18172,20455,1,42,0.125,refine
threshold__price_change_threshold_0p125__attempt_01,threshold__price_change_threshold_0p125,new_products,threshold,0.803243362530303,0.3250601419937804,0.898971213448869,0.7926072031270283,0.4774709552866549,0.8441155484786539,27700,57515,3113,219809,308137,30813,85215,1,42,0.125,refine
