run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,decimal_shift,4591,4591,1.0,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,list_price_violation,4543,4517,0.9942769095311468,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,price_drop,4510,4508,0.9995565410199556,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,price_spike,4528,4527,0.9997791519434629,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,decimal_shift,7731,7096,0.9178631483637304,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,list_price_violation,7703,6736,0.8744644943528496,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,price_drop,7679,7094,0.9238182054955072,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,price_spike,7700,7122,0.9249350649350649,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,decimal_shift,4591,4591,1.0,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,list_price_violation,4543,3945,0.8683689192163768,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,price_drop,4510,4507,0.9993348115299335,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,price_spike,4528,4527,0.9997791519434629,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,decimal_shift,7731,7092,0.9173457508731082,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,list_price_violation,7703,6068,0.787745034402181,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,price_drop,7679,7072,0.9209532491209793,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,price_spike,7700,7096,0.9215584415584416,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,decimal_shift,4591,4591,1.0,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,list_price_violation,4543,3350,0.7373981950253137,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,price_drop,4510,4506,0.9991130820399113,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,price_spike,4528,4527,0.9997791519434629,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,decimal_shift,7731,7092,0.9173457508731082,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,list_price_violation,7703,5319,0.6905101908347397,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,price_drop,7679,7056,0.918869644484959,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,price_spike,7700,7076,0.918961038961039,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,decimal_shift,4591,4591,1.0,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,list_price_violation,4543,2788,0.6136913933524103,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,price_drop,4510,4506,0.9991130820399113,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,price_spike,4528,4527,0.9997791519434629,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,decimal_shift,7731,7088,0.9168283533824861,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,list_price_violation,7703,4592,0.5961313773854342,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,price_drop,7679,7045,0.917437166297695,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,price_spike,7700,7059,0.9167532467532468,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,decimal_shift,4591,4591,1.0,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,list_price_violation,4543,2219,0.4884437596302003,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,price_drop,4510,4506,0.9991130820399113,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,price_spike,4528,4527,0.9997791519434629,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,decimal_shift,7731,7085,0.9164403052645195,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,list_price_violation,7703,3832,0.4974685187589251,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,price_drop,7679,7025,0.9148326605026696,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,price_spike,7700,7049,0.9154545454545454,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,decimal_shift,4591,4591,1.0,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,list_price_violation,4543,1088,0.23948932423508695,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,price_drop,4510,4503,0.9984478935698448,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,price_spike,4528,4525,0.9993374558303887,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,decimal_shift,7731,7084,0.916310955891864,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,list_price_violation,7703,2239,0.29066597429572893,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,price_drop,7679,6969,0.9075400442765985,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,price_spike,7700,7025,0.9123376623376623,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,decimal_shift,4591,4591,1.0,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,list_price_violation,4543,25,0.00550297160466652,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,price_drop,4510,4496,0.9968957871396896,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,price_spike,4528,4522,0.9986749116607774,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,decimal_shift,7731,7083,0.9161816065192084,1,42,0.5,coarse
