run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.4766849529780564,0.15578209620898376,0.9588235294117647,0.42316064431867656,0.26801863524253217,0.6369743970473145,489,2650,21,1944,5104,510,3139,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.39672513185330555,0.12705625738434972,0.8576687116564418,0.34553011719814664,0.2213251009261458,0.5443807219729899,1398,9605,232,5071,16306,1630,11003,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.48040752351097177,0.15673076923076923,0.9588235294117647,0.42729647366129736,0.2694214876033058,0.6400796145645683,489,2631,21,1963,5104,510,3120,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.3967864589721575,0.12706780585348118,0.8576687116564418,0.34559825565549196,0.2213426219126029,0.5444343952018089,1398,9604,232,5072,16306,1630,11002,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.4849137931034483,0.15789473684210525,0.9588235294117647,0.4323030039181541,0.271139451067369,0.6438185241138318,489,2608,21,1986,5104,510,3097,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.3971544216852692,0.12713714077846489,0.8576687116564418,0.3460070863995639,0.22144780611436715,0.5447563235211805,1398,9598,232,5078,16306,1630,10996,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.4888322884012539,0.15892102697432564,0.9588235294117647,0.4366565084893339,0.27265124059102314,0.6470521884750575,489,2588,21,2006,5104,510,3077,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.3962958420213418,0.12697547683923704,0.8576687116564418,0.34505314799672937,0.2212025316455696,0.5440048610953347,1398,9612,232,5064,16306,1630,11010,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.493730407523511,0.16022280471821757,0.9588235294117647,0.4420983892033087,0.274564851207187,0.6510716841356046,489,2563,21,2031,5104,510,3052,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.39764503863608486,0.1271618423448025,0.8570552147239264,0.34662033251567187,0.22146480659480028,0.5450438179742046,1397,9589,233,5087,16306,1630,10986,1,42,1.0,0.7,coarse
