run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
hybrid_avg__threshold_1p750,hybrid_avg__threshold_1p750,new_prices,hybrid_avg,0.864544053662074,0.25282780410742495,0.18133611312545322,0.9404560470550318,0.21119586159571377,0.41296324792684375,4001,11824,18063,186752,220640,22064,15825
hybrid_avg__threshold_1p750,hybrid_avg__threshold_1p750,new_products,hybrid_avg,0.8499080243633242,0.2840172024816695,0.32935453542083964,0.9077473009124891,0.30501031591300565,0.5467821234930362,16114,40622,32812,399712,489260,48926,56736
