run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_prices,hybrid_max,decimal_shift,8944,6961,0.7782871198568873
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_prices,hybrid_max,list_price_violation,8927,3578,0.40080654195138343
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_prices,hybrid_max,price_drop,8951,5653,0.6315495475365881
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_prices,hybrid_max,price_spike,8889,6871,0.7729778377770278
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_products,hybrid_max,decimal_shift,32491,24349,0.7494075282385891
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_products,hybrid_max,list_price_violation,32394,11252,0.34734827437179727
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_products,hybrid_max,price_drop,32208,20309,0.6305576254346746
hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,new_products,hybrid_max,price_spike,32486,24884,0.7659915040325063
