mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,anomaly_case,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score,combined,zero_price,0.07767117886713103,1.0,0.14414634146341465,0.851111676849966,0.14888832315003395,0.0,0.9225571401544547,591,7018,0,40118,591,47136,7609
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=10) -> IF,combined,currency_swap,0.0817626413622774,1.0,0.1511655851958664,0.8500148626268631,0.14998513737313687,0.0,0.9219625060851787,629,7064,0,40034,629,47098,7693
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=10) -> IF,combined,decimal_shift,0.07019368256856882,0.907563025210084,0.1303088803088803,0.8482347449715693,0.1517652550284308,0.09243697478991597,0.8773975673745064,540,7153,55,39979,595,47132,7693
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=10) -> IF,combined,extreme_outlier,0.06785389314961654,0.9173989455184535,0.12636165577342048,0.8479367233555283,0.15206327664447178,0.08260105448154657,0.8819842718964631,522,7171,47,39987,569,47158,7693
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=10) -> IF,combined,negative_price,0.07630313271805537,1.0,0.14178743961352655,0.84925753075944,0.15074246924056003,0.0,0.9215516972798867,587,7106,0,40034,587,47140,7693
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=10) -> IF,combined,price_drop,0.05004549590536852,0.6374172185430463,0.09280462817885983,0.8449164951297667,0.15508350487023323,0.36258278145695366,0.733869417694153,385,7308,219,39815,604,47123,7693
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=10) -> IF,combined,price_noise,0.011568958793708567,0.16007194244604317,0.021578373136137714,0.8387992622585911,0.16120073774140892,0.8399280575539568,0.3664262916768401,89,7604,467,39567,556,47171,7693
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=10) -> IF,combined,price_spike,0.06915377616014559,0.8299531981279251,0.12766978641708665,0.8479165781761033,0.1520834218238967,0.17004680187207488,0.8388868075032196,532,7161,109,39925,641,47086,7693
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=10) -> IF,combined,zero_price,0.076823085922267,1.0,0.14268469338483825,0.8493295994568907,0.1506704005431093,0.0,0.921590798270518,591,7102,0,40034,591,47136,7693
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=5) -> IF,combined,currency_swap,0.07227392853039181,1.0,0.134804972138877,0.8285702152957662,0.17142978470423373,0.0,0.9102583233872493,629,8074,0,39024,629,47098,8703
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=5) -> IF,combined,decimal_shift,0.06204756980351603,0.907563025210084,0.11615401161540116,0.826805567342782,0.17319443265721804,0.09243697478991597,0.8662437081781057,540,8163,55,38969,595,47132,8703
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=5) -> IF,combined,extreme_outlier,0.05997931747673216,0.9173989455184535,0.11259706643658325,0.8265193604478561,0.17348063955214385,0.08260105448154657,0.8707743621199752,522,8181,47,38977,569,47158,8703
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=5) -> IF,combined,negative_price,0.0674480064345628,1.0,0.12637244348762108,0.8278319898175647,0.1721680101824353,0.0,0.9098527297412283,587,8116,0,39024,587,47140,8703
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=5) -> IF,combined,price_drop,0.04688038607376767,0.6754966887417219,0.08767594283872354,0.8239713091271779,0.1760286908728222,0.32450331125827814,0.7460495231106246,408,8295,196,38828,604,47123,8703
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=5) -> IF,combined,price_noise,0.014133057566356428,0.22122302158273383,0.026568743924829892,0.8181085836636917,0.18189141633630831,0.7787769784172662,0.4254226755367568,123,8580,433,38591,556,47171,8703
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=5) -> IF,combined,price_spike,0.06124324945421119,0.8315132605304212,0.11408390410958902,0.8264877033513146,0.1735122966486854,0.1684867394695788,0.8289966736977604,533,8170,108,38916,641,47086,8703
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score (>=5) -> IF,combined,zero_price,0.06790761806273699,1.0,0.12717882504841835,0.8279022403258656,0.17209775967413443,0.0,0.9098913343503529,591,8112,0,39024,591,47136,8703
,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,,Sanity -> Z-score -> IF (50/50),combined,currency_swap,0.0,0.0,0.0,0.9296148456410038,0.07038515435899613,1.0,0.0,0,3315,629,43783,629,47098,3315
