schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,threshold
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_2p000,standard_zscore__threshold_2p000,tuning,standard_zscore,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.005225399974733591,0,0,0,,,,coarse,0,,,0.3333333333333333,2.0
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_2p500,standard_zscore__threshold_2p500,tuning,standard_zscore,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.004869199940003455,0,0,0,,,,coarse,0,,,0.16666666666666666,2.5
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,tuning,standard_zscore,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.004618000006303191,0,0,0,,,,coarse,0,,,0.0,3.0
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_3p500,standard_zscore__threshold_3p500,tuning,standard_zscore,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.003505400032736361,0,0,0,,,,coarse,0,,,0.16666666666666666,3.5
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_4p000,standard_zscore__threshold_4p000,tuning,standard_zscore,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.0032003000378608704,0,0,0,,,,coarse,0,,,0.3333333333333333,4.0
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_4p500,standard_zscore__threshold_4p500,tuning,standard_zscore,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.0035161999985575676,0,0,0,,,,coarse,0,,,0.5,4.5
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_5p000,standard_zscore__threshold_5p000,tuning,standard_zscore,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.003308099927380681,0,0,0,,,,coarse,0,,,0.6666666666666666,5.0
