run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.5484510306134894,0.16348034207991594,0.8539411495654825,0.5145088340419766,0.27442430181283683,0.6628425644173747,5601,28660,958,30373,65592,6559,34261,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.5424165660255088,0.150991854336368,0.7735284010015219,0.5167380335469794,0.2526639886464773,0.6322274470681147,15756,88594,4613,94731,203694,20369,104350,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.5524911574582266,0.16475467702082597,0.8539411495654825,0.5189978486609185,0.2762174824312662,0.6657278869835009,5601,28395,958,30638,65592,6559,33996,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.542647304289768,0.15105320179097037,0.7734793067897295,0.516999863630165,0.2527472527472528,0.6323675324769962,15755,88546,4614,94779,203694,20369,104301,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.55630259787779,0.16593562918617746,0.853636225034304,0.5232666474683652,0.27785911019577675,0.668340755626388,5599,28143,960,30890,65592,6559,33742,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.5430253222971713,0.15119157264563665,0.7736756836368992,0.5173980635483431,0.2529514209356265,0.6326913153570011,15759,88473,4610,94852,203694,20369,104232,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.5616081229418222,0.1676250374363582,0.8533313005031254,0.52919553470093,0.280207264261934,0.6719963644595046,5597,27793,962,31240,65592,6559,33390,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.5436733531670054,0.15136988933292345,0.7735774952133143,0.5181290058639029,0.2531956774996987,0.6330978901825236,15757,88339,4612,94986,203694,20369,104096,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.5660751311135505,0.1690289824412947,0.8527214514407684,0.5342266190097065,0.2821327683615819,0.674941847835983,5593,27496,966,31537,65592,6559,33089,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.5439630033285222,0.15144233079888111,0.7734793067897295,0.5184617482612845,0.2532917477210977,0.6332609522480679,15755,88278,4614,95047,203694,20369,104033,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_prices,hybrid_weighted,0.5716093426027564,0.17090386848377437,0.8527214514407684,0.5403757220537665,0.2847397225404098,0.6788151221304966,5593,27133,966,31900,65592,6559,32726,1,42,1.0,0.8,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_products,hybrid_weighted,0.5444588451304407,0.1515895008274641,0.7734793067897295,0.5190126823946543,0.25349755834627236,0.6335973246421541,15755,88177,4614,95148,203694,20369,103932,1,42,1.0,0.8,coarse
hybrid_weighted__threshold_1p500__w_0p300__attempt_01,hybrid_weighted__threshold_1p500__w_0p300,new_prices,hybrid_weighted,0.6425173801683132,0.19867975022301518,0.8489098948010367,0.6195856554808328,0.321998612074948,0.7252395422303345,5568,22457,991,36576,65592,6559,28025,1,42,1.5,0.3,coarse
hybrid_weighted__threshold_1p500__w_0p300__attempt_01,hybrid_weighted__threshold_1p500__w_0p300,new_products,hybrid_weighted,0.6258849057900576,0.1808204143229524,0.7764740537090677,0.6091531433246966,0.29333160232573235,0.6877438553174778,15816,71652,4553,111673,203694,20369,87468,1,42,1.5,0.3,coarse
hybrid_weighted__threshold_1p500__w_0p400__attempt_01,hybrid_weighted__threshold_1p500__w_0p400,new_prices,hybrid_weighted,0.6483717526527625,0.20131021752506426,0.8479951212075011,0.6261921298256907,0.3253773253773254,0.7287028688228968,5562,22067,997,36966,65592,6559,27629,1,42,1.5,0.4,coarse
hybrid_weighted__threshold_1p500__w_0p400__attempt_01,hybrid_weighted__threshold_1p500__w_0p400,new_products,hybrid_weighted,0.6273037006490128,0.18138328993105346,0.7762285826501055,0.6107568525842084,0.29405419479625805,0.6885397054820293,15811,71358,4558,111967,203694,20369,87169,1,42,1.5,0.4,coarse
hybrid_weighted__threshold_1p500__w_0p500__attempt_01,hybrid_weighted__threshold_1p500__w_0p500,new_prices,hybrid_weighted,0.6523051591657519,0.20316439507435963,0.8476901966763226,0.6305964460555961,0.32777221010434476,0.7311295544431632,5560,21807,999,37226,65592,6559,27367,1,42,1.5,0.5,coarse
hybrid_weighted__threshold_1p500__w_0p500__attempt_01,hybrid_weighted__threshold_1p500__w_0p500,new_products,hybrid_weighted,0.631643543746993,0.18318283508560432,0.7758358289557661,0.6156225282967408,0.2963859037116225,0.6911020290557296,15803,70466,4566,112859,203694,20369,86269,1,42,1.5,0.5,coarse
hybrid_weighted__threshold_1p500__w_0p600__attempt_01,hybrid_weighted__threshold_1p500__w_0p600,new_prices,hybrid_weighted,0.6567569215758019,0.20520305975388936,0.8466229608171978,0.6356614097199871,0.3303390838786437,0.7335976722798194,5553,21508,1006,37525,65592,6559,27061,1,42,1.5,0.6,coarse
hybrid_weighted__threshold_1p500__w_0p600__attempt_01,hybrid_weighted__threshold_1p500__w_0p600,new_products,hybrid_weighted,0.6325763154535725,0.18357246587278536,0.7757376405321813,0.6166698486294832,0.2968885047536733,0.6916458728013727,15801,70274,4568,113051,203694,20369,86075,1,42,1.5,0.6,coarse
hybrid_weighted__threshold_1p500__w_0p700__attempt_01,hybrid_weighted__threshold_1p500__w_0p700,new_prices,hybrid_weighted,0.6624283449201122,0.20799760146910018,0.8461655740204299,0.6420137888977352,0.3339149268997052,0.7370549275404671,5550,21133,1009,37900,65592,6559,26683,1,42,1.5,0.7,coarse
hybrid_weighted__threshold_1p500__w_0p700__attempt_01,hybrid_weighted__threshold_1p500__w_0p700,new_products,hybrid_weighted,0.6375641894213869,0.18574300730132975,0.775590357896804,0.6222282831037774,0.29970973800534995,0.6946900436784542,15798,69255,4571,114070,203694,20369,85053,1,42,1.5,0.7,coarse
hybrid_weighted__threshold_1p500__w_0p800__attempt_01,hybrid_weighted__threshold_1p500__w_0p800,new_prices,hybrid_weighted,0.6832235638492499,0.21900320145448796,0.8447934136301265,0.6652719665271967,0.347834274952919,0.7496781813517969,5541,19760,1018,39273,65592,6559,25301,1,42,1.5,0.8,coarse
hybrid_weighted__threshold_1p500__w_0p800__attempt_01,hybrid_weighted__threshold_1p500__w_0p800,new_products,hybrid_weighted,0.6447170756134202,0.18895800933125972,0.7754430752614266,0.6301922814673394,0.30386979482295906,0.699055248708604,15795,67795,4574,115530,203694,20369,83590,1,42,1.5,0.8,coarse
hybrid_weighted__threshold_2p000__w_0p300__attempt_01,hybrid_weighted__threshold_2p000__w_0p300,new_prices,hybrid_weighted,0.7213379680448835,0.24236028668161633,0.8403720079280378,0.7081124117019294,0.3762200532386868,0.7714128915572488,5512,17231,1047,41802,65592,6559,22743,1,42,2.0,0.3,coarse
hybrid_weighted__threshold_2p000__w_0p300__attempt_01,hybrid_weighted__threshold_2p000__w_0p300,new_products,hybrid_weighted,0.6784490461181969,0.20478838228560214,0.7684716971869017,0.6684467475794355,0.32339572744927897,0.716716405973404,15653,60782,4716,122543,203694,20369,76435,1,42,2.0,0.3,coarse
hybrid_weighted__threshold_2p000__w_0p400__attempt_01,hybrid_weighted__threshold_2p000__w_0p400,new_prices,hybrid_weighted,0.7245700695206733,0.24445924938929603,0.8391523098033237,0.7118391408195416,0.37862007291738325,0.7728786833825421,5504,17011,1055,42022,65592,6559,22515,1,42,2.0,0.4,coarse
hybrid_weighted__threshold_2p000__w_0p400__attempt_01,hybrid_weighted__threshold_2p000__w_0p400,new_products,hybrid_weighted,0.6789301599458011,0.20491212434961534,0.7675880013746379,0.6690795036138006,0.32347160442743356,0.7166431461610807,15635,60666,4734,122659,203694,20369,76301,1,42,2.0,0.4,coarse
hybrid_weighted__threshold_2p000__w_0p500__attempt_01,hybrid_weighted__threshold_2p000__w_0p500,new_prices,hybrid_weighted,0.7284577387486278,0.24721423436376708,0.8388473852721452,0.716192638016025,0.3818844351900052,0.7750976207877963,5502,16754,1057,42279,65592,6559,22256,1,42,2.0,0.5,coarse
hybrid_weighted__threshold_2p000__w_0p500__attempt_01,hybrid_weighted__threshold_2p000__w_0p500,new_products,hybrid_weighted,0.6808251593075888,0.205907539886434,0.7672934361038833,0.671217782626483,0.3246842280206083,0.7176496351322862,15629,60274,4740,123051,203694,20369,75903,1,42,2.0,0.5,coarse
