sweep_id,run_id,candidate_id,schema_version,threshold,combined_accuracy,combined_precision,combined_recall,combined_tnr,combined_fpr,combined_fnr,combined_f1,combined_g_mean,split_count,weighted_row_count,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_tnr_mean,new_prices_tnr_std,new_prices_fpr_mean,new_prices_fpr_std,new_prices_fnr_mean,new_prices_fnr_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_prices_true_positives_mean,new_prices_true_positives_std,new_prices_false_positives_mean,new_prices_false_positives_std,new_prices_false_negatives_mean,new_prices_false_negatives_std,new_prices_true_negatives_mean,new_prices_true_negatives_std,new_prices_n_rows_mean,new_prices_n_rows_std,new_prices_n_injected_mean,new_prices_n_injected_std,new_prices_n_predicted_mean,new_prices_n_predicted_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_tnr_mean,new_products_tnr_std,new_products_fpr_mean,new_products_fpr_std,new_products_fnr_mean,new_products_fnr_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,new_products_true_positives_mean,new_products_true_positives_std,new_products_false_positives_mean,new_products_false_positives_std,new_products_false_negatives_mean,new_products_false_negatives_std,new_products_true_negatives_mean,new_products_true_negatives_std,new_products_n_rows_mean,new_products_n_rows_std,new_products_n_injected_mean,new_products_n_injected_std,new_products_n_predicted_mean,new_products_n_predicted_std,weighted_f1_mean,rank_score,config_key,is_baseline_config,training_time_sec,n_estimators,max_samples,max_features,experiment_family,detector_family,dataset_name,dataset_granularity,mh_level,scope_id,status,error,stage,model_name,n_train,n_eval_prices,n_eval_products,attempt_count,current_threshold,current_f1,improvement_pct,screening_threshold,screened_config_count,promoted_config_count
eif_mh5_granularity_fixed_gmean_winner,eif_COUNTRY_1_B2C_COMPETITOR_2_COUNTRY_1_2026-02-08_20260331T194234Z,eif__max_features_0p5__max_samples_256__n_estimators_100__threshold_0p2,phase2.v1,0.2,0.7102258144009184,0.1835020792281269,0.5013590554359383,0.7334317302230409,0.266568269776959,0.49864094456406166,0.26694511357359546,0.6063766497486807,2,373638,1.45,0.7587498089561363,0.0,0.2146495832046928,0.0,0.5313335880779518,0.0,0.7840161324559541,0.0,0.21598386754404586,0.0,0.46866641192204817,0.0,0.30577240241891146,0.0,0.645425522247781,0.0,5562.0,0.0,20350.0,0.0,4906.0,0.0,73870.0,0.0,104688.0,0.0,10468.0,0.0,25912.0,0.0,0.5970031604387432,0.0,0.11082456994947325,0.0,0.43141847927124,0.0,0.6154014583462436,0.0,0.3845985416537564,0.0,0.56858152072876,0.0,0.17634810626785824,0.0,0.5152626139174467,0.0,11603.0,0.0,93094.0,0.0,15292.0,0.0,148961.0,0.0,268950.0,0.0,26895.0,0.0,104697.0,0.0,0.26694511357359546,0.6063766497486807,eif__max_features_0p5__max_samples_256__n_estimators_100,True,1417.916089,100,256,0.5,tuning_forests,eif,COMPETITOR_2_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2C/COMPETITOR_2_COUNTRY_1_2026-02-08,ok,,fixed_profile,COMPETITOR_2_COUNTRY_1_mh5,974118,104688,268950,1,0.2,0.26694511357359546,0.0,,1,1
