run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
modified_sn__threshold_4p000,modified_sn__threshold_4p000,new_prices,modified_sn,0.8178912006935414,0.3311804008908686,0.8059620596205962,0.8192161820480405,0.469455406471981,0.8125620969242658,1487,3003,358,13608,18456,1845,4490
modified_sn__threshold_4p000,modified_sn__threshold_4p000,new_products,modified_sn,0.8003405251536354,0.29692666269174484,0.7287481708128243,0.8082942906548825,0.42193637834090736,0.7674913587742829,5478,12971,2039,54690,75178,7517,18449
