run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.5295206819452208,0.1613335888101169,0.8825995807127882,0.4902957844887819,0.2728009071764134,0.6578258537143752,2526,13131,336,12631,28624,2862,15657,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.5498214177613657,0.1539581256231306,0.779033397235395,0.5243545620662983,0.25710527630242586,0.6391320018919301,7721,42429,2190,46774,99114,9911,50150,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.534376746785914,0.16273524104150555,0.8822501747030049,0.49573014517506403,0.27478506910436395,0.6613304825775432,2525,12991,337,12771,28624,2862,15516,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.5504066024981334,0.15412257935715712,0.778932499243265,0.5250159747990538,0.25732904451592475,0.6394935538321446,7720,42370,2191,46833,99114,9911,50090,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.5391629401900503,0.16418492749853697,0.8822501747030049,0.5010480552752116,0.27684885697056083,0.6648682082196112,2525,12854,337,12908,28624,2862,15379,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.5506588372984644,0.15418572598525856,0.7788316012511352,0.5253074448168784,0.25741154500283453,0.6396296103182464,7719,42344,2192,46859,99114,9911,50063,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.5457657909446618,0.1662277814351547,0.8822501747030049,0.5083844422016924,0.27974739641037005,0.6697180473518187,2525,12665,337,13097,28624,2862,15190,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.5510119660189277,0.1543074155506696,0.778932499243265,0.5256885979171104,0.25758662684973554,0.639903065627336,7720,42310,2191,46893,99114,9911,50030,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.5514603130240358,0.16798668885191348,0.8819007686932215,0.5147504075770515,0.28221613462291045,0.6737646325886739,2524,12501,338,13261,28624,2862,15025,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.5516375083237484,0.15449887928274095,0.778932499243265,0.5263836418057689,0.25785333756408757,0.6403259526776494,7720,42248,2191,46955,99114,9911,49968,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_prices,hybrid_weighted,0.5575391280044718,0.1698659661884556,0.8812019566736548,0.521582175296949,0.28482692416285504,0.677952235366012,2522,12325,340,13437,28624,2862,14847,1,42,1.0,0.8,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_products,hybrid_weighted,0.5522226930605162,0.15465074339758747,0.7787307032590052,0.5270562649238254,0.2580537305448284,0.6406519303344017,7718,42188,2193,47015,99114,9911,49906,1,42,1.0,0.8,coarse
hybrid_weighted__threshold_2p000__w_0p300__attempt_01,hybrid_weighted__threshold_2p000__w_0p300,new_prices,hybrid_weighted,0.7057713806595863,0.23669255540822126,0.8731656184486373,0.6871749087803742,0.3724292101341282,0.7746079680764982,2499,8059,363,17703,28624,2862,10558,1,42,2.0,0.3,coarse
hybrid_weighted__threshold_2p000__w_0p300__attempt_01,hybrid_weighted__threshold_2p000__w_0p300,new_products,hybrid_weighted,0.6737494198599593,0.2028463148967747,0.7722732317626879,0.6628028205329417,0.3212996389891697,0.7154473259677471,7654,30079,2257,59124,99114,9911,37733,1,42,2.0,0.3,coarse
hybrid_weighted__threshold_2p000__w_0p400__attempt_01,hybrid_weighted__threshold_2p000__w_0p400,new_prices,hybrid_weighted,0.7099287311347121,0.23924087031534555,0.8721174004192872,0.6919105659498486,0.3754795035727717,0.7768057956135624,2496,7937,366,17825,28624,2862,10433,1,42,2.0,0.4,coarse
hybrid_weighted__threshold_2p000__w_0p400__attempt_01,hybrid_weighted__threshold_2p000__w_0p400,new_products,hybrid_weighted,0.6758681921827391,0.20383948806825758,0.7713651498335183,0.6652578949138482,0.32246499072043194,0.7163496044447513,7645,29860,2266,59343,99114,9911,37505,1,42,2.0,0.4,coarse
hybrid_weighted__threshold_2p000__w_0p500__attempt_01,hybrid_weighted__threshold_2p000__w_0p500,new_prices,hybrid_weighted,0.7143306316377864,0.24201533831666827,0.8710691823899371,0.6969179411536371,0.3787890298564157,0.7791429529897431,2493,7808,369,17954,28624,2862,10301,1,42,2.0,0.5,coarse
hybrid_weighted__threshold_2p000__w_0p500__attempt_01,hybrid_weighted__threshold_2p000__w_0p500,new_products,hybrid_weighted,0.6776136570010292,0.2046575195626541,0.7705579658964786,0.6672869746533189,0.3234166896055223,0.7170657528135592,7637,29679,2274,59524,99114,9911,37316,1,42,2.0,0.5,coarse
hybrid_weighted__threshold_2p000__w_0p600__attempt_01,hybrid_weighted__threshold_2p000__w_0p600,new_prices,hybrid_weighted,0.7195709893795417,0.24539090998718327,0.8696715583508037,0.7028957379085474,0.38277585544021525,0.7818493664031867,2489,7654,373,18108,28624,2862,10143,1,42,2.0,0.6,coarse
hybrid_weighted__threshold_2p000__w_0p600__attempt_01,hybrid_weighted__threshold_2p000__w_0p600,new_products,hybrid_weighted,0.6792279597231471,0.20541195476575122,0.769750781959439,0.6691703193838773,0.3242864126160975,0.7177007570079518,7629,29511,2282,59692,99114,9911,37140,1,42,2.0,0.6,coarse
