run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_prices,hybrid_weighted,0.4411764705882353,0.13793103448275862,0.9230769230769231,0.3902439024390244,0.23999999999999996,0.6001875879364265,12,75,1,48,136,13,87,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_products,hybrid_weighted,0.43004418262150224,0.12962962962962962,0.835820895522388,0.38562091503267976,0.22444889779559116,0.5677235405853601,56,376,11,236,679,67,432,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_prices,hybrid_weighted,0.47058823529411764,0.14457831325301204,0.9230769230769231,0.42276422764227645,0.25,0.6246950475544243,12,71,1,52,136,13,83,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_products,hybrid_weighted,0.43004418262150224,0.12962962962962962,0.835820895522388,0.38562091503267976,0.22444889779559116,0.5677235405853601,56,376,11,236,679,67,432,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_prices,hybrid_weighted,0.6838235294117647,0.2222222222222222,0.9230769230769231,0.6585365853658537,0.35820895522388063,0.779666547283578,12,42,1,81,136,13,54,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_products,hybrid_weighted,0.5272459499263623,0.14917127071823205,0.8059701492537313,0.49673202614379086,0.2517482517482518,0.6327331074396372,54,308,13,304,679,67,362,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_prices,hybrid_weighted,0.7205882352941176,0.24489795918367346,0.9230769230769231,0.6991869918699187,0.3870967741935484,0.8033700125786961,12,37,1,86,136,13,49,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_products,hybrid_weighted,0.5301914580265096,0.15,0.8059701492537313,0.5,0.2529274004683841,0.6348110542727384,54,306,13,306,679,67,360,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_prices,hybrid_weighted,0.7794117647058824,0.2926829268292683,0.9230769230769231,0.7642276422764228,0.4444444444444444,0.8399052926150972,12,29,1,94,136,13,41,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_products,hybrid_weighted,0.7039764359351989,0.2231404958677686,0.8059701492537313,0.6928104575163399,0.3495145631067961,0.7472513284357482,54,188,13,424,679,67,242,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_prices,hybrid_weighted,0.8014705882352942,0.3157894736842105,0.9230769230769231,0.7886178861788617,0.47058823529411764,0.8532027730014776,12,26,1,97,136,13,38,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_products,hybrid_weighted,0.7039764359351989,0.2231404958677686,0.8059701492537313,0.6928104575163399,0.3495145631067961,0.7472513284357482,54,188,13,424,679,67,242,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_prices,hybrid_weighted,0.8970588235294118,0.48,0.9230769230769231,0.8943089430894309,0.631578947368421,0.9085790815703205,12,13,1,110,136,13,25,1,42,4.0,0.25,coarse
