run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
hybrid_max__threshold_6p000,hybrid_max__threshold_6p000,new_prices,hybrid_max,0.85429375,0.3342700448715043,0.4609375,0.898,0.38751543493681523,0.643367604872984,14750,29376,17250,258624,320000,32000,44126
hybrid_max__threshold_6p000,hybrid_max__threshold_6p000,new_products,hybrid_max,0.8049284013950656,0.24794833849051526,0.4676370178999815,0.8424044533748872,0.32406985573272584,0.6276460040834294,20273,61490,23079,328686,433528,43352,81763
