run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_prices,hybrid_weighted,0.49558961295959075,0.15240697348303223,0.8866315789473684,0.4521420301042069,0.26010360294287943,0.6331535375086847,16846,93687,2154,77319,190006,19000,110533,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_products,hybrid_weighted,0.48849091851848175,0.14138479001135074,0.8111990473118813,0.45263475628917815,0.2408002371400323,0.6059512217019014,65394,397131,15220,328401,806146,80614,462525,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_prices,hybrid_weighted,0.5190204519857268,0.1586937867172103,0.8857368421052632,0.4782756160602552,0.2691627947891593,0.6508658339666937,16829,89218,2171,81788,190006,19000,106047,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_products,hybrid_weighted,0.4907746239514927,0.1419653400013892,0.8113230952440023,0.4551584216822966,0.24164723877646782,0.6076845723775252,65404,395300,15210,330232,806146,80614,460704,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_prices,hybrid_weighted,0.6594370704083029,0.21052298260946664,0.8747894736842106,0.6355098651509303,0.33937376851691153,0.7456120576120708,16621,62330,2379,108676,190006,19000,78951,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_products,hybrid_weighted,0.613751107119554,0.1798189018112594,0.8038181953506836,0.5926327164067194,0.29389234212680654,0.6901948714731388,64799,295558,15815,429974,806146,80614,360357,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_prices,hybrid_weighted,0.6798364262181195,0.2204461314336884,0.8681052631578947,0.6589184005239582,0.3516057172701207,0.7563137784586698,16494,58327,2506,112679,190006,19000,74821,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_products,hybrid_weighted,0.6210785639325879,0.18221852881984488,0.7996873992110551,0.6012333019081171,0.29680615472446925,0.6933964922913709,64466,289318,16148,436214,806146,80614,353784,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_prices,hybrid_weighted,0.7379924844478596,0.2560041850953536,0.8499473684210527,0.7255534893512509,0.39348935807312296,0.7852912064468874,16149,46932,2851,124074,190006,19000,63081,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_products,hybrid_weighted,0.6975026856177416,0.21761858798050143,0.7802863026273352,0.6883045820170578,0.3403226199139211,0.7328537626181252,62902,226145,17712,499387,806146,80614,289047,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_prices,hybrid_weighted,0.7502815700556824,0.2637601727287826,0.8358421052631579,0.7407751774791528,0.40098472415099107,0.7868742490835906,15881,44329,3119,126677,190006,19000,60210,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_products,hybrid_weighted,0.7048735588838746,0.22101540524338723,0.7729178554593495,0.6973131440101884,0.34373888026127414,0.7341428878985149,62308,219609,18306,505923,806146,80614,281917,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_prices,hybrid_weighted,0.7800858920244624,0.28883616615076646,0.8201578947368421,0.7756336034992924,0.42721826979753535,0.7975851198042314,15583,38368,3417,132638,190006,19000,53951,1,42,4.0,0.25,coarse
