run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
modified_mad__threshold_3p000,modified_mad__threshold_3p000,new_prices,modified_mad,decimal_shift,2462,2097,0.8517465475223396
modified_mad__threshold_3p000,modified_mad__threshold_3p000,new_prices,modified_mad,price_drop,2435,1821,0.7478439425051334
modified_mad__threshold_3p000,modified_mad__threshold_3p000,new_prices,modified_mad,price_spike,2487,2106,0.8468033775633294
modified_mad__threshold_3p000,modified_mad__threshold_3p000,new_products,modified_mad,decimal_shift,4901,3418,0.6974086921036523
modified_mad__threshold_3p000,modified_mad__threshold_3p000,new_products,modified_mad,price_drop,4783,2924,0.6113318001254443
modified_mad__threshold_3p000,modified_mad__threshold_3p000,new_products,modified_mad,price_spike,4857,3405,0.7010500308832612
