run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,0.5291953978833337,0.17481092189263395,0.9967345370726085,0.47724993064003246,0.29745338855529596,0.6897039137807087,10378,48989,34,44725,104126,10412,59367,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,0.5067019917037112,0.16122354937571773,0.9358865489130435,0.45901639344262296,0.2750625510859867,0.6554290719471697,22042,114675,1510,97300,235527,23552,136717,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,0.6122294143633674,0.20428303562617192,0.9940453323088744,0.5698081396589624,0.3389164497273933,0.7526055550815411,10350,40315,62,53399,104126,10412,50665,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,0.5888581776187019,0.18745788445627234,0.9331266983695652,0.5506073829461021,0.3121976858987563,0.7167889852295465,21977,95260,1575,116715,235527,23552,117237,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,0.6759598947429076,0.23474701534963047,0.9914521705724164,0.640907441790981,0.3796127751116995,0.7971380522216229,10323,33652,89,60062,104126,10412,43975,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,0.6430388023453787,0.20997699827487062,0.9302394701086957,0.6111286708338247,0.3426172082694774,0.753986744528502,21909,82431,1643,129544,235527,23552,104340,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,0.7291454583869542,0.2682437537451476,0.9888590088359586,0.7002902447873317,0.4220104518905625,0.8321588294057161,10296,28087,116,65627,104126,10412,38383,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,0.6959371961601005,0.23796491151552157,0.9266304347826086,0.6703054605495931,0.3786817972810008,0.7881151187144085,21824,69887,1728,142088,235527,23552,91711,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,0.7776155811228703,0.30857966834895456,0.9865539761813292,0.7544016902490557,0.4701144164759725,0.8627038814988149,10272,23016,140,70698,104126,10412,33288,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,0.7396986332777133,0.2675294928946137,0.9224269701086957,0.719396155206982,0.4147654594398518,0.8146105914824711,21725,59481,1827,152494,235527,23552,81206,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,0.8401455928394446,0.3828867761452031,0.978582404917403,0.824764709648505,0.5504146071361046,0.8983875739672926,10189,16422,223,77292,104126,10412,26611,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,0.7936499849274181,0.31583513461849516,0.9119819972826086,0.7805024177379408,0.46918380497821077,0.8436848664119514,21479,46528,2073,165447,235527,23552,68007,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,0.880404509920673,0.4534379705251631,0.9544756050710719,0.8721749151674243,0.6148040459030593,0.9123977640712619,9938,11979,474,81735,104126,10412,21917,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,0.8188700233943454,0.34362264521514263,0.8914317255434783,0.8108078782875339,0.49603666820238385,0.8501646111348689,20995,40104,2557,171871,235527,23552,61099,1,42,0.5,coarse
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_prices,threshold,0.8661909609511553,0.4256137237503697,0.9674414137533615,0.8549416309196065,0.5911558437747586,0.9094536492276386,10073,13594,339,80120,104126,10412,23667,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_products,threshold,0.8130914926951051,0.3375603098019299,0.9030655570652174,0.8030947045642175,0.4914279112754159,0.8516144472432412,21269,41739,2283,170236,235527,23552,63008,1,42,0.45,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_prices,threshold,0.8729423967116763,0.43827214579865065,0.9608144448713023,0.8631794609129906,0.6019616102051868,0.9106894611015464,10004,12822,408,80892,104126,10412,22826,1,42,0.475,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_products,threshold,0.8168787442628658,0.34182717166494314,0.8982252038043478,0.8078405472343436,0.4952013108614232,0.8518349254292079,21155,40733,2397,171242,235527,23552,61888,1,42,0.475,refine
