schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_1p000,hybrid_avg__threshold_1p000,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,107.80672109988518,803851,54910,214314,0.15330470810694974,0.8808726359279475,0.2611500664409054,coarse,1,0.2611500664409054,0.6357080389668451,0.2,0.5125113822618831,0.0,0.15953531539027746,0.0,0.9078492077945729,0.0,0.2713811312537427,0.0,0.6522303904150134,0.0,0.4741687430592495,0.0,0.1387666244458518,0.0,0.8179273015724885,0.0,0.23727758187761844,0.0,0.5971558855877861,0.0,1.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_2p000,hybrid_avg__threshold_2p000,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,120.99639220000245,803851,54910,214314,0.2075638500303577,0.873784650184252,0.3352675038370574,coarse,1,0.3352675038370574,0.7398052903656713,0.0,0.6734656710981606,0.0,0.2212111703796674,0.0,0.8987433982881078,0.0,0.35503597122302155,0.0,0.7633980003732553,0.0,0.5989995987196357,0.0,0.1757201025486352,0.0,0.8155475712752555,0.0,0.2891410799364743,0.0,0.684755633681309,0.0,2.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_3p000,hybrid_avg__threshold_3p000,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,125.7410508999601,803851,54910,214314,0.24798921763059847,0.8516067290313423,0.38382698975485596,coarse,1,0.38382698975485596,0.7776799250619248,0.2,0.7450373338189765,0.0,0.2650875158743305,0.0,0.8743398288107813,0.0,0.4068299296669774,0.0,0.7992835689849853,0.0,0.6759661058073667,0.0,0.20809318839522384,0.0,0.7985628295459848,0.0,0.3301534632932393,0.0,0.7272714225747837,0.0,3.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_4p000,hybrid_avg__threshold_4p000,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,128.31483260006644,803851,54910,214314,0.2787424172244064,0.8246289657742145,0.4162131141796878,coarse,1,0.4162131141796878,0.7916413044233577,0.4,0.7862502276452377,0.0,0.2988535360041221,0.0,0.8450191221999636,0.0,0.44154731883713183,0.0,0.8117133768256575,0.0,0.7202142650503467,0.0,0.2318164734050698,0.0,0.7770519341141338,0.0,0.3570999699789853,0.0,0.7448064688179916,0.0,4.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_5p000,hybrid_avg__threshold_5p000,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,133.44116830010898,803851,54910,214314,0.3026620947154257,0.7954950270451167,0.4379014127423883,coarse,1,0.4379014127423883,0.7944487170834867,0.6,0.8124385357858314,0.0,0.32488344988344986,0.0,0.8122382079766891,0.0,0.4641240439148759,0.0,0.812349493580312,0.0,0.7496990397267561,0.0,0.2508122659900362,0.0,0.7564276048714479,0.0,0.3767152733399175,0.0,0.7526802385908946,0.0,5.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_6p000,hybrid_avg__threshold_6p000,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,135.08734080009162,803851,54910,214314,0.32162025221522317,0.7677878506738337,0.4526153191429637,coarse,1,0.4526153191429637,0.7920673254425077,0.8,0.8302312875614642,0.0,0.3458598213567233,0.0,0.7827353851757421,0.0,0.4797410425270678,0.0,0.8086916307865256,0.0,0.77008034939388,0.0,0.265061257551723,0.0,0.7329102701693808,0.0,0.38932196458005425,0.0,0.7532772796397993,0.0,6.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_4p500,hybrid_avg__threshold_4p500,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,131.89025370008312,803851,54910,214314,0.2922991723063467,0.8096950464353795,0.429035591941463,refine,1,0.429035591941463,0.7943565292460169,0.5,0.8013840830449827,0.0,0.3134174074839777,0.0,0.8282644327080677,0.0,0.4547545245475452,0.0,0.8131937966886463,0.0,0.737931259740381,0.0,0.24302329022520788,0.0,0.7663664784657739,0.0,0.3690247491939379,0.0,0.750402905213215,0.0,4.5
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_4p750,hybrid_avg__threshold_4p750,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,131.06417240016162,803851,54910,214314,0.29762142203093334,0.8034244132110726,0.4338159596609271,refine,1,0.4338159596609271,0.7949031151557515,0.55,0.8069568384629393,0.0,0.31922723091076355,0.0,0.8215261336732835,0.0,0.4597900315971868,0.0,0.8133918098601802,0.0,0.7443284153158449,0.0,0.24720786797799632,0.0,0.7611870654659139,0.0,0.3732097918096545,0.0,0.7517628275120847,0.0,4.75
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_5p250,hybrid_avg__threshold_5p250,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,130.7671880000271,803851,54910,214314,0.3077808846793243,0.7873351459067991,0.4419254761044145,refine,1,0.4419254761044145,0.7937668016256175,0.65,0.8177381169185941,0.0,0.3307605844885725,0.0,0.8038608632307412,0.0,0.46867700148651514,0.0,0.8115338288419957,0.0,0.7551536530511306,0.0,0.254161585124412,0.0,0.7487751388176007,0.0,0.37950525021284653,0.0,0.7523104047874019,0.0,5.25
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_5p500,hybrid_avg__threshold_5p500,tuning,hybrid_avg,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,134.11526280012913,803851,54910,214314,0.3127600758266864,0.7803321083453922,0.44589218748037934,refine,1,0.44589218748037934,0.7933313124046009,0.7,0.8223274449098524,0.0,0.33612541304849,0.0,0.7965762156255691,0.0,0.47276264591439693,0.0,0.8107562432289845,0.0,0.7609955485875864,0.0,0.25824095564247807,0.0,0.7424291913583128,0.0,0.3831944511343385,0.0,0.752673140481039,0.0,5.5
