run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
standard_zscore__threshold_2p000__attempt_01,standard_zscore__threshold_2p000,new_prices,standard_zscore,0.795144157814871,0.32578616352201256,0.9847908745247148,0.7741255794353139,0.48960302457466914,0.8731276002761877,259,536,4,1837,2636,263,795,1,42,2.0,coarse
standard_zscore__threshold_2p000__attempt_01,standard_zscore__threshold_2p000,new_products,standard_zscore,0.6894632581831903,0.21281523417395778,0.780188679245283,0.6793837123991195,0.3344116457743631,0.7280435984729392,827,3059,233,6482,10601,1060,3886,1,42,2.0,coarse
standard_zscore__threshold_2p500__attempt_01,standard_zscore__threshold_2p500,new_prices,standard_zscore,0.8463581183611533,0.39143730886850153,0.973384030418251,0.8322798145806996,0.5583424209378407,0.9000710418363186,256,398,7,1975,2636,263,654,1,42,2.5,coarse
standard_zscore__threshold_2p500__attempt_01,standard_zscore__threshold_2p500,new_products,standard_zscore,0.7497405905103293,0.2500784436774396,0.7518867924528302,0.7495021486217378,0.37532375794678596,0.7506935236590915,797,2390,263,7151,10601,1060,3187,1,42,2.5,coarse
standard_zscore__threshold_3p000__attempt_01,standard_zscore__threshold_3p000,new_prices,standard_zscore,0.8805007587253414,0.45323741007194246,0.9581749049429658,0.8718921196797303,0.6153846153846153,0.9140159456457237,252,304,11,2069,2636,263,556,1,42,3.0,coarse
standard_zscore__threshold_3p000__attempt_01,standard_zscore__threshold_3p000,new_products,standard_zscore,0.7940760305631545,0.2900934579439252,0.7320754716981132,0.8009642595115816,0.41552878179384195,0.7657455766083608,776,1899,284,7642,10601,1060,2675,1,42,3.0,coarse
standard_zscore__threshold_3p500__attempt_01,standard_zscore__threshold_3p500,new_prices,standard_zscore,0.8979514415781487,0.4939271255060729,0.9277566539923955,0.8946481247366204,0.6446499339498019,0.9110520021964817,244,250,19,2123,2636,263,494,1,42,3.5,coarse
standard_zscore__threshold_3p500__attempt_01,standard_zscore__threshold_3p500,new_products,standard_zscore,0.8169040656541836,0.3132683340398474,0.6971698113207547,0.8302064773084582,0.4322901433167593,0.7607857077669153,739,1620,321,7921,10601,1060,2359,1,42,3.5,coarse
standard_zscore__threshold_4p000__attempt_01,standard_zscore__threshold_4p000,new_prices,standard_zscore,0.909711684370258,0.5275938189845475,0.908745247148289,0.909818794774547,0.6675977653631285,0.9092818625253415,239,214,24,2159,2636,263,453,1,42,4.0,coarse
standard_zscore__threshold_4p000__attempt_01,standard_zscore__threshold_4p000,new_products,standard_zscore,0.8402037543627959,0.3449119373776908,0.6650943396226415,0.8596583167382874,0.4542525773195876,0.7561440871104944,705,1339,355,8202,10601,1060,2044,1,42,4.0,coarse
standard_zscore__threshold_4p500__attempt_01,standard_zscore__threshold_4p500,new_prices,standard_zscore,0.9161608497723824,0.5488372093023256,0.8973384030418251,0.9182469447956174,0.6810966810966812,0.9077324754799369,236,194,27,2179,2636,263,430,1,42,4.5,coarse
standard_zscore__threshold_4p500__attempt_01,standard_zscore__threshold_4p500,new_products,standard_zscore,0.8524667484199604,0.3656716417910448,0.6471698113207547,0.8752751283932502,0.46730245231607626,0.7526298158430936,686,1190,374,8351,10601,1060,1876,1,42,4.5,coarse
standard_zscore__threshold_5p000__attempt_01,standard_zscore__threshold_5p000,new_prices,standard_zscore,0.9214719271623673,0.5696517412935324,0.870722433460076,0.9270965023177412,0.6887218045112783,0.89846742987736,229,173,34,2200,2636,263,402,1,42,5.0,coarse
standard_zscore__threshold_5p000__attempt_01,standard_zscore__threshold_5p000,new_products,standard_zscore,0.8584095840015092,0.3768844221105528,0.6367924528301887,0.8830311288124935,0.47351806383725015,0.749871694653104,675,1116,385,8425,10601,1060,1791,1,42,5.0,coarse
standard_zscore__threshold_2p750__attempt_01,standard_zscore__threshold_2p750,new_prices,standard_zscore,0.8676024279210925,0.4276094276094276,0.9657794676806084,0.8567214496418036,0.5927654609101517,0.909617494107067,254,340,9,2033,2636,263,594,1,42,2.75,refine
standard_zscore__threshold_2p750__attempt_01,standard_zscore__threshold_2p750,new_products,standard_zscore,0.7757758702009244,0.27190855559404226,0.7405660377358491,0.7796876637669008,0.39777045857613375,0.7598751238377097,785,2102,275,7439,10601,1060,2887,1,42,2.75,refine
standard_zscore__threshold_3p250__attempt_01,standard_zscore__threshold_3p250,new_prices,standard_zscore,0.8899848254931715,0.47438330170777987,0.9505703422053232,0.8832701222081754,0.6329113924050632,0.9163025604717925,250,277,13,2096,2636,263,527,1,42,3.25,refine
standard_zscore__threshold_3p250__attempt_01,standard_zscore__threshold_3p250,new_products,standard_zscore,0.8018111498915197,0.2966002344665885,0.7160377358490566,0.8113405303427313,0.4194528875379939,0.762201047197642,759,1800,301,7741,10601,1060,2559,1,42,3.25,refine
