schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,price_change_threshold
phase2.v1,all_global_single_attempt_batch,threshold__price_change_threshold_0p100,threshold__price_change_threshold_0p100,tuning,threshold,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,56.94539749994874,901829,74224,244358,0.17634985080165594,0.9818014037208578,0.2989905085622264,coarse,1,0.2989905085622264,0.6939427221479383,0.25,0.5384781202845441,0.0,0.1774604548295591,0.0,0.9946106170843438,0.0,0.30118319053447573,0.0,0.696542049517731,0.0,0.5425605054878498,0.0,0.1737584414032152,0.0,0.9519132392060569,0.0,0.29387425062697803,0.0,0.6878776249517554,0.0,0.1
phase2.v1,all_global_single_attempt_batch,threshold__price_change_threshold_0p150,threshold__price_change_threshold_0p150,tuning,threshold,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,63.22632939997129,901829,74224,244358,0.1980094146295106,0.9792895294612156,0.3293843465429545,coarse,1,0.3293843465429545,0.7398992278770691,0.12500000000000003,0.595939318818711,0.0,0.197458376900185,0.0,0.99232012934519,0.0,0.32937546119272826,0.0,0.7400413000941309,0.0,0.6136692885029342,0.0,0.19929516933127042,0.0,0.9488847963986086,0.0,0.3294050790268158,0.0,0.7395677260372585,0.0,0.15
phase2.v1,all_global_single_attempt_batch,threshold__price_change_threshold_0p200,threshold__price_change_threshold_0p200,tuning,threshold,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,65.19754829979502,901829,74224,244358,0.21802234002757748,0.9761135502287013,0.3563828900056746,coarse,1,0.3563828900056746,0.7720257060446591,0.0,0.6411807501616728,0.0,0.21661011948664996,0.0,0.9892212341686877,0.0,0.3553985042476463,0.0,0.7720217394293667,0.0,0.6618895227494087,0.0,0.22131752128974164,0.0,0.9455289543687334,0.0,0.35867979010774054,0.0,0.7720349614803417,0.0,0.2
phase2.v1,all_global_single_attempt_batch,threshold__price_change_threshold_0p250,threshold__price_change_threshold_0p250,tuning,threshold,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,65.578639900079,901829,74224,244358,0.24030215795026372,0.9724168901077033,0.3853110687579625,coarse,1,0.3853110687579625,0.7999338217849389,0.12499999999999997,0.684091399008407,0.0,0.23859855157565082,0.0,0.9854486661277284,0.0,0.38417901040025215,0.0,0.800713450983908,0.0,0.7027803468681197,0.0,0.24427723949102717,0.0,0.9420094127276448,0.0,0.3879525382592867,0.0,0.7981146869873446,0.0,0.25
phase2.v1,all_global_single_attempt_batch,threshold__price_change_threshold_0p300,threshold__price_change_threshold_0p300,tuning,threshold,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,68.93134650005959,901829,74224,244358,0.26487901452019413,0.9698151679864699,0.41605499062056883,coarse,1,0.41605499062056883,0.8243383913835918,0.24999999999999994,0.7239033196809658,0.0,0.26377995445838004,0.0,0.9832929129614659,0.0,0.4159708170651772,0.0,0.8267231404627632,0.0,0.7368164741895088,0.0,0.2674434879977605,0.0,0.9383670963781461,0.0,0.4162513955831495,0.0,0.8187739768655254,0.0,0.3
phase2.v1,all_global_single_attempt_batch,threshold__price_change_threshold_0p400,threshold__price_change_threshold_0p400,tuning,threshold,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,72.51973549998365,901829,74224,244358,0.31560288649289686,0.9577005696567816,0.47475403654326764,coarse,1,0.47475403654326764,0.8582886363644493,0.5,0.7904990299633542,0.0,0.319698314108252,0.0,0.9708973322554567,0.0,0.48100927841933117,0.0,0.8648893860708879,0.0,0.7825240016696814,0.0,0.30604688872373487,0.0,0.9269081235932065,0.0,0.4601584721657863,0.0,0.8428868870494259,0.0,0.4
phase2.v1,all_global_single_attempt_batch,threshold__price_change_threshold_0p500,threshold__price_change_threshold_0p500,tuning,threshold,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,78.36270539998077,901829,74224,244358,0.3657295545968562,0.9360396074980906,0.5257184664324607,coarse,1,0.5257184664324607,0.875410223522914,0.7499999999999999,0.8411160810519509,0.0,0.3814740495688486,0.0,0.9477229857181353,0.0,0.5439851513862572,0.0,0.8865211427440705,0.0,0.8055312287709017,0.0,0.3289923996622072,0.0,0.9087783916513198,0.0,0.48309620154026894,0.0,0.8494847453402157,0.0,0.5
phase2.v1,all_global_single_attempt_batch,threshold__price_change_threshold_0p450,threshold__price_change_threshold_0p450,tuning,threshold,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,74.8774578999728,901829,74224,244358,0.3420612437890522,0.9473265881682699,0.5025967061525108,refine,1,0.5025967061525108,0.8690841861820284,0.625,0.8182663289502048,0.0,0.350632724407898,0.0,0.9594448935596874,0.0,0.5135768634380297,0.0,0.8775146795715291,0.0,0.7984514523772498,0.0,0.32206112234507883,0.0,0.9190505422549622,0.0,0.4769763391529672,0.0,0.8494130349398603,0.0,0.45
phase2.v1,all_global_single_attempt_batch,threshold__price_change_threshold_0p475,threshold__price_change_threshold_0p475,tuning,threshold,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,75.50830619991757,901829,74224,244358,0.35130612910763737,0.9418424245672488,0.5116554777566261,refine,1,0.5116554777566261,0.8714750821684261,0.6874999999999999,0.827320004311274,0.0,0.3619992837775618,0.0,0.9533818377795742,0.0,0.5247506396232712,0.0,0.8805673000532592,0.0,0.8026461175815811,0.0,0.32635543487781377,0.0,0.9149171270718232,0.0,0.4811001000677878,0.0,0.8502599071038156,0.0,0.475
