run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_prices,hybrid_weighted,0.4973245523770323,0.15917798676419367,0.94129763130793,0.448039327769521,0.27230746313123794,0.6494138572299234,914,4828,57,3919,9718,971,5742,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_products,hybrid_weighted,0.4522250468633644,0.13527984606374968,0.8305084745762712,0.4101971525578476,0.23266187050359713,0.5836713214184401,3234,20672,660,14377,38943,3894,23906,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_prices,hybrid_weighted,0.5225355011319202,0.16627251227942513,0.94129763130793,0.4760489310620784,0.2826221397649969,0.6694055058000393,914,4583,57,4164,9718,971,5497,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_products,hybrid_weighted,0.4539198315486737,0.1357154839791981,0.8310220852593734,0.4120231675654084,0.23332612300814767,0.5851498542128999,3236,20608,658,14441,38943,3894,23844,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_prices,hybrid_weighted,0.6513685943609796,0.21517794013669572,0.9402677651905252,0.6192980450440151,0.350210970464135,0.7630897645758311,913,3330,58,5417,9718,971,4243,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_products,hybrid_weighted,0.5760213645584572,0.16986760165367104,0.8335901386748844,0.5474050614853491,0.2822240577316002,0.6755082983316384,3246,15863,648,19186,38943,3894,19109,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_prices,hybrid_weighted,0.6728750771763737,0.22591857000993049,0.937178166838311,0.6435349262604322,0.36407281456291263,0.7765995637966709,910,3118,61,5629,9718,971,4028,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_products,hybrid_weighted,0.5828775389672085,0.17210067969413764,0.8323061119671289,0.5551656252674827,0.2852239725424624,0.6797556495272243,3241,15591,653,19458,38943,3894,18832,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_prices,hybrid_weighted,0.7316320230500103,0.26227127505082776,0.9299691040164778,0.7096147250485881,0.4091526959673765,0.8123544608422697,903,2540,68,6207,9718,971,3443,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_products,hybrid_weighted,0.6525948180674319,0.20038559611916165,0.827426810477658,0.6331707038717225,0.32263555800330446,0.7238110361085088,3222,12857,672,22192,38943,3894,16079,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_prices,hybrid_weighted,0.7405844824037868,0.26768585131894485,0.9196704428424305,0.7207042414542129,0.41467378685860223,0.8141316778609059,893,2443,78,6304,9718,971,3336,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_products,hybrid_weighted,0.6616593482782528,0.20447019867549668,0.8246019517205958,0.6435561642272247,0.32768649862230836,0.7284762652712783,3211,12493,683,22556,38943,3894,15704,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_prices,hybrid_weighted,0.7682650751183371,0.29006882989183874,0.9114315139031925,0.7523722419115125,0.4400795624067628,0.8280916443632003,885,2166,86,6581,9718,971,3051,1,42,4.0,0.25,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_products,hybrid_weighted,0.6983026474591069,0.22351284758887716,0.8153569594247561,0.685297726040686,0.3508481131554229,0.7475040268822859,3175,11030,719,24019,38943,3894,14205,1,42,4.0,0.25,coarse
hybrid_weighted__threshold_4p000__w_0p750__attempt_01,hybrid_weighted__threshold_4p000__w_0p750,new_prices,hybrid_weighted,0.7785552582835974,0.29728801922416753,0.8918640576725025,0.7659769063678976,0.44593202883625127,0.8265272359678801,866,2047,105,6700,9718,971,2913,1,42,4.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p750__attempt_01,hybrid_weighted__threshold_4p000__w_0p750,new_products,hybrid_weighted,0.7069306422206815,0.22810443335503,0.8099640472521829,0.6954834660047362,0.35596185316855705,0.750544204509083,3154,10673,740,24376,38943,3894,13827,1,42,4.0,0.75,coarse
