run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
hybrid_max__threshold_4p250,hybrid_max__threshold_4p250,new_prices,hybrid_max,decimal_shift,1880,1596,0.8489361702127659
hybrid_max__threshold_4p250,hybrid_max__threshold_4p250,new_prices,hybrid_max,price_drop,1901,1235,0.6496580746975276
hybrid_max__threshold_4p250,hybrid_max__threshold_4p250,new_prices,hybrid_max,price_spike,1950,1651,0.8466666666666667
hybrid_max__threshold_4p250,hybrid_max__threshold_4p250,new_products,hybrid_max,decimal_shift,7297,5555,0.7612717555159655
hybrid_max__threshold_4p250,hybrid_max__threshold_4p250,new_products,hybrid_max,price_drop,7271,4690,0.6450281941961216
hybrid_max__threshold_4p250,hybrid_max__threshold_4p250,new_products,hybrid_max,price_spike,7275,5720,0.786254295532646
