run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
threshold__price_change_threshold_0p475,threshold__price_change_threshold_0p475,new_prices,threshold,decimal_shift,3043,3043,1.0
threshold__price_change_threshold_0p475,threshold__price_change_threshold_0p475,new_prices,threshold,price_drop,2963,2729,0.9210259871751603
threshold__price_change_threshold_0p475,threshold__price_change_threshold_0p475,new_prices,threshold,price_spike,3017,2954,0.9791183294663574
threshold__price_change_threshold_0p475,threshold__price_change_threshold_0p475,new_products,threshold,decimal_shift,7594,7105,0.9356070582038452
threshold__price_change_threshold_0p475,threshold__price_change_threshold_0p475,new_products,threshold,price_drop,7568,6570,0.8681289640591966
threshold__price_change_threshold_0p475,threshold__price_change_threshold_0p475,new_products,threshold,price_spike,7522,6919,0.9198351502260037
