run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_prices,hybrid_avg,0.6472258740838124,0.16025438670783254,0.5961590788663411,0.6528999263263251,0.25260551778123663,0.6238847799639,41628,218134,28199,410313,698274,69827,259762,1,42,1.0,coarse
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_products,hybrid_avg,0.5751331786635334,0.14067395831841925,0.6359169164285217,0.5683794300229792,0.23038372637276716,0.6012005443291062,127729,780250,73129,1027472,2008580,200858,907979,1,42,1.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_prices,hybrid_avg,0.7611482025680464,0.2293049824388991,0.5881106162372721,0.7803744786752105,0.32995870092722046,0.6774559141003331,41066,138023,28761,490424,698274,69827,179089,1,42,2.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_products,hybrid_avg,0.6821958796761891,0.18165849001410236,0.621439026575989,0.688946641131767,0.2811356600452489,0.6543228026194123,124821,562298,76037,1245424,2008580,200858,687119,1,42,2.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_prices,hybrid_avg,0.8097852705384992,0.2797639441465001,0.5730018474229166,0.8360943723177929,0.37596549585611994,0.6921586667506224,40011,103006,29816,525441,698274,69827,143017,1,42,3.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_products,hybrid_avg,0.7486547710322715,0.22131810306102803,0.6009618735624173,0.7650650929733664,0.32349989212918234,0.678067070185892,120708,424697,80150,1383025,2008580,200858,545405,1,42,3.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_prices,hybrid_avg,0.8349931402286208,0.3155550860198451,0.556088619015567,0.8659823342302533,0.4026337619245126,0.6939473469464227,38830,84223,30997,544224,698274,69827,123053,1,42,4.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_products,hybrid_avg,0.7818040605801113,0.2474017296266662,0.5788218542452878,0.8043576390617584,0.34664110461458647,0.682334067827548,116261,353667,84597,1454055,2008580,200858,469928,1,42,4.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_prices,hybrid_avg,0.8524232607830164,0.3469314412089937,0.5391753906082174,0.8872283581590811,0.4221994202313467,0.6916441979581047,37649,70871,32178,557576,698274,69827,108520,1,42,5.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_products,hybrid_avg,0.8045818438897131,0.2692821630211029,0.5568361728186082,0.8321091406753914,0.36301348743839285,0.6806970466081558,111845,303500,89013,1504222,2008580,200858,415345,1,42,5.0,coarse
