run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.7423514498637651,0.1412527973391915,0.3103642720198489,0.7903497845956438,0.1941459904479044,0.495274000465471,13760,83654,30575,315363,443352,44335,97414,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.7153071218098656,0.16145500708733782,0.4404138473141352,0.7458505305820883,0.2362874248084414,0.5731342789390167,41461,215335,52680,631942,941418,94141,256796,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.7437025207961169,0.14210455639455008,0.3102966053907748,0.7918584922446913,0.19493566853709687,0.49569244708123694,13757,83052,30578,315965,443352,44335,96809,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.7153549220431307,0.16148330483620316,0.4404138473141352,0.745903641902235,0.23631772739190407,0.5731546847542889,41461,215290,52680,631987,941418,94141,256751,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.7452250130821559,0.14305035372451103,0.3101387165896019,0.7935676926045757,0.19579224662703357,0.4961008624376245,13750,82370,30585,316647,443352,44335,96120,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.7156948348130161,0.16168481969808643,0.4404138473141352,0.7462813224010566,0.23653343678331415,0.5732997718273833,41461,214970,52680,632307,941418,94141,256431,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.7467678052653423,0.14407561088059012,0.3101387165896019,0.7952819052822311,0.1967503988667177,0.4966363955965818,13750,81686,30585,317331,443352,44335,95436,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.7158392977402174,0.16174685984306045,0.44031824603520253,0.7464524588770851,0.236586020124537,0.5733032682982213,41452,214825,52689,632452,941418,94141,256277,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.7482248867716847,0.14502004642329605,0.3100259388744784,0.7969134147166662,0.1976062969485677,0.4970551575018622,13745,81035,30590,317982,443352,44335,94780,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.7161229124575905,0.16192083245447514,0.4403394907638542,0.7467652255401717,0.23677514243692077,0.5734371972016761,41454,214560,52687,632717,941418,94141,256014,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_prices,hybrid_weighted,0.7500360887060394,0.14622907554619077,0.3099357167023796,0.7989358849372332,0.1987071957427117,0.49761306865603044,13741,80228,30594,318789,443352,44335,93969,1,42,1.0,0.8,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_products,hybrid_weighted,0.716403340492746,0.16209326149346637,0.44036073549250593,0.7470744514485818,0.23696251732662652,0.5735697472039106,41456,214298,52685,632979,941418,94141,255754,1,42,1.0,0.8,coarse
