schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_1p000,hybrid_avg__threshold_1p000,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,369.0284434999339,3194608,391486,897195,0.1506189064297056,0.3320419898075033,0.2059571002362247,coarse,1,0.2059571002362247,0.5091148343208237,0.2,0.7628574201887168,0.0,0.14618973561430793,0.0,0.28333503627260653,0.0,0.19286745144407155,0.0,0.48087435316109917,0.0,0.7122331265778342,0.0,0.16095363833230023,0.0,0.4456915480555958,0.0,0.23649961408458203,0.0,0.5750092903601812,0.0,1.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_2p000,hybrid_avg__threshold_2p000,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,383.62394140008837,3194608,391486,897195,0.20296958303119933,0.3238632902274322,0.24753049180774253,coarse,1,0.24753049180774253,0.5239276017548515,0.0,0.8167418502832796,0.0,0.200727179242338,0.0,0.2792224379278635,0.0,0.2335558997916778,0.0,0.4947006704665633,0.0,0.7800244094093257,0.0,0.20820185853854245,0.0,0.42802527892642583,0.0,0.2801378731785603,0.0,0.5921237747608573,0.0,2.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_3p000,hybrid_avg__threshold_3p000,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,392.1676751000341,3194608,391486,897195,0.24560566048343316,0.31398531558154313,0.2735128539030658,coarse,1,0.2735128539030658,0.5265674208760421,0.2,0.8422983197355717,0.0,0.2430735635321414,0.0,0.27296413609890674,0.0,0.25715317049693176,0.0,0.4971765018347737,0.0,0.8190471413683759,0.0,0.251513886703114,0.0,0.4097014010410281,0.0,0.3116854485173785,0.0,0.5951462319723353,0.0,3.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_4p000,hybrid_avg__threshold_4p000,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,396.92030769982375,3194608,391486,897195,0.2751488271333394,0.30333165837936604,0.2863882632900807,coarse,1,0.2863882632900807,0.5230931845308815,0.4,0.8558824581211077,0.0,0.27283249158249157,0.0,0.2649432921222029,0.0,0.2688300243636929,0.0,0.49412161650011815,0.0,0.8385356583574363,0.0,0.2805536100853177,0.0,0.3929045129794135,0.0,0.3273574874516523,0.0,0.590693509935996,0.0,4.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_5p000,hybrid_avg__threshold_5p000,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,400.70175799983554,3194608,391486,897195,0.2987882257359467,0.29310804372822796,0.2936819833310618,coarse,1,0.2936819833310618,0.5178098237956719,0.6,0.864922372702983,0.0,0.29709523950237876,0.0,0.256820271789108,0.0,0.27549356752387344,0.0,0.48936883123441255,0.0,0.8507693422277208,0.0,0.30273852694760534,0.0,0.3777795115861746,0.0,0.3361216202145014,0.0,0.5841721397719437,0.0,5.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_6p000,hybrid_avg__threshold_6p000,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,402.4497531000525,3194608,391486,897195,0.3168331500092949,0.2838465339438781,0.29712190314945225,coarse,1,0.29712190314945225,0.5119755972902815,0.8,0.870996663993093,0.0,0.31616099472201536,0.0,0.249412485950751,0.0,0.27884793876997327,0.0,0.4842135896974014,0.0,0.8584577488728761,0.0,0.3184015123462805,0.0,0.3641926459278414,0.0,0.3397611533682366,0.0,0.5767536150070017,0.0,6.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_2p500,hybrid_avg__threshold_2p500,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,391.2151937999297,3194608,391486,897195,0.2257218239521413,0.3192462295339784,0.26233368422904135,refine,1,0.26233368422904135,0.5263791394173671,0.1,0.8316695871627593,0.0,0.22368665688846653,0.0,0.27659139675079186,0.0,0.24734167094968876,0.0,0.49708272419664756,0.0,0.8020519508022225,0.0,0.23047054710071585,0.0,0.4187741726947469,0.0,0.2973150485475307,0.0,0.5947374415990461,0.0,2.5
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_2p750,hybrid_avg__threshold_2p750,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,394.6252438998781,3194608,391486,897195,0.2374118314670477,0.3167889134167391,0.2693567246324391,refine,1,0.2693567246324391,0.5270932929662393,0.15,0.8378205095456798,0.0,0.23466963137357488,0.0,0.27498211913763154,0.0,0.25323155455710944,0.0,0.49757621306470995,0.0,0.8129258410936308,0.0,0.24381029835181772,0.0,0.41433810006799004,0.0,0.3069821214748751,0.0,0.5959664794031411,0.0,2.75
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_3p250,hybrid_avg__threshold_3p250,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,390.7560014000628,3194608,391486,897195,0.25366393137027154,0.3110082924599341,0.27725536468031764,refine,1,0.27725536468031764,0.5257098033798887,0.25,0.8464747142937423,0.0,0.2513703993735317,0.0,0.2705885358128129,0.0,0.2606256689096926,0.0,0.4963469581861078,0.0,0.8245799408155418,0.0,0.2590155060293311,0.0,0.40532105796988377,0.0,0.31605798814510944,0.0,0.5942231088320441,0.0,3.25
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_3p500,hybrid_avg__threshold_3p500,tuning,hybrid_avg,COUNTRY_1,by_country,ok,,393.9727360000834,3194608,391486,897195,0.262480339324607,0.30828959316755894,0.2814237563921138,refine,1,0.2814237563921138,0.5250939037338058,0.3,0.85033692137139,0.0,0.2598384347439413,0.0,0.2686727291304792,0.0,0.26418174739723965,0.0,0.49580862311669904,0.0,0.8309798873154666,0.0,0.26864478334616043,0.0,0.4007289425874118,0.0,0.3216551107134869,0.0,0.5934262251737217,0.0,3.5
