run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
modified_mad__threshold_3p000,modified_mad__threshold_3p000,new_prices,modified_mad,0.807765528043858,0.27357430194036914,0.5572022410988614,0.8356058932599688,0.3669728410736604,0.6823499662195863,27747,73677,22050,374496,497970,49797,101424
modified_mad__threshold_3p000,modified_mad__threshold_3p000,new_products,modified_mad,0.7520059630277568,0.21491658952220816,0.5578467309884882,0.7735791228729751,0.310290392201655,0.6569159648354052,45503,166221,36066,567903,815693,81569,211724
