run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
modified_mad__threshold_1p000__attempt_01,modified_mad__threshold_1p000,new_prices,modified_mad,0.6664733328177764,0.1688208294406759,0.5952138857462014,0.6743909987636189,0.2630364822145644,0.6335667974936465,41562,204628,28265,423819,698274,69827,246190,1,42,1.0,coarse
modified_mad__threshold_1p000__attempt_01,modified_mad__threshold_1p000,new_products,modified_mad,0.5764515229664738,0.1410822435749451,0.6358970018620119,0.5698464697558585,0.23092965798544723,0.6019664954458862,127725,777598,73133,1030124,2008580,200858,905323,1,42,1.0,coarse
modified_mad__threshold_2p000__attempt_01,modified_mad__threshold_2p000,new_prices,modified_mad,0.7724417635484065,0.2389187541402618,0.5836567516863105,0.7934177424667473,0.3390486173505041,0.680502477804767,40755,129826,29072,498621,698274,69827,170581,1,42,2.0,coarse
modified_mad__threshold_2p000__attempt_01,modified_mad__threshold_2p000,new_products,modified_mad,0.6838348484999353,0.18206156004645488,0.6189148552708879,0.6910481810809406,0.28135810725937593,0.6539877559854776,124314,558499,76544,1249223,2008580,200858,682813,1,42,2.0,coarse
modified_mad__threshold_3p000__attempt_01,modified_mad__threshold_3p000,new_prices,modified_mad,0.8200906807356425,0.2927860012923255,0.5645523937731823,0.8484836430120599,0.38559579005027683,0.6921079913856282,39421,95220,30406,533227,698274,69827,134641,1,42,3.0,coarse
modified_mad__threshold_3p000__attempt_01,modified_mad__threshold_3p000,new_products,modified_mad,0.7528726762190204,0.22383808404184335,0.5962570572245068,0.7702744116628553,0.32548671628384795,0.6777031458931208,119763,415280,81095,1392442,2008580,200858,535043,1,42,3.0,coarse
modified_mad__threshold_4p000__attempt_01,modified_mad__threshold_4p000,new_prices,modified_mad,0.8433451625006803,0.3291441009561815,0.5457201369097914,0.8764143993049534,0.410625,0.6915757268574511,38106,77667,31721,550780,698274,69827,115773,1,42,4.0,coarse
modified_mad__threshold_4p000__attempt_01,modified_mad__threshold_4p000,new_products,modified_mad,0.7846852004898983,0.2490133653506481,0.5720409443487439,0.8083123400611377,0.34698274885810276,0.6799909957766472,114899,346518,85959,1461204,2008580,200858,461417,1,42,4.0,coarse
modified_mad__threshold_5p000__attempt_01,modified_mad__threshold_5p000,new_prices,modified_mad,0.8589536485677542,0.3597776951527367,0.5265871367809014,0.8958830259353613,0.4274860633962878,0.6868482201461339,36770,65432,33057,563015,698274,69827,102202,1,42,5.0,coarse
modified_mad__threshold_5p000__attempt_01,modified_mad__threshold_5p000,new_products,modified_mad,0.8075247189556801,0.2713413433129801,0.5486861364745242,0.8362845614535863,0.36311279072449254,0.6773903933606235,110208,295952,90650,1511770,2008580,200858,406160,1,42,5.0,coarse
modified_mad__threshold_6p000__attempt_01,modified_mad__threshold_6p000,new_prices,modified_mad,0.8678928328994062,0.38022736500203,0.5096452661577899,0.9076978647364058,0.43552542206937905,0.6801499245493181,35587,58007,34240,570440,698274,69827,93594,1,42,6.0,coarse
modified_mad__threshold_6p000__attempt_01,modified_mad__threshold_6p000,new_products,modified_mad,0.8203258023080983,0.28500956516131803,0.5281143892700315,0.8527937370901056,0.37022068190464225,0.6710980879399441,106076,266108,94782,1541614,2008580,200858,372184,1,42,6.0,coarse
modified_mad__threshold_3p500__attempt_01,modified_mad__threshold_3p500,new_prices,modified_mad,0.8346179293515154,0.31469831400021103,0.5552007103269508,0.8656640894140636,0.4017034680703354,0.6932656903000618,38768,84423,31059,544024,698274,69827,123191,1,42,3.5,refine
modified_mad__threshold_3p500__attempt_01,modified_mad__threshold_3p500,new_products,modified_mad,0.7748309751167491,0.2413467434290394,0.5839697696880383,0.7960377757199393,0.3415397606499141,0.6818078883015004,117295,368707,83563,1439015,2008580,200858,486002,1,42,3.5,refine
modified_mad__threshold_3p750__attempt_01,modified_mad__threshold_3p750,new_prices,modified_mad,0.8396474736278309,0.32300740006551704,0.5507182035602274,0.8717505215236925,0.4071897501058873,0.6928844645149863,38455,80598,31372,547849,698274,69827,119053,1,42,3.75,refine
modified_mad__threshold_3p750__attempt_01,modified_mad__threshold_3p750,new_products,modified_mad,0.780589769887184,0.2459565093050598,0.5780451861514104,0.8030947236356033,0.345081756482636,0.6813406189426532,116105,355950,84753,1451772,2008580,200858,472055,1,42,3.75,refine
modified_mad__threshold_4p250__attempt_01,modified_mad__threshold_4p250,new_prices,modified_mad,0.8487527818592702,0.3392220115557073,0.5406361436120698,0.8829877459833526,0.4168755590401625,0.6909233603267106,37751,73536,32076,554911,698274,69827,111287,1,42,4.25,refine
modified_mad__threshold_4p250__attempt_01,modified_mad__threshold_4p250,new_products,modified_mad,0.7936392874568103,0.2577845804988662,0.5659869161298031,0.8189339953820333,0.3542309981335436,0.6808126956514071,113683,327317,87175,1480405,2008580,200858,441000,1,42,4.25,refine
modified_mad__threshold_4p500__attempt_01,modified_mad__threshold_4p500,new_prices,modified_mad,0.8521941243695168,0.34579067962600246,0.5359961046586564,0.8873270140520999,0.42037930395421846,0.6896403577882623,37427,70809,32400,557638,698274,69827,108236,1,42,4.5,refine
modified_mad__threshold_4p500__attempt_01,modified_mad__threshold_4p500,new_products,modified_mad,0.7980767507393283,0.26180331416630404,0.5601220762927043,0.8245161590111754,0.35682512698445423,0.6795805345374638,112505,317226,88353,1490496,2008580,200858,429731,1,42,4.5,refine
