schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_1p000,modified_sn__threshold_1p000,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,147.86914420011453,974118,104688,268950,0.14284370947259706,0.7878349080116898,0.24182509056716933,coarse,1,0.24182509056716933,0.6114488351315452,0.2,0.5017671557389577,0.0,0.1437823612843692,0.0,0.803782957585021,0.0,0.24393001580007828,0.0,0.6134666932421872,0.0,0.5164565904443205,0.0,0.14065352191179545,0.0,0.7506227923405837,0.0,0.23691359835704856,0.0,0.6067404995400474,0.0,1.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_2p000,modified_sn__threshold_2p000,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,165.28942759986967,974118,104688,268950,0.1867177067796737,0.7758628926954715,0.30099686031602685,coarse,1,0.30099686031602685,0.6960178330926332,0.0,0.643779611798869,0.0,0.1907682375726275,0.0,0.7904088651127245,0.0,0.30735512630014855,0.0,0.7042533311518587,0.0,0.6298494143892917,0.0,0.1772664682627815,0.0,0.7419222903885481,0.0,0.28616090635307617,0.0,0.6768016709544402,0.0,2.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_3p000,modified_sn__threshold_3p000,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,155.68235659995116,974118,104688,268950,0.2249172752952358,0.7527980900973321,0.34634893639299336,coarse,1,0.34634893639299336,0.7318983718578103,0.2,0.7204264099037139,0.0,0.23033449997131217,0.0,0.7670042032862056,0.0,0.3542778978952477,0.0,0.740675999869473,0.0,0.7049154117865775,0.0,0.21227708438439097,0.0,0.7196504926566276,0.0,0.3278480262210666,0.0,0.7114172398305976,0.0,3.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_4p000,modified_sn__threshold_4p000,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,158.66307140002027,974118,104688,268950,0.2557733359243418,0.7253418071083125,0.37816288946895765,coarse,1,0.37816288946895765,0.7450002584753391,0.4,0.7673181262417851,0.0,0.26326732335798764,0.0,0.7378677875429882,0.0,0.38807244956917125,0.0,0.7540514692527983,0.0,0.7470905372745864,0.0,0.23828736524583488,0.0,0.6961145194274029,0.0,0.3550405825684594,0.0,0.7238807666612679,0.0,4.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_5p000,modified_sn__threshold_5p000,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,162.74387170001864,974118,104688,268950,0.2827428151811229,0.6988773136135709,0.402532637424503,coarse,1,0.402532637424503,0.7489151136406872,0.6,0.7994612563044475,0.0,0.2927789589731475,0.0,0.7103553687428353,0.0,0.41465454748229524,0.0,0.7582440116544543,0.0,0.7752481873954267,0.0,0.2593251463330655,0.0,0.6720951849786205,0.0,0.3742481806229878,0.0,0.7271476849418975,0.0,5.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_6p000,modified_sn__threshold_6p000,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,175.46872789994814,974118,104688,268950,0.303190699460675,0.6707303558759588,0.4174457991084657,coarse,1,0.4174457991084657,0.7452454950630334,0.8,0.8205811554332875,0.0,0.31559104014193834,0.0,0.6796904852884983,0.0,0.4310423166631327,0.0,0.7539101590174224,0.0,0.793024725785462,0.0,0.2742565712043939,0.0,0.6498233872467001,0.0,0.3857205914809093,0.0,0.7250279458361258,0.0,6.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_4p500,modified_sn__threshold_4p500,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,171.22651369986124,974118,104688,268950,0.26968805612400404,0.7122877498171998,0.3912032218043891,refine,1,0.3912032218043891,0.7479116791023079,0.5,0.7845407305517347,0.0,0.2782669308093037,0.0,0.7245892243026366,0.0,0.40210995069713196,0.0,0.7571631529348648,0.0,0.7629224762967094,0.0,0.24967068185830493,0.0,0.6835843093511805,0.0,0.36575418772132257,0.0,0.7263249068263423,0.0,4.5
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_4p750,modified_sn__threshold_4p750,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,164.7884047999978,974118,104688,268950,0.2753781267709767,0.7051757034585098,0.396027352075254,refine,1,0.396027352075254,0.7479909798455183,0.55,0.7915138315757297,0.0,0.28462530339805825,0.0,0.7169468857470386,0.0,0.4074818112715822,0.0,0.7572403397679852,0.0,0.7685183119538948,0.0,0.25380138130778657,0.0,0.6777096114519428,0.0,0.36930028061715514,0.0,0.7264091400264291,0.0,4.75
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_5p250,modified_sn__threshold_5p250,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,173.88501850003377,974118,104688,268950,0.287596253101193,0.6920329750072512,0.40622914790013676,refine,1,0.40622914790013676,0.7482205272883355,0.65,0.8050874980895614,0.0,0.29842995659053106,0.0,0.7027130301872373,0.0,0.4189423925733975,0.0,0.757455025613358,0.0,0.7791076408254323,0.0,0.2623176116260709,0.0,0.6671128462539505,0.0,0.3765649103291952,0.0,0.72667336452995,0.0,5.25
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_sn__threshold_5p500,modified_sn__threshold_5p500,tuning,modified_sn,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,169.74767539999448,974118,104688,268950,0.2927994065242746,0.6845419583780255,0.41004140862012617,refine,1,0.41004140862012617,0.7472457567918502,0.7,0.8105418003973712,0.0,0.304124142546428,0.0,0.6945930454719144,0.0,0.4230276937398185,0.0,0.7562701339218612,0.0,0.7840379252649191,0.0,0.26637502247258343,0.0,0.6610894218256181,0.0,0.3797400766741774,0.0,0.7261888768218252,0.0,5.5
