run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,0.557444160607847,0.18380919272683302,0.9957422418734135,0.5087470320133184,0.31033250822977004,0.7117449755378585,12161,54000,52,55923,122136,12213,66161,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,0.4996820459764813,0.16019488074461896,0.9436243822075783,0.4503556614790978,0.27389229459751535,0.6518946102223111,28639,150137,1711,123016,303503,30350,178776,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,0.6306412523744023,0.21230564737569302,0.9939408826660117,0.5902768301447376,0.3498775039631071,0.7659636241828695,12139,45038,74,64885,122136,12213,57177,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,0.5845214050602465,0.1866995621928315,0.94,0.5450242171969556,0.31152508503633497,0.7157672555832225,28529,124278,1821,148875,303503,30350,152807,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,0.6861122027903321,0.2405759682224429,0.9918120036027184,0.6521474122795048,0.3872256765180698,0.8042435151229158,12113,38237,100,71686,122136,12213,50350,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,0.6375554772110984,0.20816876845630208,0.9360461285008237,0.6043902135433256,0.3405926112419899,0.7521549836908721,28409,108062,1941,165091,303503,30350,136471,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,0.7329043033994891,0.2711533717566325,0.9900106443953165,0.7043384914894972,0.4257094570804873,0.8350464680674616,12091,32500,122,77423,122136,12213,44591,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,0.6793310115550752,0.228946772000259,0.9319604612850082,0.6512613809842835,0.36759067929873807,0.779069866596844,28285,95259,2065,177894,303503,30350,123544,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,0.7718526888059213,0.3031591126314201,0.9868992057643494,0.7479599355912775,0.46383560062342466,0.8591630033809566,12053,27705,160,82218,122136,12213,39758,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,0.7180225566139379,0.2524228324502658,0.9277100494233937,0.6947242021870527,0.39686242450297055,0.8028092076867196,28156,83387,2194,189766,303503,30350,111543,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,0.8336035239405253,0.37297161831965414,0.9748628510603455,0.81790889986627,0.5395264529285148,0.8929440083405357,11906,20016,307,89907,122136,12213,31922,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,0.7716958316721746,0.29388226077935276,0.9146952224052718,0.7558071849842396,0.4448414828583561,0.8314645038512838,27761,66702,2589,206451,303503,30350,94463,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,0.8755567564026986,0.4431324750514207,0.9525915008597396,0.8669978075561984,0.6048821067408429,0.9087875124263443,11634,14620,579,95303,122136,12213,26254,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,0.8001370661904496,0.3211372997981753,0.8965074135090609,0.7894293674241176,0.47288337374106026,0.8412664740363126,27209,57518,3141,215635,303503,30350,84727,1,42,0.5,coarse
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_prices,threshold,0.859525447042641,0.4133482893998878,0.9655285351674445,0.8477479690328684,0.5788763162416238,0.9047236344494829,11792,16736,421,93187,122136,12213,28528,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_products,threshold,0.7913562633647773,0.31266050042042587,0.9066227347611202,0.7785490183157424,0.4649700902362364,0.8401489392548227,27516,60490,2834,212663,303503,30350,88006,1,42,0.45,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_prices,threshold,0.868630051745595,0.42976024635237187,0.9598788176533203,0.8584918533882809,0.5937048947861537,0.9077709761803088,11723,15555,490,94368,122136,12213,27278,1,42,0.475,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_products,threshold,0.7986840327772707,0.3202889403183954,0.9028665568369028,0.7871083239063822,0.47283959138597464,0.8430028364501634,27402,58152,2948,215001,303503,30350,85554,1,42,0.475,refine
