run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate,attempt_index,attempt_seed,multiplier,stage
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,decimal_shift,3538,3309,0.9352741661955908,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,price_drop,3452,2821,0.81720741599073,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,price_spike,3478,3160,0.9085681426106959,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,decimal_shift,9027,6708,0.7431040212695248,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,price_drop,8936,6116,0.6844225604297225,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,price_spike,8932,6659,0.7455217196596506,1,42,1.0,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,decimal_shift,3538,3230,0.9129451667608819,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,price_drop,3452,2554,0.7398609501738123,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,price_spike,3478,3105,0.8927544565842438,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,decimal_shift,9027,6573,0.7281488866733133,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,price_drop,8936,5664,0.6338406445837064,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,price_spike,8932,6583,0.737012987012987,1,42,1.5,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,decimal_shift,3538,3114,0.8801582815149802,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,price_drop,3452,2280,0.660486674391657,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,price_spike,3478,3044,0.875215641173088,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,decimal_shift,9027,6419,0.7110889553561538,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,price_drop,8936,5195,0.5813563115487914,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,price_spike,8932,6485,0.7260412001791312,1,42,2.0,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,decimal_shift,3538,3016,0.8524590163934426,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,price_drop,3452,2035,0.589513325608343,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,price_spike,3478,2992,0.8602645198389879,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,decimal_shift,9027,6244,0.6917026697684724,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,price_drop,8936,4795,0.5365935541629364,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,price_spike,8932,6389,0.7152933273622929,1,42,2.5,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,decimal_shift,3538,2907,0.8216506500847937,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,price_drop,3452,1847,0.5350521436848203,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,price_spike,3478,2933,0.8433007475560667,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_products,iqr,decimal_shift,9027,6085,0.6740888445773789,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_products,iqr,price_drop,8936,4468,0.5,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_products,iqr,price_spike,8932,6262,0.7010747872816838,1,42,3.0,coarse
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_prices,iqr,decimal_shift,3538,3268,0.9236856981345393,1,42,1.25,refine
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_prices,iqr,price_drop,3452,2684,0.7775202780996524,1,42,1.25,refine
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_prices,iqr,price_spike,3478,3141,0.9031052328924669,1,42,1.25,refine
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_products,iqr,decimal_shift,9027,6655,0.737232746205827,1,42,1.25,refine
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_products,iqr,price_drop,8936,5899,0.6601387645478961,1,42,1.25,refine
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_products,iqr,price_spike,8932,6634,0.7427227944469323,1,42,1.25,refine
iqr__multiplier_1p750__attempt_01,iqr__multiplier_1p750,new_prices,iqr,decimal_shift,3538,3175,0.8973996608253251,1,42,1.75,refine
iqr__multiplier_1p750__attempt_01,iqr__multiplier_1p750,new_prices,iqr,price_drop,3452,2409,0.697856315179606,1,42,1.75,refine
iqr__multiplier_1p750__attempt_01,iqr__multiplier_1p750,new_prices,iqr,price_spike,3478,3070,0.882691201840138,1,42,1.75,refine
iqr__multiplier_1p750__attempt_01,iqr__multiplier_1p750,new_products,iqr,decimal_shift,9027,6512,0.7213913814113216,1,42,1.75,refine
iqr__multiplier_1p750__attempt_01,iqr__multiplier_1p750,new_products,iqr,price_drop,8936,5429,0.6075425246195165,1,42,1.75,refine
iqr__multiplier_1p750__attempt_01,iqr__multiplier_1p750,new_products,iqr,price_spike,8932,6540,0.7321988356471115,1,42,1.75,refine
