schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_2p000,standard_zscore__threshold_2p000,tuning,standard_zscore,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,41.066682600067,451462,47590,124516,0.3835785452506498,0.896333935815537,0.5372444581383748,coarse,1,0.5372444581383748,0.8664966538783538,0.3333333333333333,0.8586888001681026,0.0,0.4118385650224215,0.0,0.9649085942424879,0.0,0.5772832987617071,0.0,0.9039735391516176,0.0,0.8154614667994474,0.0,0.317638499116516,0.0,0.7363263994859851,0.0,0.4438204966839329,0.0,0.7790505882407386,0.0,2.0
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_2p500,standard_zscore__threshold_2p500,tuning,standard_zscore,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,43.63004300009925,451462,47590,124516,0.470874776870979,0.8700724937995648,0.6109088648899244,coarse,1,0.6109088648899244,0.8788495169846595,0.16666666666666666,0.9067030888842194,0.0,0.5184670603218711,0.0,0.9409539819289767,0.0,0.6685577784413258,0.0,0.92172931812503,0.0,0.8451042436313405,0.0,0.3598261154855643,0.0,0.7046823548309372,0.0,0.4763947332699877,0.0,0.7787966476571284,0.0,2.5
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,tuning,standard_zscore,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,42.86746699991636,451462,47590,124516,0.5531163473686024,0.8376218040109117,0.6661240783006956,coarse,1,0.6661240783006956,0.8782433288747122,0.0,0.9329060727043497,0.0,0.6104683972911964,0.0,0.9092246270224837,0.0,0.7304802903688697,0.0,0.922287153260972,0.0,0.8741928748112693,0.0,0.41929489754921656,0.0,0.6705485503172436,0.0,0.5159595834749561,0.0,0.775474405306773,0.0,3.0
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_3p500,standard_zscore__threshold_3p500,tuning,standard_zscore,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,44.68565050000325,451462,47590,124516,0.6113855786384301,0.8018376266947944,0.6935797555870613,coarse,1,0.6935797555870613,0.8678176792834258,0.16666666666666666,0.9454507249422147,0.0,0.6765714285714286,0.0,0.8707711704139525,0.0,0.7614847482543183,0.0,0.9113158930324896,0.0,0.8886408172443702,0.0,0.45928526212810034,0.0,0.6409926913500924,0.0,0.535134772696795,0.0,0.7663218472022773,0.0,3.5
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_4p000,standard_zscore__threshold_4p000,tuning,standard_zscore,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,44.49038410000503,451462,47590,124516,0.6539766534743088,0.7671959806332396,0.7058766162715808,coarse,1,0.7058766162715808,0.8540511229431331,0.3333333333333333,0.9514814036562304,0.0,0.7235401459854015,0.0,0.8331582265181761,0.0,0.7744896962594002,0.0,0.8964865344429381,0.0,0.8979247646888753,0.0,0.4916618376150924,0.0,0.6132840735683881,0.0,0.5457794296333357,0.0,0.7550351627769213,0.0,4.0
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_4p500,standard_zscore__threshold_4p500,tuning,standard_zscore,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,46.374494899995625,451462,47590,124516,0.6939628609335241,0.7296139273179271,0.7110939027009022,coarse,1,0.7110939027009022,0.8370771200928133,0.5,0.9549064929607061,0.0,0.76657824933687,0.0,0.7894515654549275,0.0,0.7778467908902691,0.0,0.8765646634643806,0.0,0.9055221818882714,0.0,0.5245269546590503,0.0,0.5899927716649265,0.0,0.5553371635923798,0.0,0.7449395188924899,0.0,4.5
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_5p000,standard_zscore__threshold_5p000,tuning,standard_zscore,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,47.03747169999406,451462,47590,124516,0.719501802981894,0.697628852612221,0.708186968188471,coarse,1,0.708186968188471,0.8209203152178051,0.6666666666666666,0.9557470056734608,0.0,0.7930196598188646,0.0,0.7543601596974154,0.0,0.7732069782468232,0.0,0.8589861845844705,0.0,0.9098991294291496,0.0,0.547960137028963,0.0,0.5652558027467673,0.0,0.5564736113856493,0.0,0.7320999533622528,0.0,5.0
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_2p250,standard_zscore__threshold_2p250,tuning,standard_zscore,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,42.20872870006133,451462,47590,124516,0.42687696094000144,0.8850190034280881,0.5759097009282175,refine,1,0.5759097009282175,0.8748944962238115,0.25,0.8859214120613574,0.0,0.46569731722301866,0.0,0.9556629544021853,0.0,0.6262306368330465,0.0,0.9160986760151509,0.0,0.8298933470397378,0.0,0.3362961296129613,0.0,0.7201831178218617,0.0,0.45849418381695,0.0,0.7787514100440197,0.0,2.25
phase2.v1,by_competitor_single_attempt_batch,standard_zscore__threshold_2p750,standard_zscore__threshold_2p750,tuning,standard_zscore,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,42.95198570005596,451462,47590,124516,0.5148361443560834,0.8548368507681019,0.6424389916794003,refine,1,0.6424389916794003,0.8803098866027261,0.08333333333333333,0.9225047278840093,0.0,0.5691413815364752,0.0,0.926245009455768,0.0,0.7050543825975688,0.0,0.9241647391911029,0.0,0.8603312024157538,0.0,0.38812392426850256,0.0,0.6882178138302144,0.0,0.4963364128703408,0.0,0.7779818972298472,0.0,2.75
