schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_1p000,hybrid_max__threshold_1p000,tuning,hybrid_max,GLOBAL,global,ok,,643.576394099975,4822801,357112,1295799,0.13780031269668802,0.7206700205778318,0.2313430018217002,coarse,1,0.2313430018217002,0.5994229091309028,0.2,0.5288648939268353,0.0,0.13946301787220153,0.0,0.7178180392596119,0.0,0.23355017401920591,0.0,0.6037867282086964,0.0,0.5023672652934599,0.0,0.13392066728715657,0.0,0.7273246436536784,0.0,0.22619293336085364,0.0,0.5892406646160513,0.0,1.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_2p000,hybrid_max__threshold_2p000,tuning,hybrid_max,GLOBAL,global,ok,,693.8052926000673,4822801,357112,1295799,0.18703791983391493,0.7076006642647008,0.2956364456842133,coarse,1,0.2956364456842133,0.6811798925256185,0.0,0.6796271197831493,0.0,0.19570025520068055,0.0,0.7086331942538714,0.0,0.30670035934820417,0.0,0.6923312062110759,0.0,0.6183296946517168,0.0,0.16682580397812852,0.0,0.7051914276233031,0.0,0.26982064713490145,0.0,0.6551601605928848,0.0,2.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_3p000,hybrid_max__threshold_3p000,tuning,hybrid_max,GLOBAL,global,ok,,727.6152665999252,4822801,357112,1295799,0.22876910391753288,0.687104683915457,0.3429099391225855,coarse,1,0.3429099391225855,0.7132444134231358,0.2,0.751310513228343,0.0,0.240836367540974,0.0,0.6908795609196046,0.0,0.35716664012623595,0.0,0.7236739557006704,0.0,0.6975479993424906,0.0,0.200612155462837,0.0,0.6782966375724462,0.0,0.3096443034474012,0.0,0.688908814775555,0.0,3.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_4p000,hybrid_max__threshold_4p000,tuning,hybrid_max,GLOBAL,global,ok,,753.6881873002276,4822801,357112,1295799,0.2594244766145165,0.6631465917335628,0.3725060086734585,coarse,1,0.3725060086734585,0.7226683834357797,0.4,0.7900238580613365,0.0,0.27432367205277314,0.0,0.6684214947775196,0.0,0.38899979629252396,0.0,0.7328711786661971,0.0,0.7404697796494673,0.0,0.2246596872585844,0.0,0.6508384846309974,0.0,0.33402050422897245,0.0,0.6988618612314725,0.0,4.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,tuning,hybrid_max,GLOBAL,global,ok,,772.2617595000193,4822801,357112,1295799,0.28463499779772394,0.6391298487641818,0.39340656266698804,coarse,1,0.39340656266698804,0.7238299472334451,0.6,0.814693989560698,0.0,0.3011228619924272,0.0,0.6458234157542494,0.0,0.41073543423477976,0.0,0.7336662871672244,0.0,0.7714120785708277,0.0,0.24616331467674954,0.0,0.6235115257873575,0.0,0.3529725290088075,0.0,0.7008784873879599,0.0,5.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_6p000,hybrid_max__threshold_6p000,tuning,hybrid_max,GLOBAL,global,ok,,779.1754801000934,4822801,357112,1295799,0.30277871395764233,0.6168539677993116,0.40565670717677604,coarse,1,0.40565670717677604,0.7200049805663402,0.8,0.8306189654786174,0.0,0.3214476168513901,0.0,0.6245414578141188,0.0,0.42443907359126115,0.0,0.7301070669169668,0.0,0.7887372964479831,0.0,0.2592179405388976,0.0,0.5989164910980946,0.0,0.3618311855429776,0.0,0.6964334457482115,0.0,6.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_4p500,hybrid_max__threshold_4p500,tuning,hybrid_max,GLOBAL,global,ok,,762.9930805000477,4822801,357112,1295799,0.2715335848735545,0.6508727454790726,0.3827848838684151,refine,1,0.3827848838684151,0.7234780812967155,0.5,0.8022861175205538,0.0,0.28676533493027634,0.0,0.6570524488252919,0.0,0.39927170010379975,0.0,0.7333122775335723,0.0,0.7576005229206073,0.0,0.23599283474120367,0.0,0.6364534376712276,0.0,0.34431564598585096,0.0,0.7005316234107165,0.0,4.5
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_4p750,hybrid_max__threshold_4p750,tuning,hybrid_max,GLOBAL,global,ok,,758.2860026999842,4822801,357112,1295799,0.27730708041121516,0.6450650411195689,0.38746619557672723,refine,1,0.38746619557672723,0.7235280208151003,0.55,0.8077129864020252,0.0,0.29271544838169994,0.0,0.6516199490353113,0.0,0.4039650024303868,0.0,0.733228004513558,0.0,0.765023742108151,0.0,0.2413542218134174,0.0,0.6297702559828368,0.0,0.348968979584855,0.0,0.700894725518699,0.0,4.75
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_5p250,hybrid_max__threshold_5p250,tuning,hybrid_max,GLOBAL,global,ok,,766.3719844999723,4822801,357112,1295799,0.28900021556922195,0.6337206642486486,0.39649240536113367,refine,1,0.39649240536113367,0.7230599496835646,0.65,0.818793543762181,0.0,0.30604601391118247,0.0,0.6406989443028759,0.0,0.4142263580487187,0.0,0.7329927802907954,0.0,0.7757476275255653,0.0,0.24922668610464735,0.0,0.6174380107887852,0.0,0.35511318242343537,0.0,0.6998833449333594,0.0,5.25
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_5p500,hybrid_max__threshold_5p500,tuning,hybrid_max,GLOBAL,global,ok,,774.2810549999122,4822801,357112,1295799,0.2939054220301646,0.6281842989078529,0.3999730541071032,refine,1,0.3999730541071032,0.7223296740880598,0.7,0.8229939066735366,0.0,0.311359582933187,0.0,0.6355184676990283,0.0,0.4179519525602895,0.0,0.7323018352167836,0.0,0.7808564445566017,0.0,0.2531790465897791,0.0,0.6110712383951103,0.0,0.35802229104966876,0.0,0.6990612981210376,0.0,5.5
