run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,new_prices,standard_zscore,0.9087449870004105,0.5249018020449162,0.9213684210526316,0.9073424324292715,0.6687933372810453,0.9143285319410152,17506,15845,1494,155161,190006,19000,33351
standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,new_products,standard_zscore,0.8456557497029075,0.36023378380102855,0.7003498151685812,0.8618007200233759,0.47575629898036575,0.776892511857671,56458,100268,24156,625264,806146,80614,156726
