run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_prices,hybrid_weighted,0.6725268910792798,0.1703807856466762,0.5879078264766205,0.6819289913632969,0.2641954415810987,0.6331756400271492,68222,332187,47820,712193,1160422,116042,400409,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_products,hybrid_weighted,0.609578834637085,0.1469737468748959,0.6045489388648391,0.6101377114852012,0.2364607866141755,0.6073368966560485,163253,947510,106788,1482861,2700412,270041,1110763,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_prices,hybrid_weighted,0.6877170546577022,0.1781225010322533,0.5873735371675772,0.6988663130278251,0.2733507118508121,0.6406992885046907,68160,314498,47882,729882,1160422,116042,382658,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_products,hybrid_weighted,0.6109712147627844,0.1474774100126737,0.6045748608544629,0.6116819201677439,0.2371141956257471,0.6081180080976096,163260,943757,106781,1486614,2700412,270041,1107017,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_prices,hybrid_weighted,0.7767467352394215,0.2427682457465558,0.581617000741111,0.7984277753308183,0.3425537746287291,0.6814537166941774,67492,210518,48550,833862,1160422,116042,278010,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_products,hybrid_weighted,0.7079923359842868,0.1908206222943077,0.5925211356793968,0.7208224587933283,0.288674134072316,0.6535308270521277,160005,678505,110036,1751866,2700412,270041,838510,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_prices,hybrid_weighted,0.7873963092736953,0.2534659069469077,0.5788507609313869,0.8105679924931538,0.3525555567219173,0.6849802181386618,67171,197839,48871,846541,1160422,116042,265010,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_products,hybrid_weighted,0.712453507094473,0.1933015443533784,0.5910213634225914,0.7259459563992493,0.2913222122234857,0.6550187546339429,159600,666053,110441,1764318,2700412,270041,825653,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_prices,hybrid_weighted,0.8209944313361863,0.2954521115196516,0.5705865117802175,0.8488174802275034,0.3893151764242413,0.6959337649382195,66212,157892,49830,886488,1160422,116042,224104,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_products,hybrid_weighted,0.7658238816891645,0.2308358603229693,0.5753496691243182,0.7869876656691509,0.3294808229810371,0.6728990214346173,155368,517699,114673,1912672,2700412,270041,673067,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_prices,hybrid_weighted,0.829098379727375,0.3072908859241493,0.565295324106789,0.8584097742201114,0.3981500027312952,0.6966024917657081,65598,147874,50444,896506,1160422,116042,213472,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_products,hybrid_weighted,0.7698299370614559,0.2338631645414363,0.571924263352602,0.7918194382668325,0.3319784188126048,0.6729492915064472,154443,505956,115598,1924415,2700412,270041,660399,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_prices,hybrid_weighted,0.844770264610633,0.3342334233423342,0.5567984005791007,0.8767670771175242,0.4177193912515031,0.6987005840984037,64612,128702,51430,915678,1160422,116042,193314,1,42,4.0,0.25,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_products,hybrid_weighted,0.7965677089273785,0.2590077653149266,0.5558230046548487,0.8233170985005993,0.3533555178619984,0.6764751166689837,150095,429405,119946,2000966,2700412,270041,579500,1,42,4.0,0.25,coarse
hybrid_weighted__threshold_4p000__w_0p750__attempt_01,hybrid_weighted__threshold_4p000__w_0p750,new_prices,hybrid_weighted,0.8515652064507567,0.3470037728453133,0.5492666448354906,0.8851538711963078,0.4253127053979841,0.6972700316198467,63738,119943,52304,924437,1160422,116042,183681,1,42,4.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p750__attempt_01,hybrid_weighted__threshold_4p000__w_0p750,new_products,hybrid_weighted,0.7998716492150086,0.2620762234611702,0.5514644072566759,0.8274724311638018,0.3553005314548502,0.6755157983148776,148918,419306,121123,2011065,2700412,270041,568224,1,42,4.0,0.75,coarse
hybrid_weighted__threshold_5p000__w_0p250__attempt_01,hybrid_weighted__threshold_5p000__w_0p250,new_prices,hybrid_weighted,0.8601232999719067,0.3656387921022067,0.5425880284724496,0.8954049292403148,0.4368759583960699,0.6970193650401799,62963,109237,53079,935143,1160422,116042,172200,1,42,5.0,0.25,coarse
hybrid_weighted__threshold_5p000__w_0p250__attempt_01,hybrid_weighted__threshold_5p000__w_0p250,new_products,hybrid_weighted,0.8168468367049176,0.2818465149536778,0.5371554689843394,0.8479236297668133,0.3697070334154457,0.6748828157615928,145054,369602,124987,2060769,2700412,270041,514656,1,42,5.0,0.25,coarse
hybrid_weighted__threshold_5p000__w_0p750__attempt_01,hybrid_weighted__threshold_5p000__w_0p750,new_prices,hybrid_weighted,0.8650723616063811,0.3767672652311659,0.5339359886937488,0.901865221471112,0.4417895761361327,0.6939296064405128,61959,102490,54083,941890,1160422,116042,164449,1,42,5.0,0.75,coarse
hybrid_weighted__threshold_5p000__w_0p750__attempt_01,hybrid_weighted__threshold_5p000__w_0p750,new_products,hybrid_weighted,0.819554571672767,0.2846034862276161,0.5314637406912284,0.8515646376623157,0.3706960123257967,0.6727374880087958,143517,360753,126524,2069618,2700412,270041,504270,1,42,5.0,0.75,coarse
hybrid_weighted__threshold_6p000__w_0p250__attempt_01,hybrid_weighted__threshold_6p000__w_0p250,new_prices,hybrid_weighted,0.8701032900100136,0.3898236187064525,0.5289033281053411,0.9080143242880944,0.4488363164341737,0.6930020188161761,61375,96068,54667,948312,1160422,116042,157443,1,42,6.0,0.25,coarse
hybrid_weighted__threshold_6p000__w_0p250__attempt_01,hybrid_weighted__threshold_6p000__w_0p250,new_products,hybrid_weighted,0.8297585701737364,0.2983365618308664,0.51956925059528,0.8642240217645784,0.3790326502163894,0.6700927005531854,140305,329986,129736,2100385,2700412,270041,470291,1,42,6.0,0.25,coarse
hybrid_weighted__threshold_6p000__w_0p750__attempt_01,hybrid_weighted__threshold_6p000__w_0p750,new_prices,hybrid_weighted,0.8744913488368886,0.4013977069079232,0.5192171799865566,0.9139661808920124,0.4527682278457232,0.6888736771323417,60251,89852,55791,954528,1160422,116042,150103,1,42,6.0,0.75,coarse
hybrid_weighted__threshold_6p000__w_0p750__attempt_01,hybrid_weighted__threshold_6p000__w_0p750,new_products,hybrid_weighted,0.8320671067970369,0.3008837454656759,0.5132665039753223,0.8674893668497525,0.3793735818276871,0.6672729835372764,138603,322050,131438,2108321,2700412,270041,460653,1,42,6.0,0.75,coarse
