schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,threshold
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_1p000,modified_mad__threshold_1p000,tuning,modified_mad,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.004592200042679906,0,0,0,,,,coarse,0,,,0.2,1.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_2p000,modified_mad__threshold_2p000,tuning,modified_mad,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.0052825999446213245,0,0,0,,,,coarse,0,,,0.0,2.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_3p000,modified_mad__threshold_3p000,tuning,modified_mad,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.005204199813306332,0,0,0,,,,coarse,0,,,0.2,3.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_4p000,modified_mad__threshold_4p000,tuning,modified_mad,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.003721499815583229,0,0,0,,,,coarse,0,,,0.4,4.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_5p000,modified_mad__threshold_5p000,tuning,modified_mad,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.003610899904742837,0,0,0,,,,coarse,0,,,0.6,5.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_6p000,modified_mad__threshold_6p000,tuning,modified_mad,COMPETITOR_3_COUNTRY_4,by_competitor,error,'run_id',0.004280599998310208,0,0,0,,,,coarse,0,,,0.8,6.0
