sweep_id,run_id,candidate_id,schema_version,threshold,combined_accuracy,combined_precision,combined_recall,combined_tnr,combined_fpr,combined_fnr,combined_f1,combined_g_mean,split_count,weighted_row_count,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_tnr_mean,new_prices_tnr_std,new_prices_fpr_mean,new_prices_fpr_std,new_prices_fnr_mean,new_prices_fnr_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_prices_true_positives_mean,new_prices_true_positives_std,new_prices_false_positives_mean,new_prices_false_positives_std,new_prices_false_negatives_mean,new_prices_false_negatives_std,new_prices_true_negatives_mean,new_prices_true_negatives_std,new_prices_n_rows_mean,new_prices_n_rows_std,new_prices_n_injected_mean,new_prices_n_injected_std,new_prices_n_predicted_mean,new_prices_n_predicted_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_tnr_mean,new_products_tnr_std,new_products_fpr_mean,new_products_fpr_std,new_products_fnr_mean,new_products_fnr_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,new_products_true_positives_mean,new_products_true_positives_std,new_products_false_positives_mean,new_products_false_positives_std,new_products_false_negatives_mean,new_products_false_negatives_std,new_products_true_negatives_mean,new_products_true_negatives_std,new_products_n_rows_mean,new_products_n_rows_std,new_products_n_injected_mean,new_products_n_injected_std,new_products_n_predicted_mean,new_products_n_predicted_std,weighted_f1_mean,rank_score,config_key,is_baseline_config,training_time_sec,n_estimators,max_samples,max_features,experiment_family,detector_family,dataset_name,dataset_granularity,mh_level,scope_id,status,error,stage,model_name,n_train,n_eval_prices,n_eval_products,attempt_count,current_threshold,current_f1,improvement_pct
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_0p75__max_samples_512__n_estimators_200__threshold_0p56,phase2.v1,0.56,0.9012340398018823,0.5245734182198271,0.22593835129889817,0.9762563989735005,0.023743601026499594,0.7740616487011018,0.31396797768213736,0.46946538278394917,2,47727,0.16000000000000003,0.9049405208444968,0.0,0.56353591160221,0.0,0.21864951768488747,0.0,0.9811859966658728,0.0,0.018814003334127173,0.0,0.7813504823151125,0.0,0.3150579150579151,0.0,0.4631801430654802,0.0,408.0,0.0,316.0,0.0,1458.0,0.0,16480.0,0.0,18662.0,0.0,1866.0,0.0,724.0,0.0,0.8925855840357819,0.0,0.43366093366093367,0.0,0.2429456297315898,0.0,0.9647540043579648,0.0,0.03524599564203525,0.0,0.7570543702684102,0.0,0.3114247904719894,0.0,0.48413094212704344,0.0,706.0,0.0,922.0,0.0,2200.0,0.0,25237.0,0.0,29065.0,0.0,2906.0,0.0,1628.0,0.0,0.31396797768213736,0.46946538278394917,eif__max_features_0p75__max_samples_512__n_estimators_200,True,235.682335,200,512,0.75,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_0p75__max_samples_512__n_estimators_200__threshold_0p62,phase2.v1,0.6200000000000001,0.9078691318279424,0.6560790456681528,0.18118251848376682,0.9886007261126042,0.011399273887395762,0.8188174815162331,0.28276158275643426,0.4232054927784489,2,47727,0.22000000000000008,0.9046725967206087,0.0,0.5751295336787565,0.0,0.17845659163987138,0.0,0.9853536556322934,0.0,0.014646344367706596,0.0,0.8215434083601286,0.0,0.2723926380368098,0.0,0.41933620752807244,0.0,333.0,0.0,246.0,0.0,1533.0,0.0,16550.0,0.0,18662.0,0.0,1866.0,0.0,579.0,0.0,0.9153277137450542,0.0,0.8449612403100775,0.0,0.18754301445285615,0.0,0.9961772238999962,0.0,0.003822776100003823,0.0,0.8124569855471439,0.0,0.30695578710222465,0.0,0.4322338250293273,0.0,545.0,0.0,100.0,0.0,2361.0,0.0,26059.0,0.0,29065.0,0.0,2906.0,0.0,645.0,0.0,0.28276158275643426,0.4232054927784489,eif__max_features_0p75__max_samples_512__n_estimators_200,True,235.682335,200,512,0.75,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_0p75__max_samples_512__n_estimators_200__threshold_0p68,phase2.v1,0.6800000000000002,0.9076513657917318,0.7155328480776408,0.14556367466800035,0.9923158424499503,0.007684157550049712,0.8544363253319995,0.2399374225252518,0.38005172612294985,2,47727,0.28000000000000014,0.9048333511949416,0.0,0.5986842105263158,0.0,0.14630225080385853,0.0,0.9891045487020719,0.0,0.010895451297928078,0.0,0.8536977491961415,0.0,0.23514211886304912,0.0,0.3804053387578148,0.0,273.0,0.0,183.0,0.0,1593.0,0.0,16613.0,0.0,18662.0,0.0,1866.0,0.0,456.0,0.0,0.9142267331842422,0.0,0.9881796690307328,0.0,0.14384033035099794,0.0,0.9998088611949998,0.0,0.00019113880500019114,0.0,0.856159669649002,0.0,0.2511264644037248,0.0,0.3792266299749318,0.0,418.0,0.0,5.0,0.0,2488.0,0.0,26154.0,0.0,29065.0,0.0,2906.0,0.0,423.0,0.0,0.2399374225252518,0.38005172612294985,eif__max_features_0p75__max_samples_512__n_estimators_200,True,235.682335,200,512,0.75,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_0p75__max_samples_512__n_estimators_200__threshold_0p74,phase2.v1,0.7400000000000002,0.9061466841852386,0.72,0.11611855281123654,0.9939152179090258,0.006084782090974041,0.8838814471887633,0.19844725544300937,0.3397056720597757,2,47727,0.3400000000000002,0.903922409173722,0.0,0.6,0.0,0.11736334405144695,0.0,0.9913074541557514,0.0,0.00869254584424863,0.0,0.882636655948553,0.0,0.19632451815329446,0.0,0.3410911282968899,0.0,219.0,0.0,146.0,0.0,1647.0,0.0,16650.0,0.0,18662.0,0.0,1866.0,0.0,365.0,0.0,0.9113366592121108,0.0,1.0,0.0,0.11321403991741225,0.0,1.0,0.0,0.0,0.0,0.8867859600825877,0.0,0.20340030911901083,0.0,0.33647294083984264,0.0,329.0,0.0,0.0,0.0,2577.0,0.0,26159.0,0.0,29065.0,0.0,2906.0,0.0,329.0,0.0,0.19844725544300937,0.3397056720597757,eif__max_features_0p75__max_samples_512__n_estimators_200,True,235.682335,200,512,0.75,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_0p75__max_samples_512__n_estimators_200__threshold_0p8,phase2.v1,0.8,0.902342069260649,0.6843137254901961,0.05780991244783863,0.996165753750893,0.0038342462491069303,0.9421900875521614,0.10575859939704332,0.23986114363510563,2,47727,0.4,0.901082413460508,0.0,0.5490196078431373,0.0,0.06002143622722401,0.0,0.9945225053584187,0.0,0.005477494641581329,0.0,0.939978563772776,0.0,0.10821256038647342,0.0,0.24432083237396965,0.0,112.0,0.0,92.0,0.0,1754.0,0.0,16704.0,0.0,18662.0,0.0,1866.0,0.0,204.0,0.0,0.9052812661276449,0.0,1.0,0.0,0.05264969029593944,0.0,1.0,0.0,0.0,0.0,0.9473503097040605,0.0,0.10003269042170644,0.0,0.22945520324442295,0.0,153.0,0.0,0.0,0.0,2753.0,0.0,26159.0,0.0,29065.0,0.0,2906.0,0.0,153.0,0.0,0.10575859939704332,0.23986114363510563,eif__max_features_0p75__max_samples_512__n_estimators_200,True,235.682335,200,512,0.75,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p2,phase2.v1,0.2,0.7367867207641408,0.23319877865755834,0.5863869998797624,0.7534958722985574,0.24650412770144248,0.4136130001202376,0.32755824469006545,0.6620125498242906,2,47727,0.45,0.8051119922837853,0.0,0.27485380116959063,0.0,0.5793140407288317,0.0,0.8301976661109788,0.0,0.1698023338890212,0.0,0.42068595927116825,0.0,0.3728229005000862,0.0,0.6935021013366842,0.0,1081.0,0.0,2852.0,0.0,785.0,0.0,13944.0,0.0,18662.0,0.0,1866.0,0.0,3933.0,0.0,0.5773610872183038,0.0,0.136003726129483,0.0,0.6028905712319339,0.0,0.5745250200695745,0.0,0.4254749799304255,0.0,0.3971094287680661,0.0,0.2219407144666836,0.0,0.5885369296287057,0.0,1752.0,0.0,11130.0,0.0,1154.0,0.0,15029.0,0.0,29065.0,0.0,2906.0,0.0,12882.0,0.0,0.32755824469006545,0.6620125498242906,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p26,phase2.v1,0.26,0.7880508467904865,0.27229890295316156,0.49258310963973706,0.8208763512100115,0.1791236487899885,0.5074168903602628,0.340998249254682,0.6341035695537305,2,47727,0.39,0.8489443789518808,0.0,0.3279162152401589,0.0,0.4866023579849946,0.0,0.8891998094784472,0.0,0.11080019052155275,0.0,0.5133976420150054,0.0,0.39180151024811216,0.0,0.6577892702165492,0.0,908.0,0.0,1861.0,0.0,958.0,0.0,14935.0,0.0,18662.0,0.0,1866.0,0.0,2769.0,0.0,0.6459659384138999,0.0,0.14252517428350117,0.0,0.5065381968341363,0.0,0.6614549485836615,0.0,0.33854505141633856,0.0,0.49346180316586374,0.0,0.22245730693667823,0.0,0.57883693467382,0.0,1472.0,0.0,8856.0,0.0,1434.0,0.0,17303.0,0.0,29065.0,0.0,2906.0,0.0,10328.0,0.0,0.340998249254682,0.6341035695537305,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p32,phase2.v1,0.32000000000000006,0.8249631016906127,0.32170495785780057,0.4177045828234299,0.8702079603399223,0.12979203966007755,0.58229541717657,0.3506419241172243,0.6022510681726475,2,47727,0.32999999999999996,0.8782016932804629,0.0,0.3971702880242547,0.0,0.4212218649517685,0.0,0.9289711836151464,0.0,0.07102881638485353,0.0,0.5787781350482315,0.0,0.40884265279583876,0.0,0.625542144422599,0.0,786.0,0.0,1193.0,0.0,1080.0,0.0,15603.0,0.0,18662.0,0.0,1866.0,0.0,1979.0,0.0,0.7007397213142955,0.0,0.14561918746940775,0.0,0.40949759119064005,0.0,0.7330937726977331,0.0,0.26690622730226693,0.0,0.5905024088093599,0.0,0.21484022386712404,0.0,0.5479052235894273,0.0,1190.0,0.0,6982.0,0.0,1716.0,0.0,19177.0,0.0,29065.0,0.0,2906.0,0.0,8172.0,0.0,0.3506419241172243,0.6022510681726475,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p38,phase2.v1,0.38000000000000006,0.8469647912580244,0.37476347182229536,0.3568630596858036,0.9014131241447858,0.09858687585521414,0.6431369403141963,0.3485433830561941,0.5668002009170969,2,47727,0.26999999999999996,0.895831100632301,0.0,0.4726890756302521,0.0,0.3617363344051447,0.0,0.9551678971183615,0.0,0.04483210288163848,0.0,0.6382636655948553,0.0,0.4098360655737705,0.0,0.5878085860593281,0.0,675.0,0.0,753.0,0.0,1191.0,0.0,16043.0,0.0,18662.0,0.0,1866.0,0.0,1428.0,0.0,0.7329434027180458,0.0,0.14627039627039626,0.0,0.3454920853406745,0.0,0.775985320539776,0.0,0.22401467946022402,0.0,0.6545079146593256,0.0,0.20552712384851585,0.0,0.5177806355852244,0.0,1004.0,0.0,5860.0,0.0,1902.0,0.0,20299.0,0.0,29065.0,0.0,2906.0,0.0,6864.0,0.0,0.3485433830561941,0.5668002009170969,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p44,phase2.v1,0.44000000000000006,0.8655182637049249,0.41468859959006926,0.31312212822050545,0.9268871524779932,0.0731128475220067,0.6868778717794946,0.3410016767926747,0.5386223285959694,2,47727,0.29000000000000004,0.902636373379059,0.0,0.5214723926380368,0.0,0.31886387995712756,0.0,0.9674922600619195,0.0,0.032507739938080496,0.0,0.6811361200428725,0.0,0.3957432657133355,0.0,0.5554262650179895,0.0,595.0,0.0,546.0,0.0,1271.0,0.0,16250.0,0.0,18662.0,0.0,1866.0,0.0,1141.0,0.0,0.7789093411319457,0.0,0.16552641581147853,0.0,0.2997247075017206,0.0,0.8321419014488322,0.0,0.16785809855116784,0.0,0.7002752924982795,0.0,0.21327130264446623,0.0,0.4994131436112558,0.0,871.0,0.0,4391.0,0.0,2035.0,0.0,21768.0,0.0,29065.0,0.0,2906.0,0.0,5262.0,0.0,0.3410016767926747,0.5386223285959694,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p5,phase2.v1,0.5,0.8922158640468649,0.4830304012816601,0.2742710318083811,0.9608668150724368,0.039133184927563125,0.7257289681916189,0.34298198752640957,0.5133366916662541,2,47727,0.35,0.9066552352373808,0.0,0.5685840707964602,0.0,0.2754555198285102,0.0,0.9767801857585139,0.0,0.02321981424148607,0.0,0.7245444801714899,0.0,0.3711191335740072,0.0,0.5187094502959245,0.0,514.0,0.0,390.0,0.0,1352.0,0.0,16406.0,0.0,18662.0,0.0,1866.0,0.0,904.0,0.0,0.8585239979356615,0.0,0.2834051724137931,0.0,0.27150722642807984,0.0,0.9237356168049238,0.0,0.07626438319507627,0.0,0.7284927735719202,0.0,0.2773286467486819,0.0,0.5008002548636896,0.0,789.0,0.0,1995.0,0.0,2117.0,0.0,24164.0,0.0,29065.0,0.0,2906.0,0.0,2784.0,0.0,0.34298198752640957,0.5133366916662541,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p56,phase2.v1,0.56,0.9050341314040018,0.5633687001178276,0.2395565887630205,0.9789657086878372,0.02103429131216275,0.7604434112369793,0.33542709710097895,0.48423202373533814,2,47727,0.41000000000000003,0.9074054227842675,0.0,0.592741935483871,0.0,0.23633440514469453,0.0,0.9819599904739224,0.0,0.01804000952607764,0.0,0.7636655948553055,0.0,0.33793103448275863,0.0,0.48173740795639314,0.0,441.0,0.0,303.0,0.0,1425.0,0.0,16493.0,0.0,18662.0,0.0,1866.0,0.0,744.0,0.0,0.8995011181833821,0.0,0.4948311509303928,0.0,0.24707501720578115,0.0,0.971979051186972,0.0,0.02802094881302802,0.0,0.7529249827942188,0.0,0.3295845765434932,0.0,0.4900527938862097,0.0,718.0,0.0,733.0,0.0,2188.0,0.0,25426.0,0.0,29065.0,0.0,2906.0,0.0,1451.0,0.0,0.33542709710097895,0.48423202373533814,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p62,phase2.v1,0.6200000000000001,0.9095683859894959,0.6787692912017766,0.19436019205561322,0.9890247636140104,0.010975236385989535,0.8056398079443868,0.300878297851058,0.4384313029128651,2,47727,0.4700000000000001,0.9069231593612689,0.0,0.6076794657762938,0.0,0.19506966773847803,0.0,0.9860085734698738,0.0,0.01399142653012622,0.0,0.804930332261522,0.0,0.29533468559837733,0.0,0.4385662604602171,0.0,364.0,0.0,235.0,0.0,1502.0,0.0,16561.0,0.0,18662.0,0.0,1866.0,0.0,599.0,0.0,0.9157405814553586,0.0,0.8446455505279035,0.0,0.19270474879559532,0.0,0.9960625406169961,0.0,0.0039374593830039375,0.0,0.8072952512044047,0.0,0.31381339310731293,0.0,0.4381164019690437,0.0,560.0,0.0,103.0,0.0,2346.0,0.0,26056.0,0.0,29065.0,0.0,2906.0,0.0,663.0,0.0,0.300878297851058,0.4384313029128651,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p68,phase2.v1,0.6800000000000002,0.909377807637872,0.715397241775384,0.16444688116171663,0.9921362552749916,0.00786374472500825,0.8355531188382832,0.2664844765718446,0.4039228910325402,2,47727,0.5300000000000001,0.9071374986603794,0.0,0.6388308977035491,0.0,0.1639871382636656,0.0,0.9896999285544177,0.0,0.010300071445582282,0.0,0.8360128617363344,0.0,0.26098081023454156,0.0,0.4028623325943904,0.0,306.0,0.0,173.0,0.0,1560.0,0.0,16623.0,0.0,18662.0,0.0,1866.0,0.0,479.0,0.0,0.9146051952520213,0.0,0.8940520446096655,0.0,0.1655196145905024,0.0,0.9978210176229978,0.0,0.002178982377002179,0.0,0.8344803854094975,0.0,0.2793263646922184,0.0,0.40639752738822305,0.0,481.0,0.0,57.0,0.0,2425.0,0.0,26102.0,0.0,29065.0,0.0,2906.0,0.0,538.0,0.0,0.2664844765718446,0.4039228910325402,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p74,phase2.v1,0.7400000000000002,0.9079828872580264,0.7607207826175213,0.12670809331914085,0.9947789579636741,0.005221042036325732,0.8732919066808591,0.2158716033688225,0.3549606091254728,2,47727,0.5900000000000002,0.9062801414639374,0.0,0.659400544959128,0.0,0.12968917470525188,0.0,0.9925577518456775,0.0,0.007442248154322458,0.0,0.8703108252947481,0.0,0.21674876847290642,0.0,0.3587812643995867,0.0,242.0,0.0,125.0,0.0,1624.0,0.0,16671.0,0.0,18662.0,0.0,1866.0,0.0,367.0,0.0,0.9119559607775676,0.0,0.997134670487106,0.0,0.11975223675154852,0.0,0.999961772239,0.0,3.8227761000038225e-05,0.0,0.8802477632484514,0.0,0.21382488479262673,0.0,0.3460457468192071,0.0,348.0,0.0,1.0,0.0,2558.0,0.0,26158.0,0.0,29065.0,0.0,2906.0,0.0,349.0,0.0,0.2158716033688225,0.3549606091254728,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
mh5_full_hypergrid_20260328,eif_COUNTRY_1_B2B_COMPETITOR_1_COUNTRY_1_2026-02-08_20260328T191351Z,eif__max_features_1__max_samples_512__n_estimators_200__threshold_0p8,phase2.v1,0.8,0.9072868105207963,0.7865248226950354,0.10501283886905828,0.9964158132888783,0.0035841867111216954,0.8949871611309417,0.18473833255910926,0.32347528617568677,2,47727,0.65,0.9059050476904941,0.0,0.6950354609929078,0.0,0.10503751339764202,0.0,0.9948797332698261,0.0,0.005120266730173851,0.0,0.894962486602358,0.0,0.18249534450651772,0.0,0.32326412314448366,0.0,196.0,0.0,86.0,0.0,1670.0,0.0,16710.0,0.0,18662.0,0.0,1866.0,0.0,282.0,0.0,0.9105109237915018,0.0,1.0,0.0,0.1049552649690296,0.0,1.0,0.0,0.0,0.0,0.8950447350309704,0.0,0.1899719713484896,0.0,0.32396799991516073,0.0,305.0,0.0,0.0,0.0,2601.0,0.0,26159.0,0.0,29065.0,0.0,2906.0,0.0,305.0,0.0,0.18473833255910926,0.32347528617568677,eif__max_features_1__max_samples_512__n_estimators_200,False,231.698935,200,512,1.0,tuning_forests,eif,COMPETITOR_1_COUNTRY_1,by_competitor,mh5,COUNTRY_1/B2B/COMPETITOR_1_COUNTRY_1_2026-02-08,ok,,threshold_sweep,COMPETITOR_1_COUNTRY_1_mh5,99162,18662,29065,1,0.38000000000000006,0.34619097720254216,
