run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,multiplier,stage
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,0.9120168603627399,0.5331531148437263,0.9659366057671143,0.9060260705813299,0.6870730991290733,0.9355018692412356,17553,15370,619,148186,181728,18172,32923,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,0.8253958466526253,0.2634438476261036,0.4154415344172914,0.8709451760395782,0.32242708175910534,0.6015204072408685,12801,35790,18012,241534,308137,30813,48591,1,42,1.0,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,0.921030331044198,0.5620917156878676,0.9517389390270746,0.9176184303847,0.7067693753703439,0.9345229753013159,17295,13474,877,150082,181728,18172,30769,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,0.8416159046138568,0.2909530338593107,0.40632200694512055,0.8899806724264759,0.3390932235523536,0.6013474311599689,12520,30511,18293,246813,308137,30813,43031,1,42,1.5,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,0.9263899894347596,0.5816615007323138,0.9397424609289016,0.9249064540585488,0.7185626222886117,0.9322949464981587,17077,12282,1095,151274,181728,18172,29359,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,0.8514329665051584,0.31039375665129476,0.3975594716515756,0.9018620818969869,0.3486105379985486,0.5987852810328224,12250,27216,18563,250108,308137,30813,39466,1,42,2.0,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,0.9300272935375946,0.596641632421709,0.9268104776579353,0.930384700041576,0.725948275862069,0.9285958691762353,16842,11386,1330,152170,181728,18172,28228,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,0.8583681933685341,0.3256313371571479,0.3887644825236102,0.9105450664205046,0.35440828402366864,0.5949685551030355,11979,24808,18834,252516,308137,30813,36787,1,42,2.5,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,0.9326465927099842,0.6085969537199766,0.914703940127669,0.9346401232605346,0.7308943804414739,0.9246183014346089,16622,10690,1550,152866,181728,18172,27312,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_products,iqr,0.8633400078536495,0.33765412582990834,0.38126764677246616,0.9169022515180799,0.35813797518519647,0.5912572737452574,11748,23045,19065,254279,308137,30813,34793,1,42,3.0,coarse
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_prices,iqr,0.9174040324000704,0.5499652360786297,0.9576271186440678,0.9129350191983174,0.6986790862006665,0.9350140811475255,17402,14240,770,149316,181728,18172,31642,1,42,1.25,refine
iqr__multiplier_1p250__attempt_01,iqr__multiplier_1p250,new_products,iqr,0.8339050487283254,0.2771516729763442,0.4110278129360984,0.8808902222670956,0.33106783427003006,0.6017228444186226,12665,33032,18148,244292,308137,30813,45697,1,42,1.25,refine
