run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate,attempt_index,attempt_seed,multiplier,stage
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,decimal_shift,4591,4568,0.9949901982138968,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,list_price_violation,4543,4082,0.8985252036099494,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,price_drop,4510,4395,0.9745011086474501,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_prices,iqr,price_spike,4528,4508,0.9955830388692579,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,decimal_shift,7731,3471,0.44897167248738845,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,list_price_violation,7703,2662,0.3455796442944307,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,price_drop,7679,3263,0.42492512045839304,1,42,1.0,coarse
iqr__multiplier_1p000__attempt_01,iqr__multiplier_1p000,new_products,iqr,price_spike,7700,3405,0.4422077922077922,1,42,1.0,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,decimal_shift,4591,4542,0.9893269440209105,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,list_price_violation,4543,3935,0.8661677305745102,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,price_drop,4510,4321,0.9580931263858093,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_prices,iqr,price_spike,4528,4497,0.9931537102473498,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,decimal_shift,7731,3445,0.4456085887983443,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,list_price_violation,7703,2545,0.3303907568479813,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,price_drop,7679,3162,0.41177236619351476,1,42,1.5,coarse
iqr__multiplier_1p500__attempt_01,iqr__multiplier_1p500,new_products,iqr,price_spike,7700,3368,0.4374025974025974,1,42,1.5,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,decimal_shift,4591,4529,0.9864953169244174,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,list_price_violation,4543,3818,0.840413823464671,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,price_drop,4510,4244,0.941019955654102,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_prices,iqr,price_spike,4528,4486,0.9907243816254417,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,decimal_shift,7731,3418,0.4421161557366447,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,list_price_violation,7703,2455,0.3187069972737894,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,price_drop,7679,3045,0.39653600729261623,1,42,2.0,coarse
iqr__multiplier_2p000__attempt_01,iqr__multiplier_2p000,new_products,iqr,price_spike,7700,3332,0.43272727272727274,1,42,2.0,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,decimal_shift,4591,4497,0.979525157917665,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,list_price_violation,4543,3722,0.8192824125027515,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,price_drop,4510,4157,0.921729490022173,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_prices,iqr,price_spike,4528,4466,0.9863074204946997,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,decimal_shift,7731,3373,0.43629543396714526,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,list_price_violation,7703,2364,0.3068934181487732,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,price_drop,7679,2938,0.3826019012892304,1,42,2.5,coarse
iqr__multiplier_2p500__attempt_01,iqr__multiplier_2p500,new_products,iqr,price_spike,7700,3304,0.4290909090909091,1,42,2.5,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,decimal_shift,4591,4477,0.9751688085384448,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,list_price_violation,4543,3622,0.7972705260840854,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,price_drop,4510,4077,0.9039911308203991,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_prices,iqr,price_spike,4528,4446,0.9818904593639576,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_products,iqr,decimal_shift,7731,3330,0.4307334109429569,1,42,3.0,coarse
iqr__multiplier_3p000__attempt_01,iqr__multiplier_3p000,new_products,iqr,list_price_violation,7703,2293,0.29767623004024407,1,42,3.0,coarse
