run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_prices,hybrid_avg,0.44145927601809953,0.14677700348432055,0.9546742209631728,0.38454288407163056,0.2544356360890902,0.6058986534710369,337,1959,16,1224,3536,353,2296,1,42,1.0,coarse
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_products,hybrid_avg,0.34571318723567857,0.12045909234495104,0.88,0.28637334472447673,0.21191071593961286,0.5020045252361173,1144,8353,156,3352,13005,1300,9497,1,42,1.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_prices,hybrid_avg,0.6035067873303167,0.1948807446189645,0.9490084985835694,0.5651900722588753,0.3233590733590734,0.7323729800373129,335,1384,18,1799,3536,353,1719,1,42,2.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_products,hybrid_avg,0.5067281814686659,0.15443858937981353,0.8792307692307693,0.4653566851772747,0.26272842202045743,0.6396529655016822,1143,6258,157,5447,13005,1300,7401,1,42,2.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_prices,hybrid_avg,0.6764705882352942,0.22855181880576528,0.943342776203966,0.6468740182218033,0.3679558011049724,0.7811683123396461,333,1124,20,2059,3536,353,1457,1,42,3.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_products,hybrid_avg,0.6338331410995771,0.19801116538729938,0.8730769230769231,0.6072618539085861,0.3228100113765643,0.7281389365447342,1135,4597,165,7108,13005,1300,5732,1,42,3.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_prices,hybrid_avg,0.7186085972850679,0.2523148148148148,0.9263456090651558,0.6955702167766258,0.3966040024257126,0.8027069303970945,327,969,26,2214,3536,353,1296,1,42,4.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_products,hybrid_avg,0.7021145713187236,0.23142737896494156,0.8530769230769231,0.6853481418197351,0.3640840446487197,0.7646271536246058,1109,3683,191,8022,13005,1300,4792,1,42,4.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_prices,hybrid_avg,0.7423642533936652,0.26672240802675584,0.9036827195467422,0.7244737668865849,0.41187863137508063,0.809131895243502,319,877,34,2306,3536,353,1196,1,42,5.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_products,hybrid_avg,0.7420222991157247,0.25772223532185806,0.8407692307692308,0.7310551046561299,0.39451362569933224,0.7839953048275569,1093,3148,207,8557,13005,1300,4241,1,42,5.0,coarse
hybrid_avg__threshold_6p000__attempt_01,hybrid_avg__threshold_6p000,new_prices,hybrid_avg,0.7618778280542986,0.27873303167420815,0.8725212464589235,0.7496072887213321,0.4224965706447188,0.8087325181478922,308,797,45,2386,3536,353,1105,1,42,6.0,coarse
hybrid_avg__threshold_6p000__attempt_01,hybrid_avg__threshold_6p000,new_products,hybrid_avg,0.7607843137254902,0.26965148817094886,0.8153846153846154,0.7547202050405809,0.4052762378130377,0.7844662160412086,1060,2871,240,8834,13005,1300,3931,1,42,6.0,coarse
hybrid_avg__threshold_4p500__attempt_01,hybrid_avg__threshold_4p500,new_prices,hybrid_avg,0.7307692307692307,0.25943775100401606,0.9150141643059491,0.7103361608545398,0.4042553191489362,0.8062057110940191,323,922,30,2261,3536,353,1245,1,42,4.5,refine
hybrid_avg__threshold_4p500__attempt_01,hybrid_avg__threshold_4p500,new_products,hybrid_avg,0.7224913494809688,0.24429678848283498,0.8484615384615385,0.7085006407518155,0.37936371453138434,0.7753293130362551,1103,3412,197,8293,13005,1300,4515,1,42,4.5,refine
hybrid_avg__threshold_4p750__attempt_01,hybrid_avg__threshold_4p750,new_prices,hybrid_avg,0.7364253393665159,0.2628992628992629,0.9093484419263456,0.7172478793590952,0.40787801778907234,0.807606489306623,321,900,32,2283,3536,353,1221,1,42,4.75,refine
hybrid_avg__threshold_4p750__attempt_01,hybrid_avg__threshold_4p750,new_products,hybrid_avg,0.7318723567858516,0.25051334702258726,0.8446153846153847,0.719350704826997,0.3864156255498857,0.7794707641924757,1098,3285,202,8420,13005,1300,4383,1,42,4.75,refine
hybrid_avg__threshold_5p250__attempt_01,hybrid_avg__threshold_5p250,new_prices,hybrid_avg,0.7471719457013575,0.269000853970965,0.8923512747875354,0.7310713163682061,0.4133858267716536,0.8076957478665902,315,856,38,2327,3536,353,1171,1,42,5.25,refine
hybrid_avg__threshold_5p250__attempt_01,hybrid_avg__threshold_5p250,new_products,hybrid_avg,0.7456362937331795,0.2598086124401914,0.8353846153846154,0.7356685177274669,0.3963503649635037,0.7839427030927261,1086,3094,214,8611,13005,1300,4180,1,42,5.25,refine
hybrid_avg__threshold_5p500__attempt_01,hybrid_avg__threshold_5p500,new_prices,hybrid_avg,0.7539592760180995,0.274235807860262,0.8895184135977338,0.7389255419415646,0.4192256341789052,0.8107329250959937,314,831,39,2352,3536,353,1145,1,42,5.5,refine
hybrid_avg__threshold_5p500__attempt_01,hybrid_avg__threshold_5p500,new_products,hybrid_avg,0.7516339869281046,0.26359627633512983,0.8276923076923077,0.7431866723622383,0.3998513563730955,0.784302168742168,1076,3006,224,8699,13005,1300,4082,1,42,5.5,refine
