run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
modified_sn__threshold_5p000,modified_sn__threshold_5p000,new_prices,modified_sn,0.8037009357599234,0.3116171807437302,0.7965263157894736,0.8044980877863934,0.44797679306159904,0.8005022785252847,15134,33432,3866,137574,190006,19000,48566
modified_sn__threshold_5p000,modified_sn__threshold_5p000,new_products,modified_sn,0.7709434767399453,0.2656895379057794,0.7317091324087628,0.775302812281195,0.3898289962825279,0.7531906452740548,58986,163025,21628,562507,806146,80614,222011
